     3.405    -0.867     1.045    -0.672    -0.365     0.000     0.000     0.014     0.000     0.986     0.000     5.000
     0.339    -0.130     0.252     0.367     1.062     0.020     0.610     0.352     0.009     0.010     0.000     2.000
    -0.318    -0.130    -0.013     0.812    -0.650     0.125     0.848     0.027     0.000     0.000     0.000     2.000
    -0.318    -1.537     0.781     0.367     1.347     0.025     0.158     0.797     0.019     0.001     0.000     3.000
     0.996    -0.666     1.574     0.367    -0.365     0.041     0.114     0.769     0.005     0.071     0.000     3.000
     1.434    -1.872    -0.013    -1.265     0.776     0.013     0.001     0.957     0.001     0.028     0.000     3.000
    -1.413     0.808    -0.013    -0.078    -0.080     0.003     0.945     0.052     0.000     0.000     0.000     2.000
    -1.632     1.545    -0.806     1.109    -0.080     0.001     0.999     0.000     0.000     0.000     0.000     2.000
     0.120     0.473    -0.806     1.257    -0.080     0.056     0.942     0.002     0.000     0.000     0.000     2.000
    -1.194     1.680     0.252     0.664    -1.221     0.001     0.997     0.002     0.000     0.000     0.000     2.000
    -0.318     0.272     1.045    -0.672     0.776     0.001     0.095     0.893     0.011     0.001     0.000     3.000
    -0.537     0.942     0.781     1.702     0.491     0.001     0.997     0.002     0.000     0.000     0.000     2.000
    -1.413     0.406    -0.277     1.405    -0.650     0.014     0.985     0.001     0.000     0.000     0.000     2.000
     0.996    -0.532     0.516     1.109     0.206     0.191     0.622     0.129     0.001     0.056     0.000     2.000
    -0.318     0.406    -0.277     1.554    -0.650     0.044     0.955     0.001     0.000     0.000     0.000     2.000
     0.777    -1.068     0.516    -0.672    -0.936     0.113     0.021     0.858     0.000     0.007     0.000     3.000
    -0.756     1.545    -0.277     0.664     0.776     0.000     0.995     0.004     0.000     0.000     0.000     2.000
    -0.099     0.205    -0.806     0.515     0.491     0.048     0.922     0.030     0.000     0.000     0.000     2.000
     0.120    -0.934    -2.393     1.109    -0.080     0.881     0.118     0.000     0.000     0.000     0.000     1.000
    -0.537     1.948     0.252     0.515    -0.936     0.001     0.994     0.004     0.000     0.000     0.000     2.000
    -1.194     0.607    -0.277    -0.375    -0.080     0.008     0.863     0.129     0.000     0.000     0.000     2.000
    -0.537     1.076    -0.806    -0.078    -0.080     0.010     0.962     0.028     0.000     0.000     0.000     2.000
     1.434    -0.331     1.045    -0.227     0.206     0.009     0.033     0.737     0.010     0.211     0.000     3.000
    -0.975     1.009     0.516    -0.672     0.491     0.001     0.538     0.461     0.001     0.000     0.000     2.000
     0.339    -0.532    -1.335     0.218    -1.791     0.928     0.068     0.004     0.000     0.000     0.000     1.000
    -0.537    -0.063     1.574    -0.523     1.062     0.000     0.050     0.894     0.055     0.000     0.000     3.000
    -0.099     0.473    -2.129     0.664    -0.080     0.169     0.829     0.002     0.000     0.000     0.000     2.000
    -0.975     0.138     1.045    -1.710     1.062     0.000     0.007     0.989     0.004     0.000     0.000     3.000
