    -0.099    -0.733     1.045    -1.414    -0.365     0.001     0.006     0.993     0.000     3.000
    -1.413     1.210    -1.071     0.070    -0.936     0.015     0.980     0.006     0.000     2.000
     0.777    -0.599    -0.277    -1.710    -2.362     0.203     0.017     0.779     0.000     3.000
    -1.194     1.411    -0.277     1.702    -0.080     0.001     0.999     0.000     0.000     2.000
     0.777    -1.872    -1.864     1.702     0.491     0.957     0.042     0.000     0.000     1.000
     0.777     0.674     3.161    -1.117     2.203     0.000     0.000     0.022     0.978     4.000
     0.558    -0.934     0.252    -1.710     0.206     0.002     0.003     0.995     0.000     3.000
    -1.194    -1.068     0.252    -0.820    -0.936     0.076     0.117     0.808     0.000     3.000
    -0.099     0.004     0.252     0.367    -0.365     0.040     0.788     0.172     0.000     2.000
    -0.975     0.607     1.045     0.515     0.491     0.001     0.867     0.132     0.000     2.000
    -0.537    -0.599     0.252    -0.672    -0.365     0.028     0.156     0.816     0.000     3.000
     0.558    -0.130     1.045    -0.969     1.918     0.000     0.009     0.902     0.089     3.000
    -1.413     1.814    -0.013    -0.227    -0.650     0.001     0.973     0.026     0.000     2.000
     0.996    -0.934     0.781     1.554     5.627     0.000     0.000     0.000     1.000     4.000
    -0.318     0.406     0.781     0.960    -0.080     0.005     0.944     0.051     0.000     2.000
     0.996    -0.264     1.045     0.367     1.918     0.001     0.097     0.474     0.429     3.000
    -0.975     1.143     1.045    -0.672     1.062     0.000     0.310     0.686     0.004     3.000
     0.996    -0.666    -1.071     0.960    -0.080     0.600     0.382     0.017     0.000     1.000
     0.558    -0.063    -0.013     0.664    -0.936     0.176     0.751     0.073     0.000     2.000
     2.091    -2.542     2.632    -0.820    -0.080     0.000     0.000     0.999     0.001     3.000
     0.777    -1.269     0.781     0.070    -0.650     0.121     0.099     0.781     0.000     3.000
    -0.975     0.339     0.252     1.702     0.206     0.005     0.992     0.003     0.000     2.000
     1.215     0.138    -1.600    -0.523    -0.080     0.367     0.431     0.202     0.000     2.000
    -0.099     0.942     0.781    -0.672     1.062     0.000     0.210     0.786     0.004     3.000
    -2.728     0.473    -0.542    -0.969    -0.365     0.008     0.813     0.178     0.000     2.000
     0.339    -1.068    -1.335     0.515    -0.936     0.904     0.090     0.007     0.000     1.000
     0.339    -0.666    -0.542     0.515    -0.365     0.405     0.512     0.084     0.000     2.000
     0.120    -0.197    -0.542     0.070     0.491     0.068     0.688     0.244     0.000     2.000
    -0.537     1.277     0.781     0.218     0.206     0.001     0.891     0.109     0.000     2.000
     0.120    -1.537    -0.277     0.218    -0.365     0.612     0.169     0.219     0.000     1.000
    -0.756    -1.202     0.781    -0.078    -1.506     0.220     0.220     0.560     0.000     3.000
     0.339    -0.800    -0.277     0.664     0.491     0.178     0.650     0.172     0.000     2.000
     1.653     0.138     0.252     0.070     0.491     0.017     0.329     0.653     0.001     3.000
     0.339     0.607    -0.542     0.367     0.491     0.017     0.920     0.064     0.000     2.000
    -0.318    -0.934    -0.277     0.367    -0.365     0.341     0.507     0.153     0.000     2.000
    -0.756    -0.867     0.516    -1.117     0.491     0.002     0.024     0.974     0.000     3.000
    -0.318    -2.207    -0.013    -0.672     1.062     0.033     0.016     0.951     0.000     3.000
    -0.756    -0.264    -1.600     1.257    -1.791     0.711     0.289     0.000     0.000     1.000
     0.339     1.076    -0.013     0.515    -0.080     0.006     0.954     0.040     0.000     2.000
     0.120    -0.398     1.310    -0.227     2.203     0.000     0.022     0.513     0.465     3.000
     0.558     0.808     0.252    -0.672     0.491     0.002     0.265     0.733     0.000     3.000
     0.777    -1.202    -0.542     0.218     1.062     0.211     0.291     0.498     0.000     3.000
     0.339    -1.269    -0.806    -1.117    -1.506     0.657     0.028     0.314     0.000     1.000
     0.996     0.540    -0.013     1.109     0.491     0.014     0.953     0.033     0.000     2.000
    -0.318    -0.331    -0.013     1.257    -0.365     0.091     0.891     0.017     0.000     2.000
     1.215     0.607     0.252     1.702    -0.365     0.024     0.969     0.008     0.000     2.000
     0.777    -1.202     1.045    -0.820     1.062     0.001     0.005     0.992     0.003     3.000
     2.967    -0.733    -0.806    -0.227    -0.365     0.594     0.061     0.345     0.000     1.000
    -0.318     0.004    -0.542    -0.078     1.062     0.018     0.713     0.269     0.000     2.000
     0.120     1.814    -0.277     0.367     0.491     0.001     0.981     0.018     0.000     2.000
    -0.099    -0.197    -0.806     1.109    -0.080     0.149     0.841     0.009     0.000     2.000
     0.339    -1.604    -0.542     1.702    -0.650     0.867     0.130     0.003     0.000     1.000
    -0.975     0.741     0.252    -0.672    -0.080     0.003     0.554     0.444     0.000     2.000
