     0.777    -1.872    -1.864     1.702     0.491     0.000     0.974     0.026     0.000     0.000     2.000
     0.777     0.674     3.161    -1.117     2.203     0.018     0.000     0.000     0.000     0.982     5.000
     0.558    -0.934     0.252    -1.710     0.206     0.994     0.003     0.002     0.001     0.000     1.000
    -1.194    -1.068     0.252    -0.820    -0.936     0.797     0.085     0.119     0.000     0.000     1.000
    -0.099     0.004     0.252     0.367    -0.365     0.155     0.067     0.778     0.001     0.000     3.000
    -0.975     0.607     1.045     0.515     0.491     0.094     0.001     0.904     0.000     0.000     3.000
    -0.537    -0.599     0.252    -0.672    -0.365     0.808     0.041     0.152     0.000     0.000     1.000
     0.558    -0.130     1.045    -0.969     1.918     0.868     0.000     0.007     0.007     0.118     1.000
    -1.413     1.814    -0.013    -0.227    -0.650     0.016     0.001     0.983     0.000     0.000     3.000
     0.996    -0.934     0.781     1.554     5.627     0.000     0.000     0.000     0.000     1.000     5.000
    -0.318     0.406     0.781     0.960    -0.080     0.039     0.009     0.951     0.000     0.000     3.000
     0.996    -0.264     1.045     0.367     1.918     0.310     0.001     0.057     0.061     0.571     5.000
    -0.975     1.143     1.045    -0.672     1.062     0.617     0.000     0.380     0.000     0.003     1.000
     0.996    -0.666    -1.071     0.960    -0.080     0.012     0.752     0.231     0.005     0.000     2.000
     0.558    -0.063    -0.013     0.664    -0.936     0.062     0.303     0.631     0.004     0.000     3.000
     2.091    -2.542     2.632    -0.820    -0.080     0.881     0.001     0.000     0.116     0.002     1.000
     0.777    -1.269     0.781     0.070    -0.650     0.680     0.241     0.066     0.013     0.000     1.000
    -0.975     0.339     0.252     1.702     0.206     0.002     0.006     0.993     0.000     0.000     3.000
     1.215     0.138    -1.600    -0.523    -0.080     0.180     0.489     0.290     0.040     0.000     2.000
    -0.099     0.942     0.781    -0.672     1.062     0.765     0.000     0.228     0.002     0.004     1.000
    -2.728     0.473    -0.542    -0.969    -0.365     0.118     0.004     0.878     0.000     0.000     3.000
     0.339    -1.068    -1.335     0.515    -0.936     0.006     0.930     0.065     0.000     0.000     2.000
     0.339    -0.666    -0.542     0.515    -0.365     0.068     0.540     0.390     0.001     0.000     2.000
     0.120    -0.197    -0.542     0.070     0.491     0.236     0.107     0.655     0.002     0.000     3.000
    -0.537     1.277     0.781     0.218     0.206     0.080     0.001     0.919     0.000     0.000     3.000
     0.120    -1.537    -0.277     0.218    -0.365     0.170     0.718     0.112     0.000     0.000     2.000
    -0.756    -1.202     0.781    -0.078    -1.506     0.504     0.294     0.202     0.000     0.000     1.000
     0.339    -0.800    -0.277     0.664     0.491     0.153     0.295     0.548     0.003     0.000     3.000
     1.653     0.138     0.252     0.070     0.491     0.331     0.025     0.129     0.513     0.001     4.000
     0.339     0.607    -0.542     0.367     0.491     0.058     0.029     0.910     0.003     0.000     3.000
    -0.318    -0.934    -0.277     0.367    -0.365     0.132     0.425     0.443     0.000     0.000     3.000
    -0.756    -0.867     0.516    -1.117     0.491     0.974     0.003     0.023     0.000     0.000     1.000
    -0.318    -2.207    -0.013    -0.672     1.062     0.942     0.045     0.013     0.000     0.000     1.000
    -0.756    -0.264    -1.600     1.257    -1.791     0.000     0.648     0.351     0.000     0.000     2.000
     0.339     1.076    -0.013     0.515    -0.080     0.034     0.011     0.953     0.002     0.000     3.000
     0.120    -0.398     1.310    -0.227     2.203     0.465     0.000     0.019     0.002     0.514     5.000
     0.558     0.808     0.252    -0.672     0.491     0.729     0.004     0.251     0.016     0.000     1.000
     0.777    -1.202    -0.542     0.218     1.062     0.435     0.344     0.200     0.021     0.000     1.000
     0.339    -1.269    -0.806    -1.117    -1.506     0.290     0.692     0.018     0.000     0.000     2.000
     0.996     0.540    -0.013     1.109     0.491     0.030     0.034     0.906     0.030     0.000     3.000
    -0.318    -0.331    -0.013     1.257    -0.365     0.014     0.128     0.859     0.000     0.000     3.000
     1.215     0.607     0.252     1.702    -0.365     0.007     0.063     0.905     0.026     0.000     3.000
