    58.670    57.330    63.450    62.620    62.560    58.840    56.664     1.547    57.280     1.526     0.693     0.009     0.000     0.000     0.299     0.000     1.000
         *         *         *    58.640    62.430    66.950    50.659     2.988    50.019     3.138     0.339     0.024     0.024     0.000     0.613     0.000     5.000
    55.470         *         *         *         *         *    54.874     2.792    56.955     3.035     0.528     0.037     0.007     0.010     0.397     0.021     1.000
         *         *         *    56.720    67.270    67.600    50.396     3.395    50.674     3.285     0.147     0.015     0.060     0.000     0.778     0.000     5.000
    54.000    49.560         *         *         *         *    50.309     2.512    50.128     2.752     0.183     0.113     0.011     0.035     0.657     0.000     5.000
    56.300    69.560    67.830         *         *         *    61.414     3.206    61.554     3.203     0.879     0.001     0.003     0.000     0.057     0.061     1.000
         *         *         *    53.160         *         *    45.676     2.790    47.482     2.887     0.049     0.394     0.044     0.009     0.504     0.000     5.000
    37.100    34.860    28.660    43.670    37.900         *    36.255     0.896    36.692     0.418     0.000     0.265     0.000     0.735     0.001     0.000     4.000
    49.580         *         *    64.120         *         *    52.254     3.194    50.957     3.107     0.440     0.033     0.030     0.000     0.495     0.001     5.000
    47.050    48.070    42.290         *         *         *    44.953     1.711    44.517     1.924     0.002     0.482     0.024     0.221     0.272     0.000     2.000
         *         *         *    48.380    51.810    62.320    42.413     2.864    41.645     2.757     0.007     0.678     0.011     0.000     0.303     0.000     2.000
         *         *         *    61.750    68.500    69.760    53.959     3.163    55.491     2.930     0.591     0.002     0.030     0.000     0.376     0.001     1.000
         *         *         *    60.120    65.330    69.220    52.231     3.123    51.214     3.292     0.478     0.007     0.030     0.000     0.484     0.000     5.000
         *         *         *    60.540    58.090         *    49.457     2.650    49.425     2.740     0.170     0.117     0.028     0.000     0.686     0.000     5.000
         *         *         *    48.440    68.580    71.870    43.599     5.434    41.229     6.191     0.000     0.019     0.673     0.000     0.308     0.000     3.000
    37.950    38.360    56.990         *         *         *    40.486     3.929    40.167     2.993     0.001     0.526     0.220     0.005     0.249     0.000     2.000
    49.440    62.480    64.950    71.550    73.240    75.570    57.621     3.820    57.771     3.802     0.938     0.000     0.005     0.000     0.035     0.022     1.000
         *         *         *    35.720    67.940         *    39.761     6.182    39.734     6.207     0.000     0.005     0.991     0.000     0.004     0.000     3.000
         *         *         *    49.550    48.830    41.260    42.157     1.622    41.157     1.987     0.002     0.845     0.000     0.149     0.004     0.000     2.000
         *         *         *    70.280    72.040         *    59.556     3.149    60.052     3.080     0.876     0.000     0.020     0.000     0.061     0.043     1.000
    60.560    67.420    69.810    72.810    70.790    74.880    62.796     2.539    62.795     2.544     0.904     0.000     0.000     0.000     0.023     0.073     1.000
         *         *         *    53.070    50.900    55.830    43.860     2.355    42.853     2.409     0.025     0.621     0.003     0.009     0.343     0.000     2.000
         *         *         *    63.230    60.380         *    51.302     2.716    50.811     2.807     0.258     0.043     0.038     0.000     0.660     0.000     5.000
         *         *         *    57.440    52.230         *    45.744     2.430    44.525     2.338     0.023     0.496     0.012     0.003     0.466     0.000     2.000
    44.480    61.600    60.650    65.320    64.190    69.980    53.439     3.124    54.673     2.896     0.611     0.002     0.023     0.000     0.365     0.000     1.000
         *         *         *    43.030    40.850    39.160    41.901    -0.177    42.376    -0.393     0.000     0.094     0.000     0.906     0.000     0.000     4.000
         *         *         *    60.820    71.230    67.880    53.328     3.301    52.860     3.203     0.352     0.003     0.056     0.000     0.589     0.000     5.000
         *         *         *    62.220    54.650    56.030    48.232     2.158    48.929     2.093     0.031     0.288     0.014     0.000     0.666     0.000     5.000
    45.970         *    62.210    61.220         *         *    51.038     3.287    50.176     3.241     0.369     0.037     0.046     0.000     0.548     0.000     5.000
         *         *         *    64.490    74.540    69.760    56.369     3.359    58.199     3.181     0.616     0.000     0.052     0.000     0.326     0.005     1.000
         *         *         *    52.610    58.360    57.530    46.429     2.552    47.074     2.549     0.086     0.292     0.009     0.000     0.612     0.000     5.000
         *         *         *    53.230         *         *    45.723     2.792    47.511     2.888     0.050     0.390     0.044     0.008     0.507     0.000     5.000
         *         *         *    60.400    63.120         *    51.634     2.831    50.679     2.973     0.420     0.028     0.032     0.000     0.520     0.000     5.000
         *         *         *    52.360         *    47.090    43.208     1.955    42.633     2.154     0.013     0.866     0.001     0.073     0.048     0.000     2.000
         *         *         *    41.110         *         *    39.866     1.511    38.549     2.515     0.000     0.512     0.027     0.413     0.047     0.000     2.000
    58.310    62.040    63.990    65.660    71.340    64.730    58.611     2.526    58.761     2.555     0.900     0.000     0.000     0.000     0.098     0.002     1.000
    48.380    43.040    65.570    68.470    80.570         *    47.465     6.590    47.387     6.629     0.001     0.000     0.976     0.000     0.023     0.000     3.000
         *         *         *    83.380    83.650    84.770    71.658     2.951    72.242     2.812     0.145     0.000     0.001     0.000     0.000     0.854     6.000
    41.080         *    61.940         *         *         *    46.690     3.959    47.845     3.467     0.136     0.130     0.211     0.000     0.523     0.000     5.000
    27.130         *    39.480         *         *         *    32.863     3.230    32.064     3.753     0.000     0.626     0.067     0.257     0.050     0.000     2.000
         *         *         *    69.570    71.190    66.340    58.883     2.650    60.180     2.516     0.784     0.000     0.025     0.000     0.187     0.004     1.000
         *    51.740    66.060    69.150         *         *    54.308     3.653    56.093     3.775     0.518     0.004     0.056     0.000     0.422     0.001     1.000
         *         *         *    59.880         *         *    50.514     2.902    50.214     2.925     0.297     0.090     0.045     0.000     0.567     0.000     5.000
         *         *         *    75.160    73.370         *    62.094     3.135    62.561     3.076     0.795     0.000     0.033     0.000     0.040     0.133     1.000
    64.270    70.910    73.380    79.330    80.970    82.220    66.722     3.478    66.936     3.433     0.248     0.000     0.000     0.000     0.000     0.752     6.000
         *         *         *    44.120         *    41.670    41.556     0.680    43.021    -0.212     0.000     0.382     0.000     0.616     0.002     0.000     4.000
    56.590    62.410    65.240    71.140    72.140         *    58.991     3.377    59.055     3.365     0.914     0.000     0.000     0.000     0.025     0.061     1.000
    47.430    45.810    57.330    54.030    61.440    65.910    47.117     3.386    47.062     3.467     0.086     0.090     0.008     0.000     0.817     0.000     5.000
         *         *         *    62.850         *         *    52.877     2.947    55.610     2.710     0.474     0.034     0.042     0.000     0.448     0.001     1.000
    49.540    54.090    53.980    54.970    66.500         *    49.682     3.213    49.726     3.213     0.101     0.048     0.014     0.000     0.837     0.000     5.000
