         *         *         *    63.470    72.630    70.210    56.244     3.318    56.244     3.318     1.000     1.000
    49.100    59.790    63.190    68.110    60.930         *    54.197     2.586    54.197     2.586     1.000     1.000
         *         *         *    51.970         *         *    45.925     2.401    45.925     2.401     1.000     1.000
    54.290    67.780    63.890    71.140    76.890    76.770    58.821     3.954    58.821     3.954     1.000     1.000
         *         *         *    53.130    66.870    69.560    49.761     3.625    49.761     3.625     1.000     1.000
    44.280    47.660    44.380    60.840    64.700    61.730    45.286     3.904    45.286     3.904     1.000     1.000
    64.540    66.630    69.570    73.270    75.440    82.940    62.657     3.482    62.657     3.482     1.000     1.000
         *         *         *    57.570    52.020         *    47.106     1.900    47.106     1.900     1.000     1.000
    63.300         *    59.350    67.460    65.550         *    58.241     2.117    58.241     2.117     1.000     1.000
         *         *         *    65.750    67.170         *    55.176     3.058    55.176     3.058     1.000     1.000
         *         *         *    55.770    61.390    58.150    49.693     2.399    49.693     2.399     1.000     1.000
         *         *         *    72.480    70.210    72.890    58.986     2.999    58.986     2.999     1.000     1.000
         *         *         *    50.120         *         *    44.651     2.304    44.651     2.304     1.000     1.000
    54.450    60.270    69.040         *    78.200         *    57.612     4.685    57.612     4.685     1.000     1.000
         *         *         *    59.230    59.790         *    50.213     2.573    50.213     2.573     1.000     1.000
    48.440    39.760    37.930    34.320    41.940    45.240    39.841     0.618    39.841     0.618     1.000     1.000
    54.320         *    57.240    76.110         *         *    55.672     4.121    55.672     4.121     1.000     1.000
         *         *         *    52.750    72.370    69.070    51.670     3.770    51.670     3.770     1.000     1.000
         *         *         *    45.390    51.640         *    42.029     2.243    42.029     2.243     1.000     1.000
    50.690         *         *         *         *         *    50.786     2.797    50.786     2.797     1.000     1.000
         *         *         *    68.490         *         *    57.297     3.272    57.297     3.272     1.000     1.000
         *         *         *    41.550         *    44.670    38.388     1.532    38.388     1.532     1.000     1.000
         *         *         *    58.580         *    71.710    51.291     3.468    51.291     3.468     1.000     1.000
    35.260    46.940    44.940    52.220    52.070    48.610    41.459     2.379    41.459     2.379     1.000     1.000
    37.210         *         *         *         *         *    40.291     2.743    40.291     2.743     1.000     1.000
         *         *         *    68.250    69.620    70.400    57.151     2.997    57.151     2.997     1.000     1.000
         *         *         *    66.830    69.610         *    56.379     3.251    56.379     3.251     1.000     1.000
         *         *         *    47.240    55.130         *    43.874     2.511    43.874     2.511     1.000     1.000
    47.020    66.450    74.090    76.430         *         *    58.345     5.095    58.345     5.095     1.000     1.000
         *         *         *    75.780    76.380    79.760    62.170     3.571    62.170     3.571     1.000     1.000
         *         *         *    56.700    60.260    68.270    48.930     3.138    48.930     3.138     1.000     1.000
         *         *         *    55.010    54.060    60.140    46.513     2.380    46.513     2.380     1.000     1.000
    66.220    75.040    76.420    77.790         *         *    67.623     3.501    67.623     3.501     1.000     1.000
    35.370    31.730    47.080         *         *    42.320    36.358     1.808    36.358     1.808     1.000     1.000
         *         *         *    64.260    71.920    76.560    55.852     3.771    55.852     3.771     1.000     1.000
    62.390    67.430    70.620    66.810    73.790    72.450    62.247     2.553    62.247     2.553     1.000     1.000
         *         *         *    57.690         *         *    49.862     2.703    49.862     2.703     1.000     1.000
    69.470    68.360    69.880    76.340    80.970    85.530    65.286     3.733    65.286     3.733     1.000     1.000
    43.980    55.650    59.250    63.170    65.180    61.380    50.655     3.179    50.655     3.179     1.000     1.000
    27.460    37.930    39.830         *         *         *    33.909     2.860    33.909     2.860     1.000     1.000
    52.910    58.220    66.610    62.380    73.250    74.370    55.135     3.926    55.135     3.926     1.000     1.000
         *         *         *    74.920    78.020         *    62.303     3.783    62.303     3.783     1.000     1.000
         *         *         *    50.130         *         *    44.658     2.304    44.658     2.304     1.000     1.000
         *         *         *    64.800    60.880         *    52.821     2.501    52.821     2.501     1.000     1.000
    64.480    72.390    71.350    74.480    78.550         *    65.010     3.313    65.010     3.313     1.000     1.000
         *         *         *    64.430    65.280    65.550    54.275     2.670    54.275     2.670     1.000     1.000
    61.340    63.300    67.290         *         *    70.100    60.086     2.380    60.086     2.380     1.000     1.000
         *         *         *    62.630    58.440         *    51.174     2.341    51.174     2.341     1.000     1.000
    58.410         *         *         *         *         *    56.796     2.829    56.796     2.829     1.000     1.000
         *         *         *    60.810    64.630    63.540    52.642     2.674    52.642     2.674     1.000     1.000
    59.190    67.340    68.270    65.140    69.000    66.940    60.650     1.980    60.650     1.980     1.000     1.000
         *         *         *    63.290         *    52.900    51.995     1.482    51.995     1.482     1.000     1.000
         *         *         *    64.070    76.840    69.720    58.093     3.374    58.093     3.374     1.000     1.000
         *         *         *    51.730         *         *    45.760     2.389    45.760     2.389     1.000     1.000
         *         *         *    56.280         *         *    48.892     2.628    48.892     2.628     1.000     1.000
    41.780    34.980    34.000         *         *         *    36.494     1.414    36.494     1.414     1.000     1.000
    40.180    34.790    45.660    49.560    43.540    44.040    39.306     1.508    39.306     1.508     1.000     1.000
         *         *         *    44.500    41.750    50.080    38.224     1.736    38.224     1.736     1.000     1.000
    43.090    53.940    50.410         *         *         *    46.855     2.797    46.855     2.797     1.000     1.000
         *         *         *    66.150    74.540    72.820    57.900     3.449    57.900     3.449     1.000     1.000
    50.180         *    65.110    62.680         *         *    53.578     3.388    53.578     3.388     1.000     1.000
    52.540    44.870    52.570    52.720         *         *    47.551     2.106    47.551     2.106     1.000     1.000
    44.790         *         *         *         *         *    46.192     2.774    46.192     2.774     1.000     1.000
         *         *         *    62.930    63.690         *    52.939     2.821    52.939     2.821     1.000     1.000
         *         *         *    58.060    63.580    63.950    51.053     2.817    51.053     2.817     1.000     1.000
    56.310    56.760    65.600    65.610    68.390    70.380    56.024     3.053    56.024     3.053     1.000     1.000
         *         *         *    59.370    66.900         *    52.494     3.231    52.494     3.231     1.000     1.000
    54.990    66.860    61.230         *    60.240         *    57.040     1.472    57.040     1.472     1.000     1.000
         *         *         *    71.470    72.840         *    59.278     3.408    59.278     3.408     1.000     1.000
         *         *         *    70.420         *    62.980    57.262     2.173    57.262     2.173     1.000     1.000
    74.380    73.880    81.190         *         *         *    71.266     3.420    71.266     3.420     1.000     1.000
    39.810    50.800         *         *         *         *    44.874     3.045    44.874     3.045     1.000     1.000
    53.030    59.460    64.230    69.000    75.300    76.200    55.844     4.288    55.844     4.288     1.000     1.000
    50.880    52.870    59.930    67.780    64.210         *    52.217     3.333    52.217     3.333     1.000     1.000
    41.550    35.840    34.420    39.480    36.160         *    36.584     0.462    36.584     0.462     1.000     1.000
         *         *         *    50.820         *         *    45.133     2.341    45.133     2.341     1.000     1.000
    40.900    41.780    44.710         *    59.310         *    41.441     3.833    41.441     3.833     1.000     1.000
         *         *         *    67.570    75.370    80.160    58.273     3.996    58.273     3.996     1.000     1.000
         *         *         *    56.680         *    63.030    49.234     2.709    49.234     2.709     1.000     1.000
    53.590         *    63.660         *         *         *    54.994     3.241    54.994     3.241     1.000     1.000
    59.040    63.470    63.280    55.990         *         *    57.248     1.716    57.248     1.716     1.000     1.000
    39.080         *    38.940    49.360         *         *    39.383     2.492    39.383     2.492     1.000     1.000
    43.780    54.940    49.540    42.370    62.730         *    45.873     3.041    45.873     3.041     1.000     1.000
         *         *         *    65.700    69.960    66.090    56.507     2.789    56.507     2.789     1.000     1.000
    50.990    55.280    56.190    64.190         *    71.240    51.708     3.608    51.708     3.608     1.000     1.000
         *         *         *    73.150         *         *    60.505     3.517    60.505     3.517     1.000     1.000
         *         *         *    76.160    84.680    84.140    65.081     4.156    65.081     4.156     1.000     1.000
    54.030    48.490         *         *         *         *    49.945     2.420    49.945     2.420     1.000     1.000
    58.750    57.440    67.850    70.680         *         *    57.884     3.607    57.884     3.607     1.000     1.000
    35.330    50.300         *         *         *         *    42.728     3.179    42.728     3.179     1.000     1.000
    58.260    60.710    71.320    66.030         *    67.040    59.151     2.295    59.151     2.295     1.000     1.000
    37.280    44.760    49.200    51.310    46.590    46.850    42.039     1.609    42.039     1.609     1.000     1.000
         *         *         *    40.400    57.870         *    41.947     2.979    41.947     2.979     1.000     1.000
    59.580    59.420    66.500    69.240    72.790    65.290    59.030     2.669    59.030     2.669     1.000     1.000
    50.040    40.820    63.840         *    81.440         *    49.522     6.573    49.522     6.573     1.000     1.000
         *         *         *    82.040         *         *    66.625     3.986    66.625     3.986     1.000     1.000
         *         *         *    42.110    61.490         *    43.776     3.263    43.776     3.263     1.000     1.000
    49.040    59.210    59.960    59.360         *         *    52.512     2.899    52.512     2.899     1.000     1.000
         *         *         *    69.220    72.020    75.390    58.086     3.424    58.086     3.424     1.000     1.000
    57.780    58.880    67.870    72.460         *    75.520    58.245     3.623    58.245     3.623     1.000     1.000
    53.000    49.580    58.560         *    57.290    50.160    51.033     1.190    51.033     1.190     1.000     1.000
    49.210    54.630    56.640         *    60.230         *    50.540     2.576    50.540     2.576     1.000     1.000
    40.360    50.500         *    61.110         *         *    46.295     3.852    46.295     3.852     1.000     1.000
    59.840    62.810    70.870    72.440    75.500    77.720    60.591     3.603    60.591     3.603     1.000     1.000
         *         *         *    61.230    68.780    69.860    53.892     3.290    53.892     3.290     1.000     1.000
    63.960    65.100    65.920    66.650    73.240    77.360    60.796     3.005    60.796     3.005     1.000     1.000
    42.420    54.610    59.210         *         *    61.980    48.919     2.959    48.919     2.959     1.000     1.000
         *         *         *    59.410    59.490         *    50.192     2.539    50.192     2.539     1.000     1.000
         *         *         *    55.480         *         *    48.341     2.586    48.341     2.586     1.000     1.000
    35.180    34.810    51.070    48.450    46.370         *    38.292     2.548    38.292     2.548     1.000     1.000
         *         *         *    72.660         *         *    60.168     3.492    60.168     3.492     1.000     1.000
    52.150    62.180    57.930    61.560    67.670    66.830    54.425     2.875    54.425     2.875     1.000     1.000
         *    35.120         *         *         *         *    36.418     2.370    36.418     2.370     1.000     1.000
    50.000    46.860         *         *         *         *    47.488     2.481    47.488     2.481     1.000     1.000
         *         *         *    58.990    60.640         *    50.381     2.659    50.381     2.659     1.000     1.000
         *         *         *    54.600         *         *    47.735     2.540    47.735     2.540     1.000     1.000
         *         *         *    72.910    81.340    82.070    62.614     4.055    62.614     4.055     1.000     1.000
    55.740    62.260    61.610    68.060    68.490         *    56.791     3.049    56.791     3.049     1.000     1.000
    57.440    59.160    61.730    67.990    73.050         *    56.514     3.746    56.514     3.746     1.000     1.000
         *         *         *    74.230    75.910    72.020    61.903     3.009    61.903     3.009     1.000     1.000
         *         *         *    64.660         *         *    54.661     3.070    54.661     3.070     1.000     1.000
         *         *         *    54.210    60.860    57.380    48.890     2.401    48.890     2.401     1.000     1.000
         *         *         *    79.310    81.320         *    65.123     3.954    65.123     3.954     1.000     1.000
         *         *         *    56.960    69.570    77.910    51.778     4.186    51.778     4.186     1.000     1.000
    43.850    44.430    55.680    51.920    55.640    46.370    45.930     1.760    45.930     1.760     1.000     1.000
    69.440    69.270    78.520    84.220    86.510    86.390    68.412     4.114    68.412     4.114     1.000     1.000
         *         *         *    59.710         *         *    51.253     2.809    51.253     2.809     1.000     1.000
    52.980         *         *         *    60.660    55.840    51.498     1.833    51.498     1.833     1.000     1.000
         *         *         *    55.410    59.350         *    48.520     2.650    48.520     2.650     1.000     1.000
         *         *         *    70.470    72.920         *    58.896     3.447    58.896     3.447     1.000     1.000
         *         *         *    62.690    57.130    61.230    50.836     2.165    50.836     2.165     1.000     1.000
         *         *         *    61.560    62.860    63.800    52.287     2.603    52.287     2.603     1.000     1.000
    48.760         *         *         *         *         *    49.283     2.790    49.283     2.790     1.000     1.000
    60.000    57.060    68.340    74.510    73.500    72.130    59.066     3.365    59.066     3.365     1.000     1.000
         *         *         *         *    72.950    72.310    58.096     3.270    58.096     3.270     1.000     1.000
         *         *         *    65.740         *         *    55.404     3.127    55.404     3.127     1.000     1.000
    48.330         *    50.100    54.090    60.950    54.350    47.927     2.353    47.927     2.353     1.000     1.000
         *         *         *    68.770    64.910    72.830    55.452     3.026    55.452     3.026     1.000     1.000
         *         *         *    71.110    68.260    60.300    58.604     1.990    58.604     1.990     1.000     1.000
         *         *         *    65.100    66.940    67.250    55.050     2.823    55.050     2.823     1.000     1.000
    50.600    62.300    69.280    77.340    72.030    66.750    58.322     3.237    58.322     3.237     1.000     1.000
         *         *         *    70.830    68.880    72.470    57.823     3.010    57.823     3.010     1.000     1.000
    44.390    47.890    61.580    60.280    64.580         *    48.227     3.955    48.227     3.955     1.000     1.000
    61.780    69.300    72.320    72.730         *         *    63.254     3.368    63.254     3.368     1.000     1.000
         *         *         *    44.640    46.920    48.370    40.321     1.745    40.321     1.745     1.000     1.000
         *         *         *    64.470    62.110         *    53.072     2.626    53.072     2.626     1.000     1.000
         *         *         *    70.040         *    69.510    57.751     2.814    57.751     2.814     1.000     1.000
    49.600    50.630    56.940    54.470    58.760    53.400    49.757     1.810    49.757     1.810     1.000     1.000
    48.540    49.650    53.080         *         *         *    48.017     2.643    48.017     2.643     1.000     1.000
         *         *         *    44.480         *         *    40.769     2.007    40.769     2.007     1.000     1.000
    44.190    46.510    48.630    47.430    52.250    47.440    44.446     1.528    44.446     1.528     1.000     1.000
    34.080         *         *         *         *         *    37.854     2.730    37.854     2.730     1.000     1.000
    51.260         *         *         *         *    61.410    50.412     2.361    50.412     2.361     1.000     1.000
    63.570    63.120    75.400         *         *         *    62.778     3.594    62.778     3.594     1.000     1.000
         *         *         *    58.870    58.180    55.140    50.045     1.899    50.045     1.899     1.000     1.000
    39.550    42.780         *         *         *         *    41.182     2.647    41.182     2.647     1.000     1.000
         *         *         *    57.790    63.200    63.430    50.836     2.778    50.836     2.778     1.000     1.000
    73.490    76.510    74.700    84.150    85.370    87.360    70.862     3.477    70.862     3.477     1.000     1.000
         *         *         *    36.970    39.400    34.420    35.298     0.782    35.298     0.782     1.000     1.000
         *         *         *    68.470    69.780    63.650    57.798     2.443    57.798     2.443     1.000     1.000
    44.100    46.040    52.200    52.060    73.190         *    45.038     5.261    45.038     5.261     1.000     1.000
         *         *         *    63.710         *    63.480    53.393     2.480    53.393     2.480     1.000     1.000
         *         *         *    60.340    62.600    60.200    51.935     2.366    51.935     2.366     1.000     1.000
    67.510    62.710         *         *         *         *    62.079     2.660    62.079     2.660     1.000     1.000
         *         *         *    71.530    76.900    78.110    60.674     3.672    60.674     3.672     1.000     1.000
    55.810    53.860         *    65.180    69.200         *    54.081     3.526    54.081     3.526     1.000     1.000
    46.400    52.070    59.820         *         *         *    49.663     3.362    49.663     3.362     1.000     1.000
    73.160    67.370    78.060    82.520    82.070         *    68.556     3.516    68.556     3.516     1.000     1.000
         *         *         *    54.020         *         *    47.336     2.509    47.336     2.509     1.000     1.000
         *         *         *    67.820    62.670         *    54.611     2.574    54.611     2.574     1.000     1.000
    38.970         *         *         *         *         *    41.661     2.750    41.661     2.750     1.000     1.000
         *         *         *    58.710    62.990    64.430    51.076     2.805    51.076     2.805     1.000     1.000
         *         *         *    90.720    84.830    89.690    70.925     3.861    70.925     3.861     1.000     1.000
         *         *         *    41.870         *         *    38.972     1.869    38.972     1.869     1.000     1.000
    58.810    66.650    66.170    68.670    70.700    72.460    60.063     2.709    60.063     2.709     1.000     1.000
    53.140    54.540    60.700    63.020    67.350    64.170    53.486     2.927    53.486     2.927     1.000     1.000
    60.420         *         *         *         *         *    58.361     2.837    58.361     2.837     1.000     1.000
         *         *         *    70.490    76.050    78.770    59.869     3.754    59.869     3.754     1.000     1.000
    51.020    52.410    54.500    45.290         *         *    48.738     1.289    48.738     1.289     1.000     1.000
    51.380    58.950    61.700    63.590    63.710    65.340    54.137     2.566    54.137     2.566     1.000     1.000
    33.410    25.160         *         *         *         *    30.680     1.971    30.680     1.971     1.000     1.000
         *         *         *    80.180    79.670         *    64.961     3.774    64.961     3.774     1.000     1.000
         *         *         *    48.810    61.110         *    46.384     3.019    46.384     3.019     1.000     1.000
    45.570    51.420    54.940    51.680    53.750    50.870    47.853     1.447    47.853     1.447     1.000     1.000
         *         *         *    60.220    59.620    66.270    50.337     2.776    50.337     2.776     1.000     1.000
         *         *         *    52.670    58.390    62.390    46.954     2.813    46.954     2.813     1.000     1.000
    40.700    53.670    56.970    55.020    55.830    56.530    47.436     2.301    47.436     2.301     1.000     1.000
         *         *         *    59.130    53.680    52.920    48.654     1.571    48.654     1.571     1.000     1.000
         *         *         *    60.150         *         *    51.556     2.832    51.556     2.832     1.000     1.000
         *         *         *    62.040         *         *    52.857     2.932    52.857     2.932     1.000     1.000
         *         *         *    65.290    65.000    66.140    54.494     2.665    54.494     2.665     1.000     1.000
    78.300    76.400    77.600    86.330    84.540    81.260    73.586     2.521    73.586     2.521     1.000     1.000
         *         *         *    52.690    69.280         *    50.520     3.660    50.520     3.660     1.000     1.000
    56.910    55.300    70.430    71.300    67.960    69.200    57.494     2.892    57.494     2.892     1.000     1.000
    59.860    56.250    66.250    66.490    70.400         *    57.172     3.207    57.172     3.207     1.000     1.000
    66.490    67.770    71.630    79.520    80.140    83.730    64.965     3.760    64.965     3.760     1.000     1.000
         *         *         *    54.800         *         *    47.873     2.550    47.873     2.550     1.000     1.000
         *         *         *    61.160         *         *    52.251     2.886    52.251     2.886     1.000     1.000
         *         *         *    65.440    69.590    68.780    56.063     3.009    56.063     3.009     1.000     1.000
         *         *         *    52.190    50.610    50.200    44.765     1.615    44.765     1.615     1.000     1.000
    58.790    54.560    65.100    69.820    71.250         *    56.485     3.617    56.485     3.617     1.000     1.000
         *         *         *    56.480    67.360    66.740    51.575     3.238    51.575     3.238     1.000     1.000
         *         *         *    74.660    80.120    82.070    62.907     3.929    62.907     3.929     1.000     1.000
         *         *         *    52.180    53.210         *    45.284     2.179    45.284     2.179     1.000     1.000
         *         *         *    75.510    85.960    86.230    65.125     4.398    65.125     4.398     1.000     1.000
    41.090    48.230    57.290    60.250         *    59.860    46.702     3.190    46.702     3.190     1.000     1.000
         *         *         *    58.930    65.820    63.250    52.303     2.783    52.303     2.783     1.000     1.000
    39.700    52.340    54.960    51.850         *    48.920    46.321     1.593    46.321     1.593     1.000     1.000
    39.300    37.280    60.710    59.800    52.210    52.340    43.791     2.599    43.791     2.599     1.000     1.000
         *         *         *    47.580    55.600    51.580    44.548     2.114    44.548     2.114     1.000     1.000
    47.920    48.010         *         *         *         *    47.109     2.613    47.109     2.613     1.000     1.000
         *         *         *    69.310    71.870         *    58.096     3.385    58.096     3.385     1.000     1.000
         *         *         *    46.910         *         *    42.442     2.135    42.442     2.135     1.000     1.000
    51.550         *    54.990         *         *         *    50.648     2.622    50.648     2.622     1.000     1.000
    46.550    53.370    61.450         *    61.460         *    50.331     3.001    50.331     3.001     1.000     1.000
    51.790         *    48.250         *         *         *    48.131     2.025    48.131     2.025     1.000     1.000
    55.920    66.810         *    68.840         *    57.430    58.946     1.250    58.946     1.250     1.000     1.000
         *         *         *    55.470    64.510    62.120    50.429     2.830    50.429     2.830     1.000     1.000
         *         *         *    50.150         *         *    44.672     2.305    44.672     2.305     1.000     1.000
         *         *         *    65.700    67.390    66.180    55.550     2.719    55.550     2.719     1.000     1.000
    49.900    58.180         *         *         *         *    52.499     3.059    52.499     3.059     1.000     1.000
         *         *         *    52.030         *    61.630    46.363     2.754    46.363     2.754     1.000     1.000
    34.390    35.480         *         *    48.790         *    36.221     2.972    36.221     2.972     1.000     1.000
    55.190    46.520    64.960    61.560    64.430    69.760    52.006     3.272    52.006     3.272     1.000     1.000
    30.750    36.830         *         *    41.140         *    34.078     1.988    34.078     1.988     1.000     1.000
         *         *         *    63.650         *         *    53.965     3.017    53.965     3.017     1.000     1.000
         *         *         *    69.780    71.710    75.040    58.235     3.357    58.235     3.357     1.000     1.000
         *         *         *    71.250    69.660    72.500    58.288     3.014    58.288     3.014     1.000     1.000
         *         *         *    71.920    73.610    78.640    59.585     3.596    59.585     3.596     1.000     1.000
    42.260    42.730    44.450    50.250         *    56.030    41.710     2.692    41.710     2.692     1.000     1.000
         *         *         *    53.520    61.270    58.460    48.669     2.536    48.669     2.536     1.000     1.000
         *         *         *    80.430    80.800    80.280    65.745     3.507    65.745     3.507     1.000     1.000
         *         *         *    45.650    52.150    59.560    41.866     2.758    41.866     2.758     1.000     1.000
         *         *         *    60.660    73.820    73.470    55.250     3.763    55.250     3.763     1.000     1.000
         *         *         *    47.420    54.610    49.930    44.235     1.959    44.235     1.959     1.000     1.000
         *         *         *    66.380    66.400         *    55.191     2.966    55.191     2.966     1.000     1.000
         *         *         *    56.970    58.450    55.230    49.330     2.012    49.330     2.012     1.000     1.000
    57.300         *         *         *    55.740         *    52.352     1.275    52.352     1.275     1.000     1.000
    46.310    37.760    31.360    35.860         *         *    37.743     0.368    37.743     0.368     1.000     1.000
         *         *         *    53.970    61.860         *    48.719     2.929    48.719     2.929     1.000     1.000
         *         *         *    69.140    72.340    79.530    57.867     3.774    57.867     3.774     1.000     1.000
    49.320    52.840         *         *    52.790         *    48.552     1.496    48.552     1.496     1.000     1.000
         *         *         *    56.740    55.560    55.010    48.179     1.920    48.179     1.920     1.000     1.000
         *         *         *    67.480    71.580    68.280    57.703     2.924    57.703     2.924     1.000     1.000
    62.950    62.030    70.250    75.240    72.120    77.410    61.427     3.123    61.427     3.123     1.000     1.000
    38.660    44.360    37.440    48.020         *         *    39.517     2.263    39.517     2.263     1.000     1.000
         *         *         *    61.090    59.210         *    50.789     2.461    50.789     2.461     1.000     1.000
    40.960         *         *         *         *         *    43.210     2.758    43.210     2.758     1.000     1.000
         *         *         *    52.050         *    59.890    46.185     2.586    46.185     2.586     1.000     1.000
    49.260    44.690    49.230    61.820    65.160    69.290    46.623     4.217    46.623     4.217     1.000     1.000
    45.330         *         *         *         *         *    46.613     2.776    46.613     2.776     1.000     1.000
    59.720         *         *         *         *         *    57.816     2.834    57.816     2.834     1.000     1.000
    39.970    49.860    49.180    48.060    58.620    61.340    43.596     3.313    43.596     3.313     1.000     1.000
    51.750         *    53.500    58.960         *         *    50.412     2.612    50.412     2.612     1.000     1.000
         *         *         *    48.750         *         *    43.708     2.232    43.708     2.232     1.000     1.000
    73.380    68.400    71.700    81.080    76.690    80.140    67.622     2.629    67.622     2.629     1.000     1.000
         *         *         *    62.400         *         *    53.105     2.951    53.105     2.951     1.000     1.000
         *         *         *    47.470    48.880         *    42.012     1.922    42.012     1.922     1.000     1.000
    69.070    69.740    66.290    71.540         *         *    64.506     2.444    64.506     2.444     1.000     1.000
    41.650    54.620    54.330    48.040         *         *    46.546     2.266    46.546     2.266     1.000     1.000
         *         *         *    55.190    69.250         *    51.528     3.579    51.528     3.579     1.000     1.000
    51.910    56.290    59.730    55.060         *         *    52.136     2.295    52.136     2.295     1.000     1.000
         *         *         *    63.040    68.350         *    54.442     3.252    54.442     3.252     1.000     1.000
    64.590    71.200    72.630    80.960    79.120    80.260    65.867     3.343    65.867     3.343     1.000     1.000
         *         *         *    62.010    65.880    65.740    53.453     2.828    53.453     2.828     1.000     1.000
         *         *         *    53.200         *         *    46.772     2.466    46.772     2.466     1.000     1.000
         *         *         *    42.280    52.420    51.740    41.105     2.305    41.105     2.305     1.000     1.000
    57.760    65.190    64.260    76.120    79.100    84.400    59.480     4.661    59.480     4.661     1.000     1.000
         *         *         *    56.240    54.370    50.620    47.848     1.553    47.848     1.553     1.000     1.000
    50.300    52.350    56.120    54.950    56.920    57.790    49.958     1.865    49.958     1.865     1.000     1.000
    41.820    49.470         *         *         *         *    45.143     2.905    45.143     2.905     1.000     1.000
    48.050    59.970    61.210         *    65.420         *    52.974     3.202    52.974     3.202     1.000     1.000
         *         *         *    42.600    41.730    44.160    37.842     1.353    37.842     1.353     1.000     1.000
    41.060    39.620         *         *         *         *    40.419     2.432    40.419     2.432     1.000     1.000
         *         *         *    49.220    54.170         *    44.380     2.360    44.380     2.360     1.000     1.000
    52.430         *    67.400    68.560    68.600    64.240    56.650     2.725    56.650     2.725     1.000     1.000
         *         *         *    74.110    76.590    73.820    61.972     3.182    61.972     3.182     1.000     1.000
    37.460    45.700    42.500         *    63.030         *    41.204     4.536    41.204     4.536     1.000     1.000
         *         *         *    77.920    81.010    78.210    64.906     3.474    64.906     3.474     1.000     1.000
    45.630    42.180         *         *         *         *    43.523     2.399    43.523     2.399     1.000     1.000
    53.070    50.050    58.570    62.790    62.390    60.740    51.728     2.512    51.728     2.512     1.000     1.000
    60.830         *         *         *         *         *    58.680     2.838    58.680     2.838     1.000     1.000
    34.810    41.090         *         *         *         *    38.393     2.730    38.393     2.730     1.000     1.000
    73.670    79.610    82.800    80.270         *         *    72.806     3.228    72.806     3.228     1.000     1.000
    64.790    60.840    69.280         *         *         *    61.008     2.989    61.008     2.989     1.000     1.000
         *         *         *    43.450         *         *    40.060     1.952    40.060     1.952     1.000     1.000
         *         *         *    61.650    80.930    79.160    57.884     4.387    57.884     4.387     1.000     1.000
    40.720    43.020    40.920         *         *    53.260    40.340     2.413    40.340     2.413     1.000     1.000
         *         *         *    49.160         *    67.470    45.321     3.425    45.321     3.425     1.000     1.000
    66.030    61.220    65.920    68.840    67.870    72.690    60.668     2.232    60.668     2.232     1.000     1.000
         *         *         *    48.700         *         *    43.674     2.229    43.674     2.229     1.000     1.000
         *         *         *    64.860    69.150    71.910    55.424     3.280    55.424     3.280     1.000     1.000
    52.320    62.780    54.850         *    57.480         *    53.458     1.497    53.458     1.497     1.000     1.000
         *         *         *    56.660         *         *    49.153     2.648    49.153     2.648     1.000     1.000
         *         *         *    49.840         *    66.750    45.641     3.329    45.641     3.329     1.000     1.000
    59.990    54.100    46.950    57.250    58.550    63.130    51.782     1.838    51.782     1.838     1.000     1.000
         *         *         *    56.120    60.580    62.320    49.237     2.695    49.237     2.695     1.000     1.000
    76.520    72.120    72.600    82.450    81.930    90.550    69.584     3.464    69.584     3.464     1.000     1.000
         *         *         *    52.120    66.310         *    49.359     3.401    49.359     3.401     1.000     1.000
         *         *         *    55.730         *         *    48.513     2.599    48.513     2.599     1.000     1.000
         *         *         *    59.590    70.620    65.680    54.181     3.090    54.181     3.090     1.000     1.000
    60.440    54.350    58.260    62.210    67.590    76.310    54.384     3.408    54.384     3.408     1.000     1.000
         *         *         *    78.060         *         *    63.885     3.776    63.885     3.776     1.000     1.000
         *         *         *    48.190    56.860    72.560    43.737     3.823    43.737     3.823     1.000     1.000
    38.320    44.700    53.120    50.250    59.210    57.650    42.939     3.409    42.939     3.409     1.000     1.000
         *         *         *    43.210    52.700    47.460    41.918     1.918    41.918     1.918     1.000     1.000
    38.790    44.650    58.070    60.310    64.720    62.420    45.230     4.212    45.230     4.212     1.000     1.000
         *         *         *    60.900         *    70.730    52.541     3.284    52.541     3.284     1.000     1.000
    53.570    60.410    63.180         *    61.550         *    55.140     2.098    55.140     2.098     1.000     1.000
    44.340    56.320         *         *         *         *    49.283     3.163    49.283     3.163     1.000     1.000
    57.970    58.210    68.060    70.760    71.700    69.220    58.328     3.041    58.328     3.041     1.000     1.000
         *         *         *    40.620    61.000         *    43.016     3.264    43.016     3.264     1.000     1.000
    47.740    62.130    66.410    64.830    71.320         *    54.703     3.969    54.703     3.969     1.000     1.000
    41.610    34.800    52.700    54.350    52.780    50.640    41.771     2.620    41.771     2.620     1.000     1.000
    36.590    44.360    46.550         *         *         *    40.681     2.855    40.681     2.855     1.000     1.000
         *         *         *    72.300    81.100    81.150    62.333     4.005    62.333     4.005     1.000     1.000
    52.740    54.660         *         *         *         *    52.146     2.779    52.146     2.779     1.000     1.000
         *         *         *    49.720         *         *    44.376     2.283    44.376     2.283     1.000     1.000
         *         *         *    55.240         *         *    48.176     2.574    48.176     2.574     1.000     1.000
    56.640    63.580    61.870         *         *         *    57.294     2.915    57.294     2.915     1.000     1.000
         *         *         *         *    71.800    68.710    57.268     3.024    57.268     3.024     1.000     1.000
    51.300    50.260    57.590    51.170    55.480         *    49.425     1.731    49.425     1.731     1.000     1.000
