    43.320         *         *         *         *         *    44.463     2.760    43.773     1.572     0.085     0.448     0.467     3.000
         *         *         *    47.410    45.630         *    42.014     1.400    42.458     1.187     0.010     0.100     0.890     3.000
    32.800    42.620    43.770         *         *         *    38.273     2.873    38.833     1.798     0.013     0.394     0.593     3.000
    50.960         *         *         *         *         *    50.689     2.763    48.981     3.481     0.345     0.347     0.308     2.000
    41.300    61.010    63.440    59.320    62.910    67.480    48.895     3.675    47.597     3.977     0.180     0.768     0.052     2.000
         *         *         *    64.030         *         *    53.714     3.028    56.444     2.716     0.592     0.314     0.094     1.000
    56.330    57.270    60.210    61.750    63.000    68.320    54.967     2.329    55.136     2.292     0.894     0.052     0.054     1.000
         *         *         *    61.920    65.930    64.220    53.500     2.694    55.606     2.346     0.649     0.269     0.082     1.000
         *         *         *    46.130         *         *    42.292     2.129    42.820     1.386     0.013     0.311     0.676     3.000
         *         *         *    61.350    57.040    64.730    47.865     3.076    45.774     3.665     0.149     0.632     0.219     2.000
         *         *         *    68.220         *    68.360    56.755     2.766    59.510     2.386     0.677     0.279     0.044     1.000
         *         *         *    61.460    64.980    68.290    52.745     2.995    54.575     2.631     0.655     0.281     0.065     1.000
    50.290    55.630    61.430    59.420         *         *    52.439     2.807    53.348     2.711     0.615     0.208     0.176     1.000
         *         *         *    68.450    67.420         *    57.184     2.776    58.833     2.492     0.757     0.199     0.044     1.000
         *         *         *    55.710    59.420    56.540    48.288     2.337    49.150     2.051     0.310     0.316     0.374     3.000
    46.010    44.400    48.590    45.480         *         *    44.016     1.540    44.209     1.218     0.026     0.143     0.832     3.000
         *         *         *    65.900    71.970         *    57.386     3.290    58.241     3.176     0.844     0.130     0.027     1.000
    61.830    72.400         *         *    62.340         *    58.673     1.817    57.523     2.156     0.143     0.753     0.104     2.000
         *         *         *    48.600    70.540         *    46.758     4.242    46.695     4.266     0.000     0.981     0.019     2.000
         *         *         *    73.070    69.060    69.130    59.072     2.586    62.178     2.085     0.649     0.315     0.037     1.000
         *         *         *    70.100    79.580    83.470    61.342     4.064    61.492     4.045     0.967     0.028     0.006     1.000
         *         *         *    66.040    71.590         *    57.414     3.237    58.252     3.123     0.849     0.125     0.026     1.000
         *         *         *    62.950    63.160    64.140    52.965     2.558    55.461     2.093     0.607     0.299     0.094     1.000
         *         *         *    58.170    57.160    56.840    48.486     2.207    49.339     1.925     0.297     0.331     0.373     3.000
    46.470    44.910    51.140    51.510    57.910    57.950    45.352     2.661    45.951     2.322     0.218     0.292     0.490     3.000
    52.620         *         *         *         *         *    52.201     2.780    55.064     3.037     0.434     0.306     0.260     1.000
         *         *         *    61.380    69.920    68.810    53.438     3.347    55.787     2.981     0.554     0.386     0.059     1.000
    48.530    57.060         *         *         *         *    51.080     3.037    53.304     3.147     0.417     0.360     0.223     1.000
    63.550    57.800    58.170    67.490    72.240         *    56.683     3.398    56.628     3.460     0.846     0.104     0.050     1.000
         *         *         *    54.560    68.660    67.230    48.050     3.922    47.647     4.025     0.026     0.898     0.076     2.000
         *         *         *    58.330    60.550         *    49.386     2.833    46.024     3.746     0.388     0.396     0.217     2.000
    32.930         *         *         *         *         *    37.366     2.920    36.801     1.501     0.009     0.464     0.527     3.000
    49.810         *         *         *         *         *    49.668     2.754    48.275     3.548     0.288     0.372     0.340     2.000
         *         *         *    60.110    66.910    64.090    52.130     2.958    54.854     2.530     0.509     0.385     0.106     1.000
    62.030    58.210    60.290         *         *         *    56.850     2.392    56.993     2.413     0.853     0.072     0.075     1.000
    68.770    71.380    71.350    73.710    79.690    77.970    66.630     2.824    66.635     2.824     0.998     0.001     0.001     1.000
    40.090    46.060    42.960    38.740         *         *    40.880     1.109    41.068     0.837     0.002     0.101     0.897     3.000
         *         *         *    59.390    60.080    68.900    49.055     3.285    46.502     4.044     0.334     0.499     0.166     2.000
         *         *         *    78.550    80.360    78.580    66.999     3.109    67.134     3.093     0.983     0.015     0.002     1.000
         *         *         *    46.990    54.930         *    43.227     2.673    45.008     1.864     0.025     0.436     0.539     3.000
         *         *         *    71.460         *    58.960    51.300     2.626    49.022     2.878     0.084     0.741     0.175     2.000
    40.650    49.960    50.160         *    48.740    45.360    44.462     1.171    44.473     1.162     0.024     0.021     0.954     3.000
         *         *         *    42.490    49.460    53.120    40.871     2.065    41.998     1.618     0.009     0.254     0.737     3.000
    48.970    59.560         *    79.710         *         *    53.852     4.485    52.735     4.248     0.206     0.778     0.016     2.000
    49.140    57.600    62.810    65.740    70.180    70.660    54.500     3.614    54.786     3.586     0.905     0.076     0.019     1.000
    31.870    41.050    35.930    41.210    44.160    44.430    36.614     1.635    36.682     1.603     0.004     0.023     0.973     3.000
         *         *         *    63.080         *    66.830    52.945     2.902    55.850     2.438     0.568     0.348     0.084     1.000
         *         *         *    56.640    51.440    59.880    44.862     2.649    42.463     3.452     0.037     0.521     0.442     2.000
    50.620    57.360    56.190    65.530         *    51.000    52.450     1.668    52.650     1.677     0.040     0.102     0.858     3.000
         *         *         *    58.520    54.420         *    46.724     2.593    43.986     3.513     0.094     0.473     0.433     2.000
    51.070    58.220    57.010    52.340    54.140    66.000    50.106     2.132    51.093     1.563     0.051     0.404     0.545     3.000
         *         *         *    55.250         *         *    46.939     2.859    45.006     3.775     0.160     0.480     0.360     2.000
    50.760    50.590         *         *         *         *    49.056     2.556    48.845     1.631     0.232     0.347     0.421     3.000
         *         *         *    53.820         *         *    46.121     2.783    44.390     3.773     0.115     0.470     0.414     2.000
    35.050    49.030    52.280    54.180         *         *    42.136     3.838    40.966     4.409     0.124     0.636     0.240     2.000
    39.870    49.100    50.860    62.550    58.510         *    44.180     3.902    43.474     4.161     0.061     0.752     0.186     2.000
    38.750    56.360    62.480         *    68.970    69.100    48.100     4.445    46.459     4.654     0.290     0.690     0.020     2.000
    66.070    68.620    68.950    67.670    74.380    71.970    64.031     2.193    64.062     2.190     0.987     0.008     0.005     1.000
    58.540    50.160         *         *         *         *    52.092     2.387    52.111     3.083     0.291     0.385     0.324     2.000
    42.880    54.180    65.450    66.320    62.280         *    48.558     3.918    47.946     4.063     0.066     0.847     0.087     2.000
         *         *         *         *         *    53.300    44.201     2.006    44.960     1.624     0.071     0.262     0.667     3.000
         *         *         *    53.720    68.830    68.300    47.836     4.057    47.562     4.135     0.012     0.927     0.061     2.000
    49.510    47.170    48.200    56.930         *         *    46.914     2.569    47.442     1.915     0.114     0.349     0.537     3.000
         *         *         *         *    33.960         *    35.376     0.344    35.392     0.331     0.000     0.005     0.995     3.000
         *         *         *    47.340         *         *    42.880     2.250    43.506     1.457     0.019     0.341     0.640     3.000
         *         *         *    70.660    71.350    70.880    60.328     2.670    61.197     2.538     0.885     0.100     0.015     1.000
    33.040    32.210         *    45.440         *         *    35.468     2.983    35.840     1.920     0.001     0.421     0.578     3.000
    46.380    40.200    44.980    50.870    58.940         *    43.090     3.347    42.654     3.766     0.014     0.642     0.344     2.000
         *    57.930    51.410    63.340    60.120    55.070    51.669     1.893    52.415     1.759     0.145     0.255     0.601     3.000
    40.100         *    38.360         *         *         *    39.690     1.904    39.632     1.149     0.002     0.267     0.731     3.000
    37.850    43.850    42.640    34.700         *         *    39.090     0.894    39.242     0.656     0.000     0.082     0.918     3.000
    43.190    48.300         *         *    48.930         *    44.129     1.600    44.409     1.361     0.024     0.142     0.834     3.000
         *         *         *    61.320    66.210    64.880    53.117     2.815    55.256     2.458     0.629     0.291     0.080     1.000
         *         *         *    52.440    57.830         *    45.806     2.874    43.438     3.731     0.138     0.471     0.391     2.000
    62.050    68.790         *         *         *         *    63.469     3.077    63.732     3.103     0.947     0.039     0.014     1.000
    48.740    45.870    44.750    55.800         *         *    45.712     2.484    46.210     1.793     0.031     0.381     0.588     3.000
    49.030         *         *         *         *         *    48.991     2.750    47.796     3.593     0.253     0.386     0.360     2.000
    43.630    59.470    63.170    66.960    63.180    60.710    51.065     2.917    49.029     3.210     0.244     0.617     0.139     2.000
    33.110         *    58.400         *         *         *    40.586     4.507    40.316     4.644     0.017     0.919     0.064     2.000
    38.890    64.770    66.970    70.160    77.690         *    54.127     5.136    55.945     5.048     0.677     0.319     0.004     1.000
    67.380    74.870    73.590    81.580    79.080    84.850    68.823     3.018    68.829     3.017     0.998     0.001     0.001     1.000
         *         *         *    82.820    83.420    86.910    69.318     3.601    69.335     3.599     0.998     0.002     0.000     1.000
         *         *         *    51.740         *         *    45.028     2.642    46.001     1.717     0.068     0.440     0.491     3.000
         *         *         *    68.100    68.540    77.280    57.370     3.211    58.177     3.043     0.851     0.122     0.027     1.000
         *         *         *    42.820         *         *    40.645     1.789    40.942     1.190     0.004     0.233     0.763     3.000
         *         *         *    60.830         *         *    50.923     2.998    54.227     2.534     0.422     0.409     0.169     1.000
         *         *         *    58.790    61.230    56.660    50.390     2.225    53.518     1.713     0.393     0.281     0.326     1.000
    63.140    69.790    76.650         *    76.000         *    66.217     2.764    66.309     2.756     0.979     0.016     0.005     1.000
         *         *         *    63.890    66.080    69.560    54.622     2.899    56.094     2.616     0.746     0.210     0.043     1.000
         *         *         *    61.960    65.060    72.430    52.695     3.293    54.358     2.915     0.640     0.292     0.068     1.000
    44.200    49.170    49.230    40.420         *         *    43.914     1.332    44.273     0.855     0.002     0.196     0.802     3.000
         *         *         *    50.820    49.170    55.570    43.414     2.064    44.699     1.595     0.041     0.278     0.681     3.000
    43.470    49.320    52.780    60.750    57.070         *    46.251     3.148    44.787     3.732     0.171     0.468     0.362     2.000
         *         *         *    48.920    48.140         *    42.992     1.697    43.689     1.371     0.024     0.161     0.815     3.000
    46.570    59.220    64.250         *         *         *    53.041     3.624    55.009     3.658     0.584     0.340     0.076     1.000
         *         *         *    53.620    66.580         *    47.386     3.841    46.757     4.043     0.031     0.837     0.132     2.000
         *         *         *    52.010    54.830         *    45.193     2.510    46.659     1.860     0.116     0.368     0.516     3.000
    45.250    44.220    43.610         *         *         *    43.300     1.895    43.419     1.282     0.018     0.244     0.738     3.000
    58.130         *    57.980    63.030    64.580    64.260    55.417     2.204    55.660     2.170     0.858     0.075     0.067     1.000
    61.880    63.060    71.750    75.000         *         *    62.264     3.763    62.308     3.774     0.982     0.012     0.006     1.000
         *         *         *    60.660    70.740    65.440    52.204     3.324    49.736     3.684     0.319     0.575     0.106     2.000
         *         *         *    71.940    74.530    80.550    61.396     3.402    61.557     3.375     0.972     0.023     0.005     1.000
         *         *         *    48.320    56.740         *    43.879     2.914    41.906     3.751     0.034     0.517     0.449     2.000
         *         *         *    55.420         *         *    47.040     2.867    45.079     3.776     0.166     0.480     0.354     2.000
    67.720    72.960    72.720    75.450    83.890    85.560    66.896     3.720    66.898     3.720     0.999     0.001     0.001     1.000
         *         *         *    71.070    76.740         *    61.579     3.495    61.826     3.471     0.959     0.034     0.007     1.000
    36.310         *         *    38.950    66.590         *    39.585     4.815    39.581     4.818     0.000     0.998     0.002     2.000
    56.300    59.490    52.980    58.410    67.290         *    52.955     2.898    52.159     3.234     0.247     0.482     0.270     2.000
    54.430    60.330    55.180         *         *         *    53.518     2.452    54.589     2.312     0.450     0.304     0.246     1.000
    34.490    46.920         *         *         *         *    40.260     3.335    39.714     4.413     0.026     0.568     0.406     2.000
         *         *         *    67.400         *         *    56.754     3.087    58.780     2.908     0.737     0.216     0.047     1.000
    38.500    27.800    30.070    26.970    37.530    39.380    32.735     0.642    32.740     0.637     0.000     0.003     0.997     3.000
    41.790    36.810    33.700    37.160         *    46.550    37.648     0.945    37.677     0.903     0.000     0.024     0.976     3.000
    45.300    56.430    60.090    49.430         *         *    47.598     2.908    46.753     3.483     0.010     0.672     0.318     2.000
         *         *         *    57.160    63.430    60.560    49.540     2.791    46.233     3.438     0.367     0.428     0.205     2.000
    36.870    48.820         *         *         *         *    41.965     3.287    41.310     4.271     0.046     0.566     0.389     2.000
    47.230    47.300         *         *         *         *    46.194     2.502    46.125     1.569     0.093     0.380     0.527     3.000
    56.290         *    69.350         *         *         *    59.499     3.424    60.440     3.485     0.830     0.134     0.036     1.000
         *         *         *    58.580    64.890    71.930    50.265     3.649    47.968     4.288     0.422     0.475     0.103     2.000
         *         *         *    53.530    51.870    52.880    45.438     1.842    46.277     1.580     0.105     0.211     0.685     3.000
         *         *         *    47.790    49.720    47.980    43.426     1.446    43.702     1.358     0.039     0.067     0.894     3.000
    50.120    60.420    70.140         *         *         *    56.010     3.819    57.960     3.993     0.619     0.329     0.052     1.000
    59.800    63.790         *         *         *         *    59.914     2.951    60.301     2.992     0.897     0.066     0.037     1.000
         *         *         *    52.020    48.090    53.530    43.679     1.811    44.752     1.448     0.028     0.224     0.748     3.000
    71.390    73.770    89.650    83.580    87.320         *    73.264     3.682    73.278     3.683     0.996     0.003     0.002     1.000
         *         *         *    61.680    66.750    63.820    53.447     2.743    55.740     2.383     0.616     0.293     0.090     1.000
    35.800         *         *         *         *         *    39.258     2.862    38.727     1.520     0.017     0.462     0.521     3.000
         *         *         *    63.320    63.780    66.240    53.371     2.688    55.572     2.264     0.645     0.282     0.073     1.000
         *         *         *    61.500         *         *    51.487     3.004    54.691     2.573     0.459     0.390     0.151     1.000
    40.590    51.070    54.090    45.300    53.320         *    44.056     2.390    45.140     1.786     0.012     0.377     0.610     3.000
    33.430    35.240    47.080         *    41.820         *    37.002     1.644    37.190     1.478     0.000     0.082     0.917     3.000
    71.870    68.570    83.380    81.350    82.960    86.680    69.984     3.438    69.990     3.437     0.997     0.002     0.001     1.000
         *         *         *    58.190    59.740         *    49.029     2.788    45.709     3.718     0.356     0.403     0.241     2.000
         *         *         *    52.240    59.830         *    45.904     3.153    44.064     3.809     0.107     0.571     0.322     2.000
    44.950    51.820         *         *         *         *    46.950     2.888    45.923     3.813     0.179     0.425     0.396     2.000
         *         *         *    76.330         *    76.650    64.216     2.987    65.120     2.883     0.907     0.085     0.008     1.000
    42.100    46.080    45.960    53.600    50.300    50.980    43.876     1.813    44.044     1.734     0.061     0.084     0.855     3.000
    63.060    67.060    72.890    67.570         *         *    63.419     2.478    63.587     2.467     0.948     0.034     0.018     1.000
         *         *         *    52.260    63.640    66.790    46.149     3.869    45.505     4.084     0.043     0.832     0.125     2.000
         *         *         *    35.050    34.600    30.170    34.990     0.105    34.990     0.105     0.000     0.000     1.000     3.000
         *         *         *    81.650    85.760    93.780    68.425     4.354    68.427     4.353     0.999     0.000     0.000     1.000
    65.840    63.610    70.700    71.510    70.280         *    63.132     2.245    63.178     2.239     0.980     0.011     0.009     1.000
         *         *         *    57.740    59.150    69.170    47.860     3.429    45.810     4.121     0.234     0.554     0.211     2.000
    43.130    37.700    46.400    49.990    48.990    48.190    41.841     1.724    41.950     1.670     0.019     0.058     0.922     3.000
         *         *         *    37.200    45.800    44.670    38.901     1.244    39.082     1.178     0.001     0.039     0.960     3.000
         *         *         *    70.310    82.380    85.460    61.914     4.373    62.111     4.353     0.953     0.040     0.008     1.000
    48.120    68.220    62.020    64.720    63.810    60.400    54.251     2.237    51.892     2.629     0.278     0.604     0.118     2.000
    43.820    41.650    43.630    52.930    47.660         *    42.687     1.751    42.932     1.568     0.010     0.117     0.874     3.000
    68.820    70.130    81.030         *         *         *    68.918     3.737    68.966     3.749     0.989     0.009     0.002     1.000
         *         *         *    77.840    83.150    83.970    66.767     3.731    66.796     3.728     0.996     0.004     0.001     1.000
         *         *         *    46.390    54.180         *    42.946     2.568    44.590     1.809     0.022     0.402     0.577     3.000
         *         *         *         *    56.350         *    45.878     2.779    43.493     3.646     0.118     0.491     0.391     2.000
         *         *         *    73.660    76.480    77.750    63.234     3.179    63.413     3.154     0.974     0.022     0.003     1.000
    54.730         *    44.120         *         *         *    48.289     1.950    48.123     0.980     0.015     0.452     0.533     3.000
    34.990    47.880    49.450    51.010         *         *    41.307     3.384    39.957     4.302     0.078     0.518     0.404     2.000
    59.240         *         *         *         *         *    58.127     2.843    59.265     2.952     0.774     0.135     0.091     1.000
         *         *         *    63.160    60.690    66.640    50.878     2.936    47.497     3.744     0.393     0.480     0.127     2.000
         *         *         *    56.480    69.340    67.260    49.059     3.816    48.360     3.964     0.075     0.838     0.087     2.000
    41.240    32.580    42.510         *         *         *    38.535     2.210    38.416     1.220     0.001     0.347     0.652     3.000
         *         *         *    70.030    73.980         *    60.415     3.242    60.798     3.196     0.938     0.052     0.010     1.000
         *         *         *    71.440    69.770    82.060    59.068     3.394    59.806     3.235     0.858     0.108     0.034     1.000
    68.620    63.250         *         *    83.450    89.670    63.783     4.643    63.785     4.646     0.995     0.003     0.002     1.000
    48.570    45.880    46.920    51.540    54.970         *    45.687     2.116    46.088     1.823     0.139     0.170     0.691     3.000
         *         *         *    60.700    55.740    66.930    46.947     3.339    45.394     3.865     0.063     0.687     0.251     2.000
    66.860    68.410    70.530    71.090         *         *    64.622     2.564    64.640     2.565     0.992     0.004     0.003     1.000
         *         *         *    47.910    53.060    55.630    43.252     2.375    44.820     1.817     0.061     0.352     0.587     3.000
    46.980    46.850    55.860    44.910         *         *    45.636     1.940    46.139     1.272     0.004     0.324     0.672     3.000
    35.980    44.780    39.760    30.850    39.180         *    37.908     0.363    37.944     0.336     0.000     0.012     0.988     3.000
    53.190    59.230    71.470         *    72.940    71.680    57.493     3.436    58.960     3.323     0.656     0.301     0.042     1.000
         *         *         *    64.200    61.640    69.360    51.583     3.107    48.277     3.923     0.411     0.479     0.110     2.000
    47.930         *         *         *         *         *    48.061     2.746    47.121     3.657     0.209     0.404     0.387     2.000
    73.660    74.230    78.380    84.610         *         *    71.211     3.717    71.212     3.717     0.999     0.000     0.000     1.000
         *         *         *    57.880    63.670    64.080    49.999     3.007    52.716     2.496     0.446     0.424     0.130     1.000
    43.360    59.490    60.170    62.900    67.450    65.570    52.066     3.366    53.530     3.168     0.678     0.278     0.044     1.000
    49.570         *    37.860         *         *         *    44.113     1.762    43.810     0.772     0.001     0.381     0.618     3.000
    33.890    38.670    38.570    39.180         *         *    36.591     1.427    36.717     1.229     0.002     0.070     0.928     3.000
         *         *         *    49.540    49.940    59.320    42.866     2.503    44.569     1.796     0.028     0.382     0.589     3.000
    65.390    68.650    69.380    78.450    80.260         *    64.674     3.787    64.678     3.788     0.997     0.002     0.001     1.000
    67.310    63.170    75.870    78.280         *         *    64.782     3.917    64.818     3.933     0.982     0.013     0.005     1.000
    29.040    26.050    43.000    31.120    28.760    31.680    31.265     0.298    31.266     0.298     0.000     0.000     1.000     3.000
         *         *         *    57.280         *         *    48.232     2.935    45.881     3.779     0.241     0.474     0.285     2.000
         *         *         *    53.000    50.970         *    44.672     2.099    45.873     1.580     0.054     0.282     0.664     3.000
    40.780    47.930    52.690    58.130    60.090         *    45.001     3.687    43.558     4.162     0.324     0.461     0.215     2.000
    63.320    62.040         *    61.990         *         *    58.725     1.879    58.972     1.829     0.851     0.079     0.070     1.000
         *         *         *    66.650    69.490    64.050    57.263     2.483    59.277     2.201     0.724     0.210     0.066     1.000
         *         *         *    60.870    60.030    62.550    50.353     2.602    53.638     1.934     0.440     0.395     0.165     1.000
    60.300    70.990    71.510         *         *         *    64.471     3.293    64.611     3.305     0.972     0.023     0.006     1.000
         *         *         *    57.920    61.080         *    49.335     2.896    46.090     3.772     0.388     0.403     0.210     2.000
    58.320    66.250    66.700    68.350         *         *    60.732     2.820    60.845     2.815     0.964     0.023     0.013     1.000
         *         *         *    71.120    71.700    63.940    59.694     2.354    62.430     1.997     0.680     0.243     0.077     1.000
         *         *         *    44.130         *    45.280    41.251     1.163    41.376     1.115     0.008     0.030     0.962     3.000
    56.580         *         *         *         *         *    55.826     2.824    57.577     2.986     0.653     0.199     0.148     1.000
         *         *         *    43.840    48.860    54.290    41.169     2.078    42.299     1.619     0.014     0.253     0.733     3.000
         *         *         *    72.010    72.040         *    60.918     2.942    61.529     2.856     0.913     0.073     0.013     1.000
         *         *         *    65.220         *    67.200    54.539     2.814    57.381     2.390     0.622     0.312     0.065     1.000
         *         *         *    62.000    65.280    69.190    53.146     3.021    54.849     2.678     0.679     0.263     0.058     1.000
         *         *         *    62.560    63.710    69.370    52.690     2.991    54.725     2.554     0.625     0.303     0.072     1.000
         *         *         *    42.420         *         *    40.441     1.748    40.715     1.166     0.004     0.224     0.772     3.000
         *         *         *    45.300         *         *    41.885     2.045    42.349     1.337     0.010     0.291     0.699     3.000
         *         *         *    47.100    50.820         *    42.888     2.022    43.855     1.565     0.031     0.229     0.740     3.000
    36.630         *         *         *         *         *    39.811     2.847    39.284     1.526     0.020     0.462     0.518     3.000
         *         *         *    60.020    60.470    67.340    49.754     3.076    46.658     3.899     0.411     0.447     0.142     2.000
         *         *         *    60.570    57.500         *    48.497     2.758    45.614     3.599     0.204     0.498     0.298     2.000
    56.420         *         *         *    68.640         *    56.306     2.981    57.191     2.886     0.745     0.194     0.061     1.000
         *         *         *    54.200    51.100    69.400    44.680     3.176    46.622     2.191     0.003     0.470     0.527     3.000
    56.840    65.360         *         *    73.360    78.280    60.127     3.367    60.303     3.343     0.952     0.039     0.009     1.000
    58.240    53.940    64.050    67.820    67.850         *    55.822     3.155    56.030     3.155     0.833     0.110     0.056     1.000
    35.070    28.920    41.390    35.580    52.900         *    34.139     3.990    33.922     4.248     0.000     0.849     0.151     2.000
    36.850    36.220    36.850    34.710         *         *    36.116     0.748    36.151     0.667     0.000     0.027     0.973     3.000
    62.940    76.370    76.960    79.920         *         *    68.812     3.617    68.830     3.619     0.996     0.003     0.001     1.000
         *         *         *    70.320    76.450    74.430    61.479     3.203    61.921     3.147     0.934     0.058     0.008     1.000
    47.940    56.330    60.750         *         *         *    51.859     3.270    53.230     3.307     0.580     0.275     0.145     1.000
    42.500    62.140         *    67.980    74.800         *    53.116     4.699    55.002     4.590     0.628     0.360     0.012     1.000
    64.820    68.030    66.570    79.210    81.810    83.880    63.651     4.183    63.660     4.184     0.993     0.005     0.002     1.000
    82.630    83.940    91.210    90.760    93.130    95.560    80.403     3.256    80.403     3.256     1.000     0.000     0.000     1.000
    57.850         *    50.030         *    61.080         *    51.489     2.337    50.929     2.815     0.169     0.464     0.367     2.000
         *         *         *    59.080    66.180    70.340    51.051     3.508    53.281     3.038     0.481     0.438     0.081     1.000
         *         *         *    54.370    49.570    55.400    44.387     2.081    45.969     1.561     0.036     0.329     0.635     3.000
    62.440    57.930    60.170    56.750    59.630         *    56.212     1.116    56.487     1.018     0.759     0.066     0.174     1.000
         *         *         *    38.180    56.580    55.300    39.303     3.417    38.739     3.643     0.000     0.854     0.146     2.000
         *         *         *    55.850         *         *    47.303     2.885    45.265     3.776     0.182     0.480     0.338     2.000
         *         *         *    74.040    76.910    73.870    63.846     2.905    64.235     2.857     0.951     0.043     0.006     1.000
    62.610    75.050    76.220    82.090    82.550    84.000    68.708     3.508    68.713     3.508     0.999     0.001     0.000     1.000
    47.890    61.300    61.170    57.760         *    62.870    52.199     2.458    49.632     3.031     0.391     0.430     0.179     2.000
    61.110    59.780    69.720    73.280    75.810    76.900    60.531     3.656    60.565     3.657     0.981     0.014     0.005     1.000
    34.420         *         *         *         *         *    38.345     2.889    37.801     1.511     0.012     0.463     0.525     3.000
    54.290    55.560    62.330    62.220    66.050         *    54.444     2.872    54.670     2.847     0.865     0.072     0.064     1.000
         *         *         *    55.850    62.850    60.710    48.479     2.911    45.725     3.493     0.293     0.488     0.219     2.000
         *         *         *    74.650         *         *    62.876     3.359    63.804     3.320     0.906     0.084     0.009     1.000
    58.400    59.760    68.240    71.760    76.490    88.230    58.317     4.678    58.322     4.680     0.989     0.004     0.007     1.000
         *         *         *    53.630    54.390    65.350    44.890     3.198    42.992     3.967     0.067     0.561     0.372     2.000
         *         *         *    64.250         *    57.700    50.638     2.360    46.386     3.012     0.244     0.470     0.287     2.000
         *         *         *    71.760    70.660    74.860    60.365     2.851    61.136     2.717     0.893     0.094     0.013     1.000
    42.100    51.710    53.770         *         *         *    46.098     3.155    44.728     3.986     0.210     0.449     0.342     2.000
         *         *         *         *    47.220         *    42.016     1.646    42.624     1.303     0.011     0.166     0.823     3.000
         *         *         *    49.180    56.040    56.880    44.088     2.657    46.084     1.990     0.079     0.456     0.465     3.000
    50.730         *         *         *         *         *    50.483     2.761    48.840     3.495     0.333     0.352     0.315     2.000
         *         *         *    60.660    63.530    62.150    52.044     2.563    54.507     2.134     0.576     0.299     0.125     1.000
         *         *         *    48.380    67.870    73.280    46.346     4.664    46.268     4.700     0.000     0.975     0.025     2.000
         *         *         *    55.380         *    48.200    46.651     1.485    46.992     1.405     0.045     0.089     0.866     3.000
         *    66.770    65.850    70.450    76.780         *    61.353     3.469    61.400     3.466     0.984     0.011     0.005     1.000
         *         *         *    54.960    57.420         *    46.901     2.719    44.007     3.679     0.218     0.415     0.367     2.000
         *         *         *    62.650    57.790    57.590    49.194     2.345    45.761     3.056     0.189     0.477     0.334     2.000
         *         *         *    54.150    60.490    66.620    46.611     3.514    45.052     4.025     0.178     0.631     0.191     2.000
    44.200    38.620    47.470         *         *    51.030    42.079     1.754    42.243     1.585     0.016     0.137     0.847     3.000
    62.680         *    68.590    71.630         *         *    62.136     3.067    62.211     3.070     0.976     0.016     0.008     1.000
         *         *         *    61.240    57.170    70.250    47.762     3.554    46.233     4.105     0.076     0.677     0.247     2.000
    53.670    56.530    51.390         *         *         *    51.107     2.255    51.429     1.553     0.223     0.351     0.426     3.000
         *         *         *    56.890         *    50.610    47.366     1.703    47.974     1.555     0.084     0.163     0.753     3.000
         *         *         *    42.580         *         *    40.522     1.764    40.806     1.176     0.004     0.228     0.768     3.000
         *         *         *    84.240    84.930         *    70.262     3.749    70.282     3.748     0.997     0.002     0.001     1.000
    54.310    67.530    66.370    67.280    65.910    62.520    60.166     1.584    61.348     1.385     0.773     0.148     0.078     1.000
         *         *         *    58.550    57.490    62.800    47.971     2.802    45.011     3.598     0.282     0.482     0.235     2.000
    37.750         *    52.130    51.490         *         *    42.100     3.391    40.983     4.190     0.060     0.564     0.376     2.000
         *         *         *    64.210    62.590    71.660    52.189     3.218    55.076     2.537     0.474     0.425     0.101     1.000
         *         *         *    53.220         *         *    45.796     2.746    44.131     3.772     0.100     0.464     0.437     2.000
         *         *         *    61.880    64.690    65.710    53.076     2.751    55.063     2.386     0.658     0.269     0.073     1.000
    45.880    54.570    56.460    59.760    59.380         *    49.912     2.690    51.120     2.427     0.548     0.229     0.223     1.000
    46.900    54.130    61.790    63.360         *         *    51.436     3.583    52.502     3.562     0.631     0.267     0.102     1.000
    55.790    61.350    68.160    63.590         *         *    57.914     2.731    58.519     2.677     0.806     0.125     0.069     1.000
    42.900    55.290         *    49.420         *         *    45.564     2.685    44.478     3.611     0.024     0.534     0.441     2.000
         *         *         *    53.070    54.620         *    45.537     2.472    46.953     1.845     0.129     0.362     0.509     3.000
         *         *         *    68.720    71.250    71.790    59.249     2.855    59.950     2.745     0.897     0.089     0.014     1.000
         *         *         *    69.120    76.680    76.850    60.611     3.485    60.993     3.435     0.934     0.058     0.008     1.000
         *         *         *    71.880    72.350    76.050    61.079     2.974    61.507     2.903     0.938     0.054     0.008     1.000
    62.100    63.940    65.820    61.420         *    30.480    58.651    -0.625    58.651    -0.625     0.000     0.000     1.000     3.000
    47.150         *         *         *         *         *    47.419     2.745    46.642     3.702     0.181     0.415     0.404     2.000
    61.380         *         *         *         *         *    59.854     2.849    60.623     2.925     0.847     0.094     0.058     1.000
         *         *         *    62.590    72.600    78.250    54.703     4.022    56.002     3.775     0.648     0.307     0.045     1.000
         *         *         *    53.700    51.210         *    44.888     2.145    46.177     1.597     0.056     0.301     0.643     3.000
         *         *         *    70.580         *         *    59.531     3.186    60.984     3.089     0.832     0.144     0.023     1.000
    38.240    40.980    51.110    53.080         *         *    41.312     3.514    40.497     4.269     0.038     0.570     0.392     2.000
    60.900    68.900    67.440    68.400    67.800         *    62.690     1.754    62.885     1.712     0.948     0.033     0.019     1.000
