         *         *         *    65.000         *    60.590    52.530     2.393    52.389     2.379     0.142     0.066     0.000     0.031     0.760     5.000
    55.330    56.920         *         *         *         *    54.222     2.758    53.558     2.620     0.385     0.052     0.007     0.007     0.550     5.000
         *         *         *    51.510    54.700    52.590    44.325     2.288    43.866     2.275     0.015     0.660     0.013     0.004     0.308     2.000
    49.980    57.880    57.710    56.610    64.020         *    51.728     2.778    51.591     2.828     0.202     0.039     0.000     0.005     0.754     5.000
         *         *         *    63.470    72.630    70.210    55.866     3.246    55.570     3.088     0.427     0.001     0.000     0.047     0.525     5.000
    49.100    59.790    63.190    68.110    60.930         *    53.969     2.664    54.024     2.651     0.047     0.017     0.000     0.017     0.920     5.000
         *         *         *    51.970         *         *    45.006     2.725    46.601     2.960     0.011     0.455     0.022     0.046     0.466     5.000
    54.290    67.780    63.890    71.140    76.890    76.770    59.868     3.736    59.951     3.755     0.929     0.000     0.000     0.004     0.066     1.000
         *         *         *    53.130    66.870    69.560    48.441     3.873    49.973     3.459     0.007     0.027     0.000     0.169     0.798     5.000
    44.280    47.660    44.380    60.840    64.700    61.730    45.575     3.668    45.818     3.641     0.001     0.110     0.000     0.056     0.834     5.000
    64.540    66.630    69.570    73.270    75.440    82.940    63.166     3.312    63.169     3.313     0.996     0.000     0.000     0.000     0.004     1.000
         *         *         *    57.570    52.020         *    45.815     2.352    45.414     2.132     0.004     0.554     0.007     0.014     0.421     2.000
    63.300         *    59.350    67.460    65.550         *    57.725     2.235    57.341     2.245     0.459     0.003     0.000     0.000     0.538     5.000
         *         *         *    65.750    67.170         *    55.595     2.910    57.216     2.704     0.535     0.003     0.000     0.035     0.426     1.000
         *         *         *    55.770    61.390    58.150    48.648     2.563    48.811     2.601     0.071     0.159     0.000     0.014     0.756     5.000
         *         *         *    72.480    70.210    72.890    60.117     2.766    61.580     2.561     0.713     0.000     0.000     0.036     0.251     1.000
         *         *         *    50.120         *         *    43.872     2.616    42.675     2.363     0.005     0.544     0.046     0.044     0.361     2.000
    54.450    60.270    69.040         *    78.200         *    58.669     4.471    58.780     4.501     0.940     0.000     0.000     0.011     0.049     1.000
         *         *         *    59.230    59.790         *    49.573     2.780    49.734     2.821     0.107     0.102     0.000     0.029     0.762     5.000
    48.440    39.760    37.930    34.320    41.940    45.240    41.546    -0.102    41.558    -0.167     0.000     0.047     0.951     0.000     0.002     3.000
    54.320         *    57.240    76.110         *         *    54.537     3.758    55.768     3.165     0.026     0.006     0.000     0.243     0.726     5.000
         *         *         *    52.750    72.370    69.070    47.850     4.582    51.575     3.457     0.000     0.010     0.000     0.431     0.559     5.000
         *         *         *    45.390    51.640         *    41.088     2.515    40.764     2.503     0.001     0.807     0.030     0.008     0.153     2.000
    50.690         *         *         *         *         *    50.745     2.678    50.616     2.896     0.180     0.169     0.046     0.032     0.572     5.000
         *         *         *    68.490         *         *    57.678     3.118    59.614     3.067     0.654     0.006     0.000     0.042     0.298     1.000
         *         *         *    41.550         *    44.670    40.369     1.098    42.457     0.001     0.000     0.445     0.547     0.000     0.008     3.000
         *         *         *    58.580         *    71.710    50.541     3.539    51.362     3.367     0.135     0.038     0.000     0.088     0.739     5.000
    35.260    46.940    44.940    52.220    52.070    48.610    39.586     2.867    39.207     2.920     0.003     0.837     0.009     0.001     0.150     2.000
    37.210         *         *         *         *         *    39.813     2.950    38.608     2.849     0.004     0.495     0.159     0.106     0.237     2.000
         *         *         *    68.250    69.620    70.400    58.206     2.779    59.311     2.650     0.706     0.000     0.000     0.019     0.275     1.000
         *         *         *    66.830    69.610         *    57.189     3.022    58.279     2.909     0.698     0.001     0.000     0.030     0.271     1.000
         *         *         *    47.240    55.130         *    42.812     2.698    42.529     2.487     0.002     0.652     0.004     0.021     0.321     2.000
    47.020    66.450    74.090    76.430         *         *    57.165     4.968    61.030     4.673     0.621     0.000     0.000     0.295     0.085     1.000
         *         *         *    75.780    76.380    79.760    64.230     3.176    64.426     3.147     0.974     0.000     0.000     0.009     0.017     1.000
         *         *         *    56.700    60.260    68.270    48.768     3.233    49.112     3.212     0.085     0.062     0.000     0.039     0.813     5.000
         *         *         *    55.010    54.060    60.140    45.870     2.610    46.261     2.742     0.021     0.339     0.001     0.010     0.629     5.000
    66.220    75.040    76.420    77.790         *         *    68.738     3.207    68.743     3.210     0.997     0.000     0.000     0.000     0.003     1.000
    35.370    31.730    47.080         *         *    42.320    36.234     2.391    35.966     2.779     0.000     0.808     0.188     0.000     0.004     2.000
         *         *         *    64.260    71.920    76.560    56.151     3.610    57.111     3.466     0.695     0.000     0.000     0.052     0.253     1.000
    62.390    67.430    70.620    66.810    73.790    72.450    62.868     2.427    62.991     2.438     0.905     0.000     0.000     0.000     0.095     1.000
         *         *         *    57.690         *         *    48.887     2.907    49.691     2.916     0.079     0.176     0.001     0.049     0.695     5.000
    69.470    68.360    69.880    76.340    80.970    85.530    65.190     3.716    65.190     3.717     0.999     0.000     0.000     0.000     0.001     1.000
    43.980    55.650    59.250    63.170    65.180    61.380    51.084     2.996    50.816     2.957     0.243     0.011     0.000     0.011     0.734     5.000
    27.460    37.930    39.830         *         *         *    33.114     3.214    32.095     3.704     0.000     0.622     0.231     0.056     0.091     2.000
    52.910    58.220    66.610    62.380    73.250    74.370    55.660     3.653    56.006     3.744     0.548     0.000     0.000     0.013     0.439     1.000
         *         *         *    74.920    78.020         *    64.082     3.418    64.249     3.398     0.977     0.000     0.000     0.008     0.014     1.000
         *         *         *    50.130         *         *    43.878     2.617    42.679     2.363     0.005     0.544     0.045     0.044     0.362     2.000
         *         *         *    64.800    60.880         *    51.820     2.784    52.156     2.716     0.093     0.042     0.000     0.050     0.815     5.000
    64.480    72.390    71.350    74.480    78.550         *    65.840     3.103    65.844     3.105     0.996     0.000     0.000     0.000     0.004     1.000
         *         *         *    64.430    65.280    65.550    54.322     2.639    53.421     2.730     0.373     0.007     0.000     0.019     0.601     5.000
    61.340    63.300    67.290         *         *    70.100    60.567     2.403    60.937     2.450     0.790     0.001     0.000     0.000     0.208     1.000
         *         *         *    62.630    58.440         *    50.112     2.702    50.536     2.685     0.046     0.107     0.000     0.038     0.809     5.000
    58.410         *         *         *         *         *    57.311     2.832    59.424     3.211     0.556     0.024     0.008     0.005     0.407     1.000
         *         *         *    60.810    64.630    63.540    52.294     2.706    51.840     2.748     0.255     0.019     0.000     0.018     0.709     5.000
    59.190    67.340    68.270    65.140    69.000    66.940    61.244     1.860    61.778     1.827     0.714     0.001     0.000     0.000     0.285     1.000
         *         *         *    63.290         *    52.900    49.148     1.973    48.542     1.861     0.020     0.538     0.001     0.026     0.414     2.000
         *         *         *    64.070    76.840    69.720    55.875     3.506    57.114     3.043     0.166     0.001     0.000     0.139     0.694     5.000
         *         *         *    51.730         *         *    44.854     2.712    43.465     2.321     0.010     0.468     0.024     0.046     0.453     2.000
         *         *         *    56.280         *         *    47.904     2.878    48.929     2.927     0.051     0.235     0.003     0.048     0.663     5.000
    41.780    34.980    34.000         *         *         *    38.290     0.899    38.111    -0.259     0.000     0.321     0.629     0.036     0.014     3.000
    40.180    34.790    45.660    49.560    43.540    44.040    39.377     1.930    38.983     2.194     0.000     0.827     0.163     0.000     0.010     2.000
         *         *         *    44.500    41.750    50.080    39.069     1.807    37.407     2.431     0.000     0.701     0.279     0.000     0.019     2.000
    43.090    53.940    50.410         *         *         *    46.280     2.942    47.164     3.181     0.024     0.313     0.016     0.046     0.601     5.000
         *         *         *    66.150    74.540    72.820    58.264     3.310    59.249     3.235     0.703     0.000     0.000     0.033     0.263     1.000
    50.180         *    65.110    62.680         *         *    53.834     3.083    53.410     2.964     0.319     0.024     0.000     0.029     0.628     5.000
    52.540    44.870    52.570    52.720         *         *    47.605     2.337    47.049     2.828     0.022     0.309     0.028     0.006     0.635     5.000
    44.790         *         *         *         *         *    45.820     2.675    47.448     3.216     0.041     0.351     0.097     0.068     0.442     5.000
         *         *         *    62.930    63.690         *    52.717     2.851    52.409     2.864     0.282     0.020     0.000     0.036     0.662     5.000
         *         *         *    58.060    63.580    63.950    50.599     2.877    50.524     2.886     0.155     0.032     0.000     0.020     0.794     5.000
    56.310    56.760    65.600    65.610    68.390    70.380    56.552     2.946    56.808     2.967     0.740     0.001     0.000     0.000     0.259     1.000
         *         *         *    59.370    66.900         *    51.843     3.226    52.173     3.070     0.198     0.018     0.000     0.062     0.722     5.000
    54.990    66.860    61.230         *    60.240         *    56.249     1.801    56.227     1.889     0.060     0.076     0.000     0.004     0.859     5.000
         *         *         *    71.470    72.840         *    60.811     3.082    61.382     3.021     0.887     0.000     0.000     0.021     0.093     1.000
         *         *         *    70.420         *    62.980    54.992     2.535    55.261     2.315     0.169     0.019     0.000     0.087     0.726     5.000
    74.380    73.880    81.190         *         *         *    71.772     3.301    71.779     3.306     0.997     0.000     0.000     0.000     0.003     1.000
    39.810    50.800         *         *         *         *    43.973     3.221    45.752     3.434     0.021     0.369     0.031     0.088     0.491     5.000
    53.030    59.460    64.230    69.000    75.300    76.200    56.710     4.129    56.751     4.155     0.933     0.000     0.000     0.003     0.065     1.000
    50.880    52.870    59.930    67.780    64.210         *    52.468     3.175    52.352     3.143     0.190     0.011     0.000     0.010     0.790     5.000
    41.550    35.840    34.420    39.480    36.160         *    38.618    -0.331    38.640    -0.362     0.000     0.014     0.986     0.000     0.000     3.000
         *         *         *    50.820         *         *    44.289     2.661    43.018     2.345     0.007     0.513     0.035     0.045     0.401     2.000
    40.900    41.780    44.710         *    59.310         *    41.608     3.526    41.516     2.997     0.002     0.483     0.000     0.055     0.460     2.000
         *         *         *    67.570    75.370    80.160    59.068     3.752    59.541     3.677     0.903     0.000     0.000     0.030     0.067     1.000
         *         *         *    56.680         *    63.030    48.644     2.839    49.020     2.876     0.070     0.128     0.000     0.021     0.780     5.000
    53.590         *    63.660         *         *         *    55.376     3.052    56.758     3.353     0.512     0.031     0.000     0.013     0.444     1.000
    59.040    63.470    63.280    55.990         *         *    56.430     1.908    56.350     2.006     0.055     0.059     0.002     0.004     0.880     5.000
    39.080         *    38.940    49.360         *         *    39.463     2.802    39.287     2.715     0.000     0.817     0.043     0.034     0.106     2.000
    43.780    54.940    49.540    42.370    62.730         *    44.342     3.455    44.973     2.445     0.000     0.450     0.000     0.270     0.280     2.000
         *         *         *    65.700    69.960    66.090    56.696     2.706    58.411     2.555     0.525     0.002     0.000     0.023     0.450     1.000
    50.990    55.280    56.190    64.190         *    71.240    52.043     3.458    51.894     3.395     0.404     0.009     0.000     0.006     0.582     5.000
         *         *         *    73.150         *         *    61.704     3.320    62.904     3.271     0.853     0.001     0.000     0.036     0.110     1.000
         *         *         *    76.160    84.680    84.140    66.401     3.898    66.475     3.886     0.993     0.000     0.000     0.005     0.002     1.000
    54.030    48.490         *         *         *         *    49.908     2.389    49.855     2.849     0.051     0.162     0.069     0.018     0.700     5.000
    58.750    57.440    67.850    70.680         *         *    58.346     3.531    58.500     3.704     0.810     0.001     0.000     0.002     0.188     1.000
    35.330    50.300         *         *         *         *    41.353     3.700    43.986     3.644     0.008     0.367     0.023     0.151     0.450     5.000
    58.260    60.710    71.320    66.030         *    67.040    59.115     2.213    58.419     2.165     0.359     0.004     0.000     0.001     0.636     5.000
    37.280    44.760    49.200    51.310    46.590    46.850    40.384     2.251    39.862     2.452     0.001     0.855     0.098     0.000     0.047     2.000
         *         *         *    40.400    57.870         *    40.275     3.294    40.828     2.729     0.000     0.697     0.000     0.155     0.148     2.000
    59.580    59.420    66.500    69.240    72.790    65.290    59.360     2.681    59.619     2.786     0.749     0.001     0.000     0.000     0.250     1.000
    50.040    40.820    63.840         *    81.440         *    48.730     6.533    48.726     6.537     0.000     0.000     0.000     0.998     0.002     4.000
         *         *         *    82.040         *         *    68.077     3.762    69.181     3.659     0.943     0.000     0.000     0.046     0.011     1.000
         *         *         *    42.110    61.490         *    41.113     4.024    42.581     2.718     0.000     0.435     0.000     0.360     0.205     2.000
    49.040    59.210    59.960    59.360         *         *    52.614     2.774    52.396     2.801     0.269     0.045     0.000     0.012     0.675     5.000
         *         *         *    69.220    72.020    75.390    59.538     3.115    60.014     3.055     0.878     0.000     0.000     0.015     0.108     1.000
    57.780    58.880    67.870    72.460         *    75.520    59.049     3.566    59.179     3.622     0.881     0.000     0.000     0.001     0.118     1.000
    53.000    49.580    58.560         *    57.290    50.160    50.411     1.344    50.513     1.272     0.018     0.717     0.008     0.000     0.257     2.000
    49.210    54.630    56.640         *    60.230         *    50.435     2.650    50.310     2.767     0.175     0.092     0.000     0.004     0.729     5.000
    40.360    50.500         *    61.110         *         *    46.053     3.797    46.861     3.609     0.053     0.106     0.000     0.101     0.740     5.000
    59.840    62.810    70.870    72.440    75.500    77.720    61.526     3.452    61.542     3.457     0.983     0.000     0.000     0.000     0.017     1.000
         *         *         *    61.230    68.780    69.860    53.708     3.218    53.520     3.149     0.350     0.003     0.000     0.038     0.610     5.000
    63.960    65.100    65.920    66.650    73.240    77.360    60.867     2.929    60.887     2.936     0.953     0.000     0.000     0.000     0.047     1.000
    42.420    54.610    59.210         *         *    61.980    48.713     2.962    48.988     2.954     0.070     0.087     0.000     0.022     0.821     5.000
         *         *         *    59.410    59.490         *    49.520     2.762    49.700     2.805     0.100     0.108     0.000     0.028     0.764     5.000
         *         *         *    55.480         *         *    47.351     2.857    48.497     2.933     0.039     0.272     0.004     0.048     0.636     5.000
    35.180    34.810    51.070    48.450    46.370         *    37.219     3.006    37.144     3.004     0.000     0.936     0.010     0.003     0.051     2.000
         *         *         *    72.660         *         *    61.302     3.297    62.558     3.249     0.839     0.001     0.000     0.037     0.124     1.000
    52.150    62.180    57.930    61.560    67.670    66.830    54.640     2.750    54.294     2.737     0.397     0.004     0.000     0.002     0.596     5.000
         *    35.120         *         *         *         *    37.724     2.472    37.481     2.907     0.000     0.548     0.283     0.091     0.078     2.000
    50.000    46.860         *         *         *         *    47.619     2.337    47.812     3.061     0.025     0.286     0.106     0.030     0.553     5.000
         *         *         *    58.990    60.640         *    49.811     2.827    49.931     2.857     0.127     0.084     0.000     0.030     0.758     5.000
         *         *         *    54.600         *         *    46.749     2.831    48.022     2.940     0.029     0.316     0.007     0.048     0.601     5.000
         *         *         *    72.910    81.340    82.070    63.817     3.800    63.957     3.780     0.982     0.000     0.000     0.009     0.010     1.000
    55.740    62.260    61.610    68.060    68.490         *    57.477     2.894    57.657     2.923     0.809     0.001     0.000     0.001     0.190     1.000
    57.440    59.160    61.730    67.990    73.050         *    56.788     3.669    56.796     3.737     0.881     0.000     0.000     0.001     0.118     1.000
         *         *         *    74.230    75.910    72.020    63.544     2.779    64.199     2.707     0.893     0.000     0.000     0.020     0.087     1.000
         *         *         *    64.660         *         *    54.259     3.007    53.457     2.863     0.404     0.025     0.000     0.047     0.523     5.000
         *         *         *    54.210    60.860    57.380    47.740     2.571    48.053     2.614     0.043     0.223     0.000     0.014     0.719     5.000
         *         *         *    79.310    81.320         *    67.144     3.543    67.235     3.530     0.992     0.000     0.000     0.005     0.003     1.000
         *         *         *    56.960    69.570    77.910    47.888     5.079    43.298     6.323     0.033     0.005     0.000     0.499     0.463     4.000
    43.850    44.430    55.680    51.920    55.640    46.370    44.516     2.115    44.466     2.123     0.001     0.949     0.003     0.000     0.047     2.000
    69.440    69.270    78.520    84.220    86.510    86.390    69.073     4.068    69.073     4.069     1.000     0.000     0.000     0.000     0.000     1.000
         *         *         *    59.710         *         *    50.332     2.937    50.782     2.901     0.139     0.110     0.000     0.049     0.701     5.000
    52.980         *         *         *    60.660    55.840    50.712     1.941    50.448     2.100     0.075     0.261     0.000     0.001     0.663     5.000
         *         *         *    55.410    59.350         *    47.786     2.844    48.176     2.904     0.061     0.181     0.000     0.029     0.729     5.000
         *         *         *    70.470    72.920         *    60.327     3.133    60.870     3.079     0.884     0.000     0.000     0.020     0.097     1.000
         *         *         *    62.690    57.130    61.230    49.770     2.499    50.052     2.503     0.027     0.114     0.000     0.021     0.838     5.000
         *         *         *    61.560    62.860    63.800    52.009     2.661    51.555     2.730     0.236     0.022     0.000     0.016     0.725     5.000
    48.760         *         *         *         *         *    49.111     2.655    49.580     3.000     0.117     0.229     0.062     0.044     0.548     5.000
    60.000    57.060    68.340    74.510    73.500    72.130    59.539     3.281    59.785     3.411     0.708     0.000     0.000     0.002     0.290     1.000
         *         *         *         *    72.950    72.310    58.945     3.097    60.621     2.895     0.716     0.000     0.000     0.046     0.237     1.000
         *         *         *    65.740         *         *    55.204     3.032    57.672     2.947     0.477     0.017     0.000     0.046     0.460     1.000
    48.330         *    50.100    54.090    60.950    54.350    47.491     2.304    47.457     2.481     0.024     0.439     0.000     0.002     0.535     5.000
         *         *         *    68.770    64.910    72.830    55.080     3.079    55.106     3.019     0.295     0.002     0.000     0.071     0.632     5.000
         *         *         *    71.110    68.260    60.300    55.786     2.461    56.617     2.124     0.174     0.016     0.000     0.120     0.690     5.000
         *         *         *    65.100    66.940    67.250    55.426     2.719    54.248     2.816     0.488     0.003     0.000     0.019     0.490     5.000
    50.600    62.300    69.280    77.340    72.030    66.750    56.715     3.312    58.440     2.747     0.105     0.000     0.000     0.215     0.680     5.000
         *         *         *    70.830    68.880    72.470    58.777     2.797    60.340     2.570     0.654     0.000     0.000     0.034     0.312     1.000
    44.390    47.890    61.580    60.280    64.580         *    48.441     3.730    48.706     3.626     0.073     0.027     0.000     0.054     0.847     5.000
    61.780    69.300    72.320    72.730         *         *    64.301     3.134    64.331     3.151     0.980     0.000     0.000     0.000     0.020     1.000
         *         *         *    44.640    46.920    48.370    40.870     1.722    38.915     2.399     0.001     0.667     0.296     0.000     0.036     2.000
         *         *         *    64.470    62.110         *    52.404     2.797    52.447     2.768     0.167     0.029     0.000     0.044     0.760     5.000
         *         *         *    70.040         *    69.510    58.149     2.768    60.750     2.542     0.552     0.002     0.000     0.042     0.405     1.000
    49.600    50.630    56.940    54.470    58.760    53.400    49.113     1.916    49.053     2.067     0.079     0.430     0.002     0.000     0.489     5.000
    48.540    49.650    53.080         *         *         *    47.918     2.663    48.047     3.054     0.064     0.254     0.031     0.016     0.635     5.000
         *         *         *    44.480         *         *    41.172     2.014    39.905     2.512     0.000     0.619     0.235     0.035     0.110     2.000
    44.190    46.510    48.630    47.430    52.250    47.440    43.842     1.801    43.537     1.936     0.006     0.834     0.089     0.000     0.072     2.000
    34.080         *         *         *         *         *    37.441     3.117    36.325     3.134     0.002     0.514     0.183     0.118     0.182     2.000
    51.260         *         *         *         *    61.410    50.135     2.441    50.082     2.580     0.085     0.159     0.000     0.006     0.750     5.000
    63.570    63.120    75.400         *         *         *    63.464     3.504    63.716     3.670     0.881     0.001     0.000     0.001     0.117     1.000
         *         *         *    58.870    58.180    55.140    48.565     2.200    48.810     2.271     0.063     0.314     0.001     0.011     0.612     5.000
    39.550    42.780         *         *         *         *    40.989     2.580    40.280     2.639     0.002     0.536     0.173     0.059     0.229     2.000
         *         *         *    57.790    63.200    63.430    50.347     2.850    50.289     2.862     0.143     0.038     0.000     0.019     0.800     5.000
    73.490    76.510    74.700    84.150    85.370    87.360    71.168     3.431    71.168     3.431     1.000     0.000     0.000     0.000     0.000     1.000
         *         *         *    36.970    39.400    34.420    39.581    -0.404    39.744    -0.475     0.000     0.026     0.974     0.000     0.000     3.000
         *         *         *    68.470    69.780    63.650    57.575     2.451    56.256     2.452     0.463     0.003     0.000     0.037     0.497     5.000
    44.100    46.040    52.200    52.060    73.190         *    44.118     5.821    43.465     6.322     0.000     0.024     0.000     0.754     0.222     4.000
         *         *         *    63.710         *    63.480    52.766     2.598    52.294     2.620     0.215     0.036     0.000     0.025     0.725     5.000
         *         *         *    60.340    62.600    60.200    51.233     2.493    50.915     2.548     0.181     0.055     0.000     0.015     0.748     5.000
    67.510    62.710         *         *         *         *    61.774     2.717    62.166     2.893     0.813     0.001     0.000     0.000     0.186     1.000
         *         *         *    71.530    76.900    78.110    62.168     3.380    62.366     3.356     0.961     0.000     0.000     0.009     0.030     1.000
    55.810    53.860         *    65.180    69.200         *    54.253     3.373    54.451     3.545     0.543     0.003     0.000     0.005     0.449     1.000
    46.400    52.070    59.820         *         *         *    49.483     3.168    49.704     3.169     0.145     0.127     0.002     0.033     0.693     5.000
    73.160    67.370    78.060    82.520    82.070         *    68.825     3.517    68.825     3.518     0.998     0.000     0.000     0.000     0.002     1.000
         *         *         *    54.020         *         *    46.357     2.812    47.708     2.944     0.023     0.346     0.009     0.047     0.574     5.000
         *         *         *    67.820    62.670         *    53.263     2.874    53.872     2.702     0.106     0.018     0.000     0.077     0.799     5.000
    38.970         *         *         *         *         *    41.175     2.866    39.892     2.689     0.007     0.475     0.145     0.098     0.276     2.000
         *         *         *    58.710    62.990    64.430    50.745     2.860    50.586     2.888     0.180     0.029     0.000     0.019     0.772     5.000
         *         *         *    90.720    84.830    89.690    72.767     3.487    74.070     3.272     0.935     0.000     0.000     0.064     0.001     1.000
         *         *         *    41.870         *         *    40.171     1.612    38.624     2.581     0.000     0.539     0.378     0.031     0.052     2.000
    58.810    66.650    66.170    68.670    70.700    72.460    60.967     2.538    61.068     2.538     0.925     0.000     0.000     0.000     0.075     1.000
    53.140    54.540    60.700    63.020    67.350    64.170    53.710     2.861    54.130     2.958     0.502     0.005     0.000     0.001     0.491     1.000
    60.420         *         *         *         *         *    58.949     2.858    60.653     3.167     0.649     0.012     0.004     0.003     0.332     1.000
         *         *         *    70.490    76.050    78.770    61.267     3.452    61.489     3.423     0.954     0.000     0.000     0.011     0.035     1.000
    51.020    52.410    54.500    45.290         *         *    48.673     1.246    48.401     1.343     0.001     0.479     0.188     0.010     0.322     2.000
    51.380    58.950    61.700    63.590    63.710    65.340    54.654     2.476    55.456     2.385     0.505     0.006     0.000     0.001     0.489     1.000
    33.410    25.160         *         *         *         *    33.092     3.502    33.014     3.370     0.000     0.536     0.218     0.238     0.008     2.000
         *         *         *    80.180    79.670         *    67.154     3.343    67.363     3.312     0.983     0.000     0.000     0.011     0.006     1.000
         *         *         *    48.810    61.110         *    45.166     3.197    46.330     3.137     0.002     0.316     0.000     0.092     0.590     5.000
    45.570    51.420    54.940    51.680    53.750    50.870    46.578     1.799    46.197     1.845     0.023     0.721     0.029     0.000     0.227     2.000
         *         *         *    60.220    59.620    66.270    50.066     2.909    50.116     2.936     0.110     0.047     0.000     0.024     0.819     5.000
         *         *         *    52.670    58.390    62.390    46.528     2.937    46.869     2.995     0.031     0.183     0.000     0.019     0.767     5.000
    40.700    53.670    56.970    55.020    55.830    56.530    46.685     2.525    47.212     2.528     0.036     0.239     0.001     0.004     0.721     5.000
         *         *         *    59.130    53.680    52.920    46.762     2.041    46.350     2.005     0.008     0.608     0.007     0.007     0.369     2.000
         *         *         *    60.150         *         *    50.656     2.943    51.020     2.897     0.156     0.099     0.000     0.049     0.696     5.000
         *         *         *    62.040         *         *    52.095     2.966    52.041     2.883     0.244     0.059     0.000     0.049     0.648     5.000
         *         *         *    65.290    65.000    66.140    54.532     2.640    53.661     2.732     0.360     0.006     0.000     0.021     0.612     5.000
    78.300    76.400    77.600    86.330    84.540    81.260    73.768     2.634    73.769     2.634     0.999     0.000     0.000     0.000     0.001     1.000
         *         *         *    52.690    69.280         *    47.601     4.279    50.505     3.327     0.001     0.041     0.000     0.344     0.614     5.000
    56.910    55.300    70.430    71.300    67.960    69.200    57.387     2.733    57.217     2.709     0.135     0.002     0.000     0.007     0.856     5.000
    59.860    56.250    66.250    66.490    70.400         *    57.385     3.136    57.482     3.211     0.790     0.000     0.000     0.001     0.209     1.000
    66.490    67.770    71.630    79.520    80.140    83.730    65.499     3.683    65.500     3.684     0.999     0.000     0.000     0.000     0.001     1.000
         *         *         *    54.800         *         *    46.886     2.838    48.130     2.938     0.031     0.306     0.006     0.048     0.609     5.000
         *         *         *    61.160         *         *    51.414     2.955    51.566     2.890     0.200     0.075     0.000     0.049     0.676     5.000
         *         *         *    65.440    69.590    68.780    56.627     2.859    57.899     2.732     0.605     0.001     0.000     0.019     0.375     1.000
         *         *         *    52.190    50.610    50.200    43.553     2.000    42.818     2.181     0.005     0.781     0.077     0.001     0.136     2.000
    58.790    54.560    65.100    69.820    71.250         *    56.762     3.524    56.825     3.656     0.751     0.000     0.000     0.002     0.247     1.000
         *         *         *    56.480    67.360    66.740    50.729     3.284    51.250     3.140     0.052     0.017     0.000     0.057     0.873     5.000
         *         *         *    74.660    80.120    82.070    64.516     3.603    64.597     3.591     0.990     0.000     0.000     0.005     0.006     1.000
         *         *         *    52.180    53.210         *    44.249     2.483    43.775     2.312     0.011     0.593     0.013     0.011     0.373     2.000
         *         *         *    75.510    85.960    86.230    66.152     4.160    66.257     4.143     0.991     0.000     0.000     0.007     0.002     1.000
    41.090    48.230    57.290    60.250         *    59.860    46.614     3.152    46.897     3.155     0.036     0.110     0.000     0.016     0.838     5.000
         *         *         *    58.930    65.820    63.250    51.609     2.833    51.531     2.810     0.161     0.024     0.000     0.024     0.792     5.000
    39.700    52.340    54.960    51.850         *    48.920    43.864     2.210    43.343     2.305     0.005     0.820     0.027     0.002     0.147     2.000
    39.300    37.280    60.710    59.800    52.210    52.340    42.087     2.933    42.144     2.828     0.000     0.828     0.000     0.053     0.119     2.000
         *         *         *    47.580    55.600    51.580    42.930     2.414    42.662     2.394     0.003     0.771     0.007     0.005     0.215     2.000
    47.920    48.010         *         *         *         *    47.074     2.479    47.525     3.130     0.032     0.316     0.088     0.033     0.532     5.000
         *         *         *    69.310    71.870         *    59.358     3.093    60.045     3.025     0.838     0.000     0.000     0.023     0.139     1.000
         *         *         *    46.910         *         *    42.196     2.329    41.098     2.448     0.001     0.632     0.129     0.040     0.198     2.000
    51.550         *    54.990         *         *         *    50.432     2.645    50.488     2.844     0.117     0.155     0.014     0.018     0.695     5.000
    46.550    53.370    61.450         *    61.460         *    50.263     2.986    50.307     3.013     0.102     0.062     0.000     0.018     0.819     5.000
    51.790         *    48.250         *         *         *    48.451     2.082    48.355     2.813     0.011     0.293     0.107     0.024     0.565     5.000
    55.920    66.810         *    68.840         *    57.430    57.866     1.354    57.795     1.370     0.096     0.134     0.000     0.007     0.763     5.000
         *         *         *    55.470    64.510    62.120    49.558     2.919    49.826     2.877     0.050     0.059     0.000     0.028     0.863     5.000
         *         *         *    50.150         *         *    43.890     2.618    42.689     2.362     0.005     0.543     0.045     0.044     0.363     2.000
         *         *         *    65.700    67.390    66.180    55.844     2.633    54.574     2.724     0.485     0.003     0.000     0.020     0.493     5.000
    49.900    58.180         *         *         *         *    52.424     2.926    52.137     2.836     0.280     0.103     0.005     0.027     0.585     5.000
         *         *         *    52.030         *    61.630    45.738     2.874    46.667     2.973     0.015     0.307     0.000     0.023     0.654     5.000
    34.390    35.480         *         *    48.790         *    35.842     3.208    35.756     3.183     0.000     0.920     0.011     0.008     0.061     2.000
    55.190    46.520    64.960    61.560    64.430    69.760    51.865     3.221    51.859     3.227     0.025     0.016     0.000     0.009     0.950     5.000
    30.750    36.830         *         *    41.140         *    34.392     2.120    33.017     3.094     0.000     0.554     0.438     0.001     0.007     2.000
         *         *         *    63.650         *         *    53.401     2.989    52.911     2.871     0.338     0.036     0.000     0.048     0.578     5.000
         *         *         *    69.780    71.710    75.040    59.751     3.042    60.276     2.975     0.870     0.000     0.000     0.015     0.114     1.000
         *         *         *    71.250    69.660    72.500    59.432     2.775    60.784     2.588     0.707     0.000     0.000     0.030     0.262     1.000
         *         *         *    71.920    73.610    78.640    61.333     3.222    61.631     3.178     0.943     0.000     0.000     0.013     0.044     1.000
    42.260    42.730    44.450    50.250         *    56.030    41.794     2.696    41.783     2.515     0.005     0.688     0.006     0.002     0.300     2.000
         *         *         *    53.520    61.270    58.460    47.637     2.684    47.969     2.714     0.033     0.191     0.000     0.017     0.759     5.000
