0	0	0	0	0	0	0	0	0	0	0	0	0	278.0171	0	1	104119
0	0	0	0	0	1	0	0	1	0	0	1	1	151.7269	0	1	104122
1	0	1	0	0	1	0	.	1	1	1	1	1	465.6276	1	1	104123
.	.	.	.	.	.	.	.	.	.	.	.	.	482.2785	0	.	104124
1	0	1	1	1	1	1	1	1	1	1	1	1	959.1675	0	1	104201
1	0	1	1	0	1	1	1	1	1	1	1	1	544.4807	1	1	104202
0	0	0	1	1	0	0	1	1	1	1	1	0	956.8857	0	1	104203
0	0	0	1	0	1	1	1	.	.	.	.	.	433.6806	1	1	104204
1	0	1	0	0	0	0	0	0	0	0	0	1	571.9873	1	1	104205
.	.	.	.	.	.	.	.	0	0	0	0	0	639.783	0	1	104206
1	0	1	1	1	1	1	1	0	1	1	1	1	524.41	0	1	104207
0	0	0	1	1	1	1	1	1	1	1	1	1	680.9357	0	1	104208
1	1	1	1	1	1	1	1	1	1	1	1	1	0	.	1	104209
1	1	1	1	1	0	1	1	0	0	0	1	1	0	.	1	104211
0	0	0	0	0	0	0	0	0	0	0	1	1	577.3228	0	0	104212
1	1	1	1	1	1	1	1	.	.	.	.	.	601.2986	0	1	104213
1	1	1	1	1	0	1	0	.	.	.	.	.	227.9999	0	0	104214
0	0	0	0	1	0	0	0	.	.	.	.	.	621.3693	1	1	104215
1	1	1	1	1	1	1	1	1	0	1	1	1	508.3493	0	1	104216
.	.	.	.	.	.	.	.	.	.	.	.	.	519.7026	0	1	104217
1	0	0	0	0	0	1	0	.	.	.	.	.	268.1462	1	1	104218
1	0	0	0	0	0	0	0	1	0	0	0	0	548.5613	0	1	104220
1	1	1	1	1	1	1	1	1	1	1	1	1	147.872	0	1	104222
1	.	1	1	1	1	1	1	1	1	0	1	1	545.7835	0	1	104223
0	0	0	1	0	0	0	1	1	0	1	1	1	690.7408	0	1	104224
1	1	1	1	1	1	1	1	.	.	.	.	.	668.1289	0	1	104225
.	.	.	.	.	.	.	.	.	.	.	.	.	467.2826	0	1	104228
1	1	1	1	1	1	1	1	1	1	1	1	1	527.1151	1	1	104231
0	0	1	0	0	0	0	1	0	0	0	0	0	168.0749	0	1	105101
0	0	0	0	1	0	0	0	0	0	1	1	1	184.2729	0	1	105102
0	0	1	1	0	0	1	1	1	1	1	1	1	0	.	1	105103
0	0	0	1	1	1	1	1	1	1	1	1	1	184.8966	1	1	105104
1	0	0	0	0	0	0	1	0	0	0	0	0	0	.	1	105105
0	0	0	0	0	1	0	0	0	0	0	0	1	229.2252	1	1	105106
1	1	1	1	0	0	1	1	1	1	1	1	1	243.0266	0	1	105107
0	0	0	1	1	0	0	0	.	.	.	.	.	0	0	1	105108
0	0	1	1	1	1	1	1	.	.	.	.	.	261.343	0	1	105109
0	0	0	0	0	1	1	1	0	0	0	0	1	0	.	1	105110
1	.	0	1	0	0	0	0	.	.	.	.	.	0	.	1	105111
1	0	1	0	1	0	0	0	0	0	1	1	1	221.9804	0	1	105112
0	0	0	0	0	0	0	0	1	0	0	1	0	0	.	1	105113
1	1	1	1	1	1	1	1	1	1	1	1	1	191.96	0	1	105114
1	0	1	0	0	0	0	0	1	1	1	1	1	173.4951	0	1	105115
0	0	0	1	1	1	1	1	0	0	0	1	1	169.7746	0	1	105116
0	0	1	1	0	1	1	1	0	0	0	1	0	170.2464	0	1	105117
1	1	1	1	1	1	1	1	1	1	1	1	1	177.1467	0	1	105118
0	0	0	1	0	0	0	1	.	.	.	.	.	0	.	1	105119
1	0	0	0	0	0	0	0	0	1	0	0	1	192.159	0	1	105120
0	0	1	0	0	0	1	0	1	1	1	1	1	194.2018	0	1	105121
