     1.000     1.000     1.000     1.000     1.000     3.000    50.210     1.000     0.957     0.000     0.043     0.000     1.000 5462
     1.000     1.000     1.000     1.000     1.000     2.000    39.010     1.000     0.957     0.000     0.043     0.000     1.000 5698
     1.000     0.000     1.000     1.000     1.000     2.000    45.360     0.000     0.337     0.000     0.663     0.000     3.000 4716
     1.000     0.000     0.000     0.000     1.000     1.000    41.060     1.000     0.003     0.000     0.937     0.060     3.000 6021
     1.000     1.000     1.000     0.000     0.000     2.000    45.570     1.000     0.063     0.937     0.000     0.000     2.000 2944
     1.000     0.000     0.000     0.000     0.000     2.000    50.940     0.000     0.000     0.307     0.000     0.693     4.000 4937
     1.000     1.000     1.000     1.000     1.000     2.000    66.860     1.000     0.957     0.000     0.043     0.000     1.000 3969
     1.000     1.000     1.000     1.000     1.000     2.000    55.260     0.000     0.957     0.000     0.043     0.000     1.000 4812
     0.000     0.000     1.000     0.000     1.000     1.000    49.460     1.000     0.014     0.000     0.982     0.004     3.000 1793
     1.000     1.000     1.000     1.000     1.000     1.000    37.400     1.000     0.957     0.000     0.043     0.000     1.000 5270
     0.000     0.000     0.000     0.000     0.000     2.000    34.520     0.000     0.000     0.117     0.000     0.883     4.000 5547
     1.000     0.000     1.000     0.000     0.000     2.000    55.240     1.000     0.002     0.977     0.000     0.021     2.000 3137
     1.000     0.000     1.000     0.000     1.000     2.000    61.380     0.000     0.048     0.000     0.951     0.001     3.000 1306
     1.000     0.000     1.000     0.000     1.000     3.000    51.590     0.000     0.048     0.000     0.951     0.001     3.000 1529
     0.000     0.000     0.000     0.000     0.000     1.000    62.570     1.000     0.000     0.117     0.000     0.883     4.000 6322
     1.000     0.000     1.000     1.000     1.000     2.000    50.560     1.000     0.337     0.000     0.663     0.000     3.000 1484
     1.000     0.000     0.000     0.000     1.000     2.000    61.880     1.000     0.003     0.000     0.937     0.060     3.000 3696
     1.000     0.000     0.000     1.000     1.000         *    59.460     1.000     0.031     0.000     0.964     0.006     3.000 5472
     1.000     0.000     1.000     1.000     1.000     2.000    50.940     0.000     0.337     0.000     0.663     0.000     3.000 5200
     1.000     1.000     1.000     1.000     1.000     2.000    57.780     1.000     0.957     0.000     0.043     0.000     1.000 2860
     0.000     0.000     0.000     0.000     0.000         *    41.090     0.000     0.000     0.117     0.000     0.883     4.000 2967
     0.000     0.000     0.000     0.000     0.000     2.000    56.940     0.000     0.000     0.117     0.000     0.883     4.000 3286
     1.000     1.000     1.000     1.000     1.000     2.000    66.920     0.000     0.957     0.000     0.043     0.000     1.000 6581
     0.000     0.000     0.000     0.000     0.000     2.000    52.590     0.000     0.000     0.117     0.000     0.883     4.000 6299
     1.000     1.000     1.000     0.000     1.000     1.000    31.920     1.000     0.687     0.000     0.313     0.000     1.000 6579
     0.000     0.000     0.000     1.000     1.000     1.000    55.100     1.000     0.008     0.000     0.965     0.026     3.000 1369
     0.000     0.000     0.000     1.000     0.000     1.000    63.640     1.000     0.000     0.353     0.000     0.647     4.000 1534
     0.000     0.000     0.000     0.000     0.000     1.000    52.700     1.000     0.000     0.117     0.000     0.883     4.000 1924
     1.000     0.000     0.000     0.000     0.000     2.000    57.390     1.000     0.000     0.307     0.000     0.693     4.000 3402
     1.000     0.000     1.000     1.000     0.000     3.000    61.500     0.000     0.056     0.940     0.000     0.005     2.000 2618
     1.000     1.000     1.000     1.000     1.000     3.000    67.780     0.000     0.957     0.000     0.043     0.000     1.000 4846
     1.000     0.000     0.000     0.000     0.000     1.000    41.610     1.000     0.000     0.307     0.000     0.693     4.000 3077
     0.000     0.000     0.000     0.000     0.000     1.000    47.530     1.000     0.000     0.117     0.000     0.883     4.000 1362
     1.000     0.000     1.000     1.000     1.000     1.000    47.050     1.000     0.337     0.000     0.663     0.000     3.000 6437
     0.000     1.000     1.000     0.000     0.000     2.000    43.590     1.000     0.013     0.987     0.000     0.000     2.000 6641
     0.000     0.000     1.000     0.000     0.000     2.000    58.560     0.000     0.000     0.934     0.000     0.066     2.000 5251
     1.000     1.000     1.000     1.000     1.000     1.000    50.400     0.000     0.957     0.000     0.043     0.000     1.000 1639
     0.000     0.000     0.000     1.000     0.000     1.000    36.710     0.000     0.000     0.353     0.000     0.647     4.000 1920
     1.000     1.000     1.000     0.000     0.000     2.000    36.260     0.000     0.063     0.937     0.000     0.000     2.000 3900
     1.000     1.000     1.000     0.000     0.000         *    38.270     0.000     0.063     0.937     0.000     0.000     2.000 5438
     1.000     0.000     0.000     0.000     1.000     3.000    46.410     0.000     0.003     0.000     0.937     0.060     3.000 1684
     0.000     0.000     0.000     0.000     0.000     1.000    54.880     0.000     0.000     0.117     0.000     0.883     4.000 2586
     0.000     0.000     0.000     0.000     0.000     2.000    47.570     0.000     0.000     0.117     0.000     0.883     4.000 4272
     0.000     1.000     0.000     1.000     0.000     2.000    62.130     0.000     0.033     0.967     0.000     0.000     2.000 5330
     1.000     1.000     1.000     1.000     1.000     3.000    45.370     0.000     0.957     0.000     0.043     0.000     1.000 6297
     1.000     1.000     1.000     1.000     1.000     2.000    46.910     0.000     0.957     0.000     0.043     0.000     1.000 1997
     1.000     1.000     1.000     1.000     1.000     2.000    41.390     0.000     0.957     0.000     0.043     0.000     1.000 6777
     0.000     0.000     0.000     0.000     0.000     1.000    50.200     0.000     0.000     0.117     0.000     0.883     4.000 4396
     1.000     1.000     0.000     0.000     1.000     3.000    63.000     0.000     0.121     0.000     0.879     0.000     3.000 1647
     1.000     0.000     1.000     1.000     1.000     2.000    64.200     0.000     0.337     0.000     0.663     0.000     3.000 5217
     0.000     0.000     0.000     0.000     0.000     1.000    45.760     0.000     0.000     0.117     0.000     0.883     4.000 4198
     1.000     0.000     0.000     1.000     0.000     2.000    47.990     1.000     0.004     0.643     0.000     0.353     2.000 5386
     0.000     1.000     1.000     1.000     1.000     1.000    41.060     1.000     0.859     0.000     0.141     0.000     1.000 4441
     0.000     0.000     0.000     1.000     1.000     1.000    35.230     1.000     0.008     0.000     0.965     0.026     3.000 2528
     0.000     0.000     1.000     0.000     1.000     1.000    32.520     1.000     0.014     0.000     0.982     0.004     3.000 5463
     1.000     0.000     0.000     0.000     1.000     2.000    44.200     1.000     0.003     0.000     0.937     0.060     3.000 2265
     1.000     0.000     0.000     0.000     0.000     2.000    40.670     1.000     0.000     0.307     0.000     0.693     4.000 4576
     1.000     0.000     1.000     1.000     1.000     3.000    35.170     1.000     0.337     0.000     0.663     0.000     3.000 3682
     1.000     0.000     0.000     1.000     1.000     3.000    52.120     1.000     0.031     0.000     0.964     0.006     3.000 5240
     1.000     1.000     1.000     1.000     1.000     1.000    34.050     1.000     0.957     0.000     0.043     0.000     1.000 4072
     1.000     0.000     1.000     0.000     1.000     1.000    49.600     1.000     0.048     0.000     0.951     0.001     3.000 2908
     1.000     0.000     1.000     0.000     0.000     3.000    62.200     1.000     0.002     0.977     0.000     0.021     2.000 3849
     1.000     1.000     1.000     1.000     1.000     3.000    54.860     0.000     0.957     0.000     0.043     0.000     1.000 1848
     0.000     1.000     1.000     0.000     0.000     2.000    43.040     0.000     0.013     0.987     0.000     0.000     2.000 4883
     1.000     1.000     1.000     1.000     1.000     2.000    64.620     0.000     0.957     0.000     0.043     0.000     1.000 6760
     0.000     1.000     1.000     1.000     0.000     2.000    59.100     1.000     0.262     0.738     0.000     0.000     2.000 5897
     1.000     0.000     0.000     0.000     0.000     1.000    54.290     0.000     0.000     0.307     0.000     0.693     4.000 2247
     0.000     0.000     0.000     0.000     1.000     2.000    42.510     0.000     0.001     0.000     0.763     0.236     3.000 4625
     1.000     1.000     0.000     0.000     0.000     2.000    46.310     0.000     0.006     0.994     0.000     0.000     2.000 3000
     0.000     1.000     1.000     1.000     1.000     1.000    54.430     0.000     0.859     0.000     0.141     0.000     1.000 1465
     0.000     0.000     1.000     0.000     0.000     2.000    53.800     0.000     0.000     0.934     0.000     0.066     2.000 1464
     1.000     1.000     1.000     1.000     1.000     3.000    70.760     0.000     0.957     0.000     0.043     0.000     1.000 1595
     0.000     1.000     1.000     1.000     0.000     2.000    43.160     0.000     0.262     0.738     0.000     0.000     2.000 5838
     1.000     0.000     0.000     1.000     1.000     1.000    44.690     1.000     0.031     0.000     0.964     0.006     3.000 3933
     1.000     1.000     1.000     1.000     1.000     2.000    68.250     0.000     0.957     0.000     0.043     0.000     1.000 3537
     1.000     1.000     1.000     1.000     1.000     2.000    68.940     1.000     0.957     0.000     0.043     0.000     1.000 5061
     1.000     1.000     0.000     1.000     1.000     3.000    51.870     1.000     0.580     0.000     0.420     0.000     1.000 1282
     1.000     1.000     0.000     0.000     1.000     2.000    52.600     1.000     0.121     0.000     0.879     0.000     3.000 6599
     1.000     1.000     1.000     1.000     1.000         *    49.230     1.000     0.957     0.000     0.043     0.000     1.000 1066
     1.000     0.000     1.000     0.000     0.000     2.000    39.440     0.000     0.002     0.977     0.000     0.021     2.000 1080
     1.000     1.000     1.000     1.000     1.000     3.000    55.430     0.000     0.957     0.000     0.043     0.000     1.000 1244
     1.000     1.000     1.000     1.000     1.000     2.000    51.680     0.000     0.957     0.000     0.043     0.000     1.000 1522
     1.000     0.000     0.000     0.000     0.000     2.000    52.680     0.000     0.000     0.307     0.000     0.693     4.000 5848
     0.000     1.000     1.000     0.000     1.000     2.000    65.790     0.000     0.376     0.000     0.624     0.000     3.000 5065
     1.000     1.000     1.000     1.000     0.000     2.000    62.420     0.000     0.650     0.350     0.000     0.000     1.000 4291
     1.000     0.000     1.000     0.000     0.000     1.000    46.100     1.000     0.002     0.977     0.000     0.021     2.000 5405
     1.000     0.000     0.000     0.000     0.000     3.000    62.350     0.000     0.000     0.307     0.000     0.693     4.000 3093
     1.000     1.000     1.000     0.000     0.000     1.000    51.220     1.000     0.063     0.937     0.000     0.000     2.000 4896
     1.000     1.000     1.000     1.000     1.000     3.000    69.210     0.000     0.957     0.000     0.043     0.000     1.000 3793
     1.000     0.000     1.000     0.000     1.000     1.000    46.280     0.000     0.048     0.000     0.951     0.001     3.000 1695
     1.000     0.000     0.000     0.000     0.000     2.000    46.750     1.000     0.000     0.307     0.000     0.693     4.000 2693
     0.000     1.000     0.000     0.000     0.000     1.000    58.670     1.000     0.001     0.999     0.000     0.000     2.000 1087
     1.000     0.000     0.000     0.000     0.000     2.000    62.580     1.000     0.000     0.307     0.000     0.693     4.000 4015
     1.000     1.000     1.000     1.000     1.000     2.000    72.560     0.000     0.957     0.000     0.043     0.000     1.000 2337
     1.000     1.000     0.000     1.000     0.000     1.000    41.960     1.000     0.150     0.850     0.000     0.000     2.000 5665
     1.000     0.000     0.000     1.000     1.000     3.000    64.540     1.000     0.031     0.000     0.964     0.006     3.000 1671
     1.000     0.000     0.000     0.000     1.000     2.000    56.460     0.000     0.003     0.000     0.937     0.060     3.000 2296
     1.000     0.000     1.000     0.000     0.000     2.000    55.540     0.000     0.002     0.977     0.000     0.021     2.000 5855
     1.000     1.000     1.000     1.000     1.000     2.000    50.720     1.000     0.957     0.000     0.043     0.000     1.000 3184
     1.000     1.000     1.000     1.000     1.000     1.000    61.120     0.000     0.957     0.000     0.043     0.000     1.000 4539
     1.000     0.000     1.000     0.000     0.000     2.000    41.810     1.000     0.002     0.977     0.000     0.021     2.000 5726
     1.000     1.000     1.000     1.000     1.000     3.000    53.250     0.000     0.957     0.000     0.043     0.000     1.000 6285
     1.000     0.000     1.000     0.000     1.000     1.000    48.840     0.000     0.048     0.000     0.951     0.001     3.000 6101
     0.000     0.000     0.000     0.000     0.000     1.000    46.760     0.000     0.000     0.117     0.000     0.883     4.000 5483
     1.000     0.000     1.000     0.000     0.000     2.000    49.450     1.000     0.002     0.977     0.000     0.021     2.000 3940
     1.000     0.000     0.000     1.000     1.000     2.000    50.410     1.000     0.031     0.000     0.964     0.006     3.000 5045
     1.000     1.000     1.000     1.000     1.000     3.000    52.130     1.000     0.957     0.000     0.043     0.000     1.000 4204
     0.000     0.000     0.000     0.000     0.000     3.000    34.210     0.000     0.000     0.117     0.000     0.883     4.000 4838
     1.000     1.000     1.000     1.000     1.000     1.000    58.180     1.000     0.957     0.000     0.043     0.000     1.000 2008
     1.000     0.000     1.000     0.000     1.000     2.000    64.380     1.000     0.048     0.000     0.951     0.001     3.000 3966
     1.000     0.000     0.000     0.000     0.000     1.000    50.480     0.000     0.000     0.307     0.000     0.693     4.000 5220
     1.000     0.000     0.000     0.000     1.000     1.000    46.740     1.000     0.003     0.000     0.937     0.060     3.000 5332
     1.000     1.000     1.000     1.000     1.000     2.000    57.890     0.000     0.957     0.000     0.043     0.000     1.000 1626
     0.000     0.000     0.000     0.000     0.000     1.000    46.830     1.000     0.000     0.117     0.000     0.883     4.000 4920
     1.000     0.000     0.000     0.000     0.000     1.000    50.340     1.000     0.000     0.307     0.000     0.693     4.000 6785
     1.000     0.000     0.000     0.000     0.000     2.000    60.910     1.000     0.000     0.307     0.000     0.693     4.000 1861
     0.000     0.000     0.000     0.000     0.000     1.000    58.600     0.000     0.000     0.117     0.000     0.883     4.000 4087
     1.000     0.000     0.000     0.000     0.000     2.000    62.390     1.000     0.000     0.307     0.000     0.693     4.000 2795
     0.000     0.000     0.000     0.000     0.000     1.000    39.400     0.000     0.000     0.117     0.000     0.883     4.000 2498
     0.000     0.000     0.000     0.000     0.000     1.000    39.970     1.000     0.000     0.117     0.000     0.883     4.000 3015
     0.000     0.000     0.000     1.000     0.000     1.000    48.350     0.000     0.000     0.353     0.000     0.647     4.000 5066
     1.000     0.000     0.000     0.000     1.000     2.000    58.790     0.000     0.003     0.000     0.937     0.060     3.000 6095
     1.000     0.000     1.000     0.000     1.000     1.000    50.590     0.000     0.048     0.000     0.951     0.001     3.000 1245
     1.000     0.000     0.000     0.000     0.000         *    62.280     0.000     0.000     0.307     0.000     0.693     4.000 6776
     0.000     0.000     0.000     0.000     0.000     1.000    59.580     1.000     0.000     0.117     0.000     0.883     4.000 2853
     0.000     0.000     0.000     0.000     0.000     1.000    56.920     1.000     0.000     0.117     0.000     0.883     4.000 4790
     1.000     0.000     1.000     0.000     0.000     2.000    59.500     0.000     0.002     0.977     0.000     0.021     2.000 5572
     1.000     0.000     1.000     0.000     0.000     2.000    54.310     1.000     0.002     0.977     0.000     0.021     2.000 2272
     1.000     0.000     0.000     0.000     0.000     1.000    57.200     1.000     0.000     0.307     0.000     0.693     4.000 1754
     1.000     1.000     1.000     1.000     1.000     2.000    38.790     0.000     0.957     0.000     0.043     0.000     1.000 3070
     1.000     0.000     0.000     0.000     1.000     1.000    58.820     1.000     0.003     0.000     0.937     0.060     3.000 3131
     1.000     0.000     1.000     0.000     0.000     1.000    56.670     0.000     0.002     0.977     0.000     0.021     2.000 6074
     0.000     0.000     1.000     0.000     0.000     1.000         *     0.000     0.000     0.934     0.000     0.066     2.000 2261
     1.000     1.000     0.000     1.000     1.000     2.000    47.920     1.000     0.580     0.000     0.420     0.000     1.000 1183
     0.000     0.000     0.000     0.000     0.000     1.000    58.060     1.000     0.000     0.117     0.000     0.883     4.000 3237
     1.000     1.000     1.000     0.000     1.000     2.000    55.040     1.000     0.687     0.000     0.313     0.000     1.000 5680
     1.000     0.000     1.000     0.000     0.000     2.000    58.090     0.000     0.002     0.977     0.000     0.021     2.000 5718
     0.000     0.000     0.000     0.000     1.000     1.000    58.390     1.000     0.001     0.000     0.763     0.236     3.000 3092
     0.000     0.000     0.000     0.000     0.000     1.000    44.540     0.000     0.000     0.117     0.000     0.883     4.000 5560
     1.000     0.000     0.000     1.000     0.000     1.000    64.230     0.000     0.004     0.643     0.000     0.353     2.000 1549
     0.000     0.000     0.000     0.000     0.000     1.000    47.700     1.000     0.000     0.117     0.000     0.883     4.000 2672
     1.000     0.000     0.000     0.000     0.000     1.000    47.280     1.000     0.000     0.307     0.000     0.693     4.000 3970
     1.000     0.000     1.000     1.000     1.000     2.000    69.470     1.000     0.337     0.000     0.663     0.000     3.000 2797
     1.000     0.000     1.000     1.000     1.000     2.000    42.480     0.000     0.337     0.000     0.663     0.000     3.000 1498
     1.000     1.000     1.000     1.000     0.000     3.000    60.920     0.000     0.650     0.350     0.000     0.000     1.000 3306
     1.000     0.000     0.000     0.000     1.000     2.000    53.650     1.000     0.003     0.000     0.937     0.060     3.000 6352
     1.000     1.000     1.000     1.000     0.000     2.000    50.300     1.000     0.650     0.350     0.000     0.000     1.000 3033
     0.000     0.000     1.000     0.000     0.000     1.000    53.910     0.000     0.000     0.934     0.000     0.066     2.000 5829
     0.000     1.000     1.000     1.000     0.000         *    60.860     1.000     0.262     0.738     0.000     0.000     2.000 4481
     0.000     0.000     0.000     0.000     0.000     1.000    61.210     0.000     0.000     0.117     0.000     0.883     4.000 5813
     1.000     0.000     0.000     0.000     0.000     1.000    58.810     0.000     0.000     0.307     0.000     0.693     4.000 2935
     1.000     1.000     1.000     1.000     1.000     3.000    65.500     0.000     0.957     0.000     0.043     0.000     1.000 1017
     1.000     1.000     1.000     0.000     0.000     2.000    49.370     0.000     0.063     0.937     0.000     0.000     2.000 3781
     0.000     0.000     0.000     0.000     0.000     2.000    54.710     1.000     0.000     0.117     0.000     0.883     4.000 4535
     0.000     1.000     0.000     0.000     0.000     2.000    36.760     1.000     0.001     0.999     0.000     0.000     2.000 2436
     0.000     0.000     1.000     0.000     0.000     1.000    37.760     0.000     0.000     0.934     0.000     0.066     2.000 6571
     1.000     1.000     1.000     1.000     0.000     2.000    60.390     0.000     0.650     0.350     0.000     0.000     1.000 4357
     1.000     0.000     0.000     0.000     0.000     1.000    49.190     1.000     0.000     0.307     0.000     0.693     4.000 1799
     1.000     0.000     0.000     1.000     0.000     1.000    58.190     1.000     0.004     0.643     0.000     0.353     2.000 5468
     0.000     0.000     0.000     1.000     0.000     1.000    40.790     1.000     0.000     0.353     0.000     0.647     4.000 6600
     0.000     0.000     0.000     0.000     0.000     1.000    51.640     1.000     0.000     0.117     0.000     0.883     4.000 6343
     0.000     0.000     0.000     0.000     0.000     1.000    43.000     1.000     0.000     0.117     0.000     0.883     4.000 3541
     1.000     1.000     1.000     1.000     1.000     2.000    60.960     0.000     0.957     0.000     0.043     0.000     1.000 4648
     0.000     0.000     0.000     0.000     0.000     2.000    53.870     1.000     0.000     0.117     0.000     0.883     4.000 3956
     1.000     0.000     0.000     1.000     0.000     2.000    40.270     1.000     0.004     0.643     0.000     0.353     2.000 4216
     0.000     0.000     0.000     0.000     0.000     1.000    64.180     0.000     0.000     0.117     0.000     0.883     4.000 5765
     0.000     0.000     0.000     0.000     0.000         *    37.870     1.000     0.000     0.117     0.000     0.883     4.000 2746
     0.000     0.000     0.000     0.000     0.000     1.000    47.410     0.000     0.000     0.117     0.000     0.883     4.000 1690
     1.000     0.000     0.000     0.000     0.000     2.000    72.690     1.000     0.000     0.307     0.000     0.693     4.000 2599
     1.000     0.000     0.000     1.000     1.000     2.000    48.370     0.000     0.031     0.000     0.964     0.006     3.000 3493
     0.000     1.000     1.000     1.000     1.000     1.000    38.890     1.000     0.859     0.000     0.141     0.000     1.000 2098
     1.000     0.000     0.000     0.000     0.000     1.000    55.270     1.000     0.000     0.307     0.000     0.693     4.000 3911
     1.000     0.000     0.000     0.000     0.000     2.000    43.470     1.000     0.000     0.307     0.000     0.693     4.000 2111
     0.000     0.000     1.000     1.000     1.000     1.000    58.360     0.000     0.122     0.000     0.877     0.000     3.000 5775
     1.000     0.000     0.000     0.000     0.000     2.000    38.400     0.000     0.000     0.307     0.000     0.693     4.000 4121
     0.000     0.000     1.000     0.000     0.000     1.000    44.220     1.000     0.000     0.934     0.000     0.066     2.000 4008
     1.000     1.000     1.000     1.000     1.000     1.000    59.440     1.000     0.957     0.000     0.043     0.000     1.000 3973
     0.000     0.000     0.000     0.000     0.000     1.000    57.720     1.000     0.000     0.117     0.000     0.883     4.000 6348
     0.000     1.000     1.000     1.000     1.000     2.000    68.510     1.000     0.859     0.000     0.141     0.000     1.000 3377
     0.000     0.000     0.000     0.000     0.000     1.000    53.650     1.000     0.000     0.117     0.000     0.883     4.000 3755
     1.000     1.000     1.000     1.000     1.000     3.000    74.180     0.000     0.957     0.000     0.043     0.000     1.000 6872
     0.000     0.000     1.000     0.000     1.000     3.000    60.800     0.000     0.014     0.000     0.982     0.004     3.000 1040
     1.000     0.000     1.000     0.000     1.000     2.000    64.590     1.000     0.048     0.000     0.951     0.001     3.000 3026
     1.000     0.000     1.000     0.000     0.000     1.000    44.570     1.000     0.002     0.977     0.000     0.021     2.000 3569
     0.000     0.000     0.000     0.000     0.000     1.000    55.770     1.000     0.000     0.117     0.000     0.883     4.000 1665
     1.000     1.000     1.000     0.000     0.000     2.000    70.010     0.000     0.063     0.937     0.000     0.000     2.000 1668
     1.000     1.000     1.000     0.000     1.000     1.000    51.880     1.000     0.687     0.000     0.313     0.000     1.000 6894
     0.000     0.000     1.000     1.000     0.000     1.000    46.290     1.000     0.011     0.972     0.000     0.017     2.000 5704
     1.000     1.000     1.000     1.000     1.000     2.000    59.390     1.000     0.957     0.000     0.043     0.000     1.000 1439
     0.000     1.000     1.000     0.000     0.000     3.000    68.380     0.000     0.013     0.987     0.000     0.000     2.000 4819
     0.000     0.000     0.000     0.000     1.000     1.000    56.500     1.000     0.001     0.000     0.763     0.236     3.000 4218
     1.000     1.000     0.000     1.000     1.000     3.000    63.010     1.000     0.580     0.000     0.420     0.000     1.000 2437
     0.000     0.000     1.000     0.000     0.000     1.000    57.200     1.000     0.000     0.934     0.000     0.066     2.000 1402
     1.000     0.000     1.000     0.000     1.000     2.000    50.070     1.000     0.048     0.000     0.951     0.001     3.000 2623
     1.000     1.000     1.000     1.000     1.000     2.000    62.140     1.000     0.957     0.000     0.043     0.000     1.000 4247
     1.000     0.000     1.000     0.000     0.000     2.000    54.870     1.000     0.002     0.977     0.000     0.021     2.000 3889
     1.000     0.000     0.000     0.000     0.000     2.000    47.150     1.000     0.000     0.307     0.000     0.693     4.000 5701
     1.000     0.000     0.000     0.000     1.000     2.000    49.200     1.000     0.003     0.000     0.937     0.060     3.000 5958
     0.000     0.000     0.000     1.000     1.000     3.000    60.440     0.000     0.008     0.000     0.965     0.026     3.000 3065
     1.000     1.000     0.000     1.000     0.000     2.000    29.120     1.000     0.150     0.850     0.000     0.000     2.000 2427
     0.000     0.000     1.000     1.000     0.000     3.000    39.910     1.000     0.011     0.972     0.000     0.017     2.000 3241
     1.000     1.000     1.000     1.000     1.000     2.000    40.650     0.000     0.957     0.000     0.043     0.000     1.000 2058
     1.000     1.000     1.000     0.000     1.000     2.000    50.550     1.000     0.687     0.000     0.313     0.000     1.000 3238
     1.000     1.000     0.000     0.000     1.000     2.000    35.180     1.000     0.121     0.000     0.879     0.000     3.000 1579
     0.000     0.000     0.000     0.000     0.000     1.000    43.630     1.000     0.000     0.117     0.000     0.883     4.000 5703
     1.000     0.000     1.000     0.000     1.000     3.000    44.280     1.000     0.048     0.000     0.951     0.001     3.000 2765
     1.000     1.000     1.000     1.000     1.000     3.000    40.110     0.000     0.957     0.000     0.043     0.000     1.000 3943
     1.000     1.000     1.000     1.000     1.000     2.000    48.810     1.000     0.957     0.000     0.043     0.000     1.000 3620
     0.000     0.000     1.000     0.000     0.000     1.000    47.890     1.000     0.000     0.934     0.000     0.066     2.000 5757
     1.000     1.000     0.000     0.000     1.000     2.000    56.540     0.000     0.121     0.000     0.879     0.000     3.000 3953
     0.000     1.000     1.000     1.000     1.000     2.000    43.200     1.000     0.859     0.000     0.141     0.000     1.000 5737
     1.000     1.000     1.000     1.000     1.000     3.000    54.040     0.000     0.957     0.000     0.043     0.000     1.000 6874
     1.000     1.000     1.000     1.000     1.000     2.000    49.800     1.000     0.957     0.000     0.043     0.000     1.000 4374
     1.000     0.000     0.000     1.000     1.000     3.000    58.730     0.000     0.031     0.000     0.964     0.006     3.000 5846
     0.000     0.000     0.000     0.000     0.000     2.000    53.950     1.000     0.000     0.117     0.000     0.883     4.000 5169
     1.000     0.000     0.000     0.000     0.000     2.000    48.590     1.000     0.000     0.307     0.000     0.693     4.000 4574
     1.000     0.000     0.000     1.000     1.000         *    33.350     1.000     0.031     0.000     0.964     0.006     3.000 6805
     1.000     1.000     1.000     1.000     1.000     3.000    39.300     0.000     0.957     0.000     0.043     0.000     1.000 2970
     1.000     1.000     1.000     0.000     1.000     2.000    53.790     0.000     0.687     0.000     0.313     0.000     1.000 3475
     1.000     1.000     1.000     1.000     1.000     1.000    58.650     0.000     0.957     0.000     0.043     0.000     1.000 2303
     1.000     1.000     1.000     1.000     1.000     3.000    61.210     1.000     0.957     0.000     0.043     0.000     1.000 4408
     1.000     0.000     1.000     1.000     1.000     3.000    43.480     1.000     0.337     0.000     0.663     0.000     3.000 4325
     1.000     0.000     1.000     1.000     0.000     3.000    44.000     1.000     0.056     0.940     0.000     0.005     2.000 5736
     1.000     1.000     1.000     1.000     1.000     3.000    49.140     0.000     0.957     0.000     0.043     0.000     1.000 2062
     1.000     0.000     0.000     0.000     1.000         *    41.470     1.000     0.003     0.000     0.937     0.060     3.000 2718
     1.000     1.000     1.000     1.000     0.000     2.000    47.830     0.000     0.650     0.350     0.000     0.000     1.000 3667
     1.000     0.000     0.000     0.000     0.000     3.000    54.650     1.000     0.000     0.307     0.000     0.693     4.000 5781
     1.000     1.000     1.000     1.000     1.000     2.000    61.780     0.000     0.957     0.000     0.043     0.000     1.000 5699
     1.000     1.000     1.000     1.000     1.000     3.000    52.680     1.000     0.957     0.000     0.043     0.000     1.000 5409
     1.000     0.000     0.000     0.000     0.000     1.000    48.720     1.000     0.000     0.307     0.000     0.693     4.000 6683
     0.000     0.000     0.000     0.000     0.000     1.000    39.630     1.000     0.000     0.117     0.000     0.883     4.000 4558
     0.000     0.000     1.000     0.000     1.000     2.000    43.130     1.000     0.014     0.000     0.982     0.004     3.000 2164
     0.000     0.000     0.000     0.000     0.000     1.000    33.100     0.000     0.000     0.117     0.000     0.883     4.000 3775
     1.000     0.000     1.000     0.000     0.000     1.000    36.170     1.000     0.002     0.977     0.000     0.021     2.000 1788
     0.000     0.000     0.000     0.000     0.000     2.000    41.940     0.000     0.000     0.117     0.000     0.883     4.000 1447
     0.000     0.000     0.000     0.000     0.000     1.000    45.310     1.000     0.000     0.117     0.000     0.883     4.000 1937
     1.000     0.000     0.000     0.000     0.000     3.000    60.370     0.000     0.000     0.307     0.000     0.693     4.000 5337
     0.000     1.000     0.000     1.000     0.000     2.000    32.590     0.000     0.033     0.967     0.000     0.000     2.000 3233
     1.000     1.000     1.000     0.000     1.000     3.000    72.800     0.000     0.687     0.000     0.313     0.000     1.000 4211
     1.000     0.000     1.000     0.000     1.000     1.000    56.720     0.000     0.048     0.000     0.951     0.001     3.000 1493
     1.000     0.000     1.000     0.000     0.000     1.000    60.650     0.000     0.002     0.977     0.000     0.021     2.000 6232
     0.000     0.000     1.000     0.000     0.000     1.000    57.030     1.000     0.000     0.934     0.000     0.066     2.000 5241
     0.000     0.000     0.000     0.000     0.000     1.000    49.220     1.000     0.000     0.117     0.000     0.883     4.000 4449
     1.000     0.000     0.000     0.000     0.000     2.000    50.470     1.000     0.000     0.307     0.000     0.693     4.000 3149
     0.000     1.000     1.000     0.000     1.000     2.000    59.120     1.000     0.376     0.000     0.624     0.000     3.000 4390
     1.000     0.000     1.000     1.000     0.000     2.000    41.610     1.000     0.056     0.940     0.000     0.005     2.000 2524
     0.000     1.000     0.000     1.000     1.000     3.000    62.250     1.000     0.275     0.000     0.725     0.000     3.000 3251
     1.000     1.000     1.000     1.000     0.000         *    68.210     0.000     0.650     0.350     0.000     0.000     1.000 5064
     1.000     1.000     1.000     1.000     0.000     1.000    36.180     1.000     0.650     0.350     0.000     0.000     1.000 4676
     1.000     1.000     1.000     1.000     0.000     1.000    60.140     1.000     0.650     0.350     0.000     0.000     1.000 4926
