     1.000     1.000     0.000     1.000     1.000         *     0.000         *     0.005     0.837     0.012     0.147     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000    41.120     0.991     0.000     0.009     0.000     1.000
     1.000     1.000     1.000     0.000     1.000         *     0.000         *     0.002     0.869     0.078     0.051     2.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     0.000     1.000     0.000     1.000     1.000     0.000    54.690     0.085     0.136     0.116     0.663     4.000
     0.000     0.000     0.000     0.000     0.000         *     1.000         *     0.996     0.000     0.004     0.000     1.000
     1.000     0.000     0.000     0.000     1.000     0.000     0.000         *     0.485     0.006     0.030     0.479     1.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000    41.400     0.051     0.011     0.001     0.938     4.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000    46.620     0.006     0.610     0.234     0.150     2.000
     0.000     1.000     0.000     0.000     0.000         *     0.000         *     0.784     0.003     0.214     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000    39.550     0.008     0.487     0.331     0.174     2.000
     0.000     0.000     1.000     0.000     1.000     1.000     1.000    57.280     0.250     0.008     0.003     0.739     4.000
     1.000     1.000     0.000     1.000     0.000     0.000     0.000    41.690     0.067     0.044     0.889     0.000     3.000
     1.000     0.000     0.000     0.000     1.000     1.000     0.000    40.890     0.570     0.005     0.048     0.377     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    46.040     0.276     0.000     0.000     0.723     4.000
     0.000     1.000     1.000     0.000     1.000     1.000     0.000    39.160     0.113     0.282     0.102     0.504     4.000
     1.000     1.000     1.000     0.000     0.000     1.000     0.000    41.170     0.003     0.015     0.982     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    65.160     0.000     0.986     0.002     0.012     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     0.000    71.140     0.001     0.954     0.024     0.022     2.000
     1.000     1.000     1.000     0.000     0.000     0.000     0.000         *     0.004     0.028     0.968     0.000     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000         *     0.740     0.000     0.000     0.259     1.000
     1.000     1.000     1.000     0.000     0.000         *     1.000         *     0.006     0.074     0.920     0.000     3.000
     0.000     1.000     1.000     0.000     1.000     0.000     0.000    50.200     0.099     0.213     0.066     0.621     4.000
     0.000     0.000     0.000     1.000     0.000     1.000     0.000    50.480     0.991     0.000     0.008     0.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000         *     0.995     0.000     0.005     0.000     1.000
         *         *         *         *         *     1.000     0.000    63.580     0.112     0.659     0.132     0.098     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    44.470     0.000     0.940     0.005     0.055     2.000
     0.000     0.000     0.000         *     1.000     1.000     1.000    40.480     0.633     0.000     0.001     0.366     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    34.590     0.995     0.000     0.005     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    74.250     0.000     0.992     0.001     0.008     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    51.480     0.000     0.958     0.003     0.039     2.000
         *         *         *         *         *     1.000     1.000    46.800     0.242     0.370     0.174     0.214     2.000
         *         *         *         *         *     1.000     0.000    59.890     0.135     0.597     0.161     0.107     2.000
         *         *         *         *         *     1.000     1.000    58.280     0.152     0.565     0.105     0.178     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    77.170     0.000     0.993     0.001     0.006     2.000
     0.000     0.000     0.000     1.000     1.000         *     1.000         *     0.242     0.002     0.000     0.755     4.000
     0.000     0.000     0.000     1.000     1.000         *     1.000         *     0.242     0.002     0.000     0.755     4.000
         *         *         *         *         *     0.000     1.000    64.250     0.196     0.421     0.101     0.282     2.000
         *         *         *         *         *         *     1.000    63.600     0.142     0.578     0.086     0.194     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     1.000     1.000     0.000     1.000     1.000         *     0.000         *     0.005     0.837     0.012     0.147     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
         *         *         *         *         *         *     0.000    59.150     0.169     0.514     0.182     0.136     2.000
         *         *         *         *         *     1.000     0.000    48.910     0.211     0.399     0.262     0.128     2.000
     1.000     1.000     1.000     0.000     0.000         *     0.000         *     0.004     0.046     0.950     0.000     3.000
     1.000     1.000     1.000     0.000     0.000     0.000     1.000         *     0.007     0.045     0.948     0.000     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000    30.260     0.887     0.000     0.001     0.112     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000         *     0.900     0.000     0.100     0.000     1.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000    67.220     0.002     0.916     0.005     0.077     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000         *     0.000     0.981     0.003     0.016     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    49.450     0.000     0.953     0.003     0.043     2.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
         *         *         *         *         *     1.000     0.000    57.270     0.152     0.551     0.183     0.114     2.000
     0.000     0.000     0.000     1.000     0.000         *     0.000         *     0.992     0.000     0.007     0.000     1.000
     1.000     0.000     0.000     0.000     1.000     0.000     1.000    57.370     0.377     0.004     0.013     0.606     4.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000    71.570     0.001     0.895     0.045     0.059     2.000
     1.000     1.000     1.000     0.000     0.000         *     0.000         *     0.004     0.046     0.950     0.000     3.000
     1.000     1.000     1.000     1.000     0.000         *     1.000         *     0.002     0.664     0.334     0.000     2.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     0.000     0.000     1.000     0.000    36.270     0.003     0.010     0.987     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    64.730     0.000     0.979     0.001     0.020     2.000
     0.000     1.000     1.000     0.000     0.000     1.000     0.000    64.870     0.156     0.074     0.769     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    78.650     0.000     0.993     0.001     0.006     2.000
     0.000     1.000     1.000     0.000     1.000         *     0.000         *     0.061     0.484     0.047     0.408     2.000
     1.000     1.000     1.000     0.000     0.000         *     0.000         *     0.004     0.046     0.950     0.000     3.000
     1.000     1.000     1.000     0.000     0.000     0.000     1.000         *     0.007     0.045     0.948     0.000     3.000
     1.000     1.000     1.000     1.000     0.000     0.000     1.000         *     0.004     0.537     0.459     0.000     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000    43.900     0.002     0.320     0.677     0.000     3.000
     1.000     0.000     0.000     0.000     1.000         *     1.000         *     0.398     0.009     0.017     0.577     4.000
         *         *         *         *         *     1.000     1.000    48.510     0.228     0.398     0.163     0.210     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    70.160     0.000     0.990     0.001     0.009     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    76.690     0.000     0.989     0.000     0.011     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    73.170     0.000     0.963     0.001     0.036     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000    71.160     0.001     0.877     0.122     0.000     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000    68.820     0.001     0.810     0.001     0.188     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    72.650     0.000     0.962     0.001     0.037     2.000
     1.000     1.000     1.000     0.000     1.000     0.000     1.000         *     0.003     0.774     0.071     0.151     2.000
         *         *         *         *         *     0.000     1.000         *     0.248     0.335     0.134     0.283     2.000
     0.000     1.000     1.000     1.000     1.000         *     0.000         *     0.004     0.748     0.003     0.245     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     0.000     1.000         *     0.000         *     0.002     0.869     0.078     0.051     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    74.090     0.000     0.987     0.000     0.012     2.000
     1.000     1.000     1.000     0.000     1.000         *     1.000         *     0.002     0.869     0.047     0.082     2.000
         *         *         *         *         *     1.000     1.000    86.780     0.027     0.895     0.016     0.062     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000    75.750     0.003     0.498     0.002     0.497     2.000
     0.000     0.000     0.000     0.000     1.000     1.000     1.000    63.940     0.708     0.001     0.001     0.291     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000         *     0.000     0.949     0.006     0.045     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    67.800     0.000     0.951     0.002     0.048     2.000
     1.000     0.000     1.000     0.000     0.000     0.000     1.000    64.040     0.222     0.007     0.771     0.000     3.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    77.640     0.000     0.990     0.000     0.010     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    59.340     0.000     0.972     0.002     0.026     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    55.400     0.000     0.908     0.004     0.088     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     0.000    93.200     0.000     0.989     0.004     0.007     2.000
     0.000     0.000     1.000     0.000     1.000     0.000     1.000    66.750     0.200     0.005     0.002     0.794     4.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000    62.510     0.004     0.510     0.001     0.484     2.000
         *         *         *         *         *     0.000     1.000         *     0.248     0.335     0.134     0.283     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    68.660     0.000     0.983     0.001     0.016     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000         *     1.000         *     0.000         *     0.000     0.956     0.017     0.027     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000    71.540     0.000     0.973     0.002     0.025     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    68.390     0.000     0.983     0.001     0.016     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000    57.860     0.005     0.449     0.002     0.544     4.000
     0.000     0.000     1.000     1.000     1.000         *     1.000         *     0.036     0.020     0.000     0.944     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000         *     0.992     0.000     0.008     0.000     1.000
     0.000     0.000     0.000         *         *     1.000     1.000    74.400     0.738     0.002     0.003     0.258     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    67.140     0.000     0.982     0.001     0.017     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
         *         *         *         *         *         *     0.000    77.380     0.064     0.793     0.064     0.080     2.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    80.460     0.000     0.991     0.000     0.009     2.000
         *         *         *         *         *     1.000     1.000    43.110     0.271     0.312     0.198     0.219     2.000
         *         *         *         *         *     0.000     1.000    68.150     0.167     0.484     0.085     0.264     2.000
     1.000     0.000     1.000     0.000     0.000     1.000     1.000    68.090     0.179     0.020     0.800     0.000     3.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000         *     0.007     0.622     0.009     0.362     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000    66.000     0.001     0.739     0.260     0.000     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000    66.350     0.001     0.934     0.021     0.044     2.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000         *     0.198     0.021     0.781     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000         *     0.000     0.949     0.006     0.045     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000         *     0.000     0.973     0.002     0.025     2.000
     0.000     0.000     1.000     0.000     1.000     1.000     1.000    70.680     0.192     0.016     0.002     0.789     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    74.730     0.000     0.988     0.000     0.012     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     1.000     1.000     1.000     1.000         *     1.000         *     0.004     0.652     0.002     0.343     2.000
     0.000     0.000     0.000     0.000     1.000         *     1.000         *     0.747     0.000     0.001     0.252     1.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
         *         *         *         *         *     0.000     0.000    76.410     0.112     0.649     0.096     0.143     2.000
     1.000     1.000     0.000     1.000     0.000         *     0.000    38.040     0.056     0.055     0.888     0.000     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000    71.590     0.994     0.000     0.006     0.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000         *     0.940     0.000     0.060     0.000     1.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     1.000    76.520     0.038     0.215     0.001     0.746     4.000
     1.000     1.000     0.000     0.000     0.000         *     0.000         *     0.060     0.012     0.928     0.000     3.000
     0.000     1.000     1.000     1.000     1.000         *     1.000         *     0.004     0.652     0.002     0.343     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     1.000    54.870     0.073     0.078     0.002     0.848     4.000
     0.000     0.000     0.000     0.000     0.000         *     0.000         *     0.992     0.000     0.008     0.000     1.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000         *     0.036     0.028     0.000     0.935     4.000
     0.000     1.000     1.000     0.000     0.000         *     0.000         *     0.171     0.035     0.793     0.000     3.000
         *         *         *         *         *     0.000     1.000         *     0.248     0.335     0.134     0.283     2.000
     0.000     0.000     0.000     0.000     0.000         *     1.000         *     0.996     0.000     0.004     0.000     1.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     0.000     0.000     0.000     1.000     1.000     1.000         *     0.752     0.000     0.001     0.247     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000         *     0.000     0.973     0.002     0.025     2.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000    62.900     0.030     0.033     0.000     0.937     4.000
     0.000     1.000     1.000     1.000     0.000     1.000     1.000    63.820     0.074     0.726     0.199     0.001     2.000
     1.000     1.000     1.000     0.000     0.000     0.000     1.000    62.380     0.007     0.063     0.930     0.000     3.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     0.000     0.000     0.000     1.000     1.000     1.000    69.390     0.679     0.001     0.001     0.319     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000    66.510     0.996     0.000     0.003     0.001     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000         *     0.000     0.926     0.003     0.070     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     0.000     0.000     1.000     0.000     0.000     1.000     1.000         *     0.922     0.001     0.076     0.000     1.000
         *         *         *         *         *     1.000     1.000    67.330     0.094     0.705     0.063     0.138     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000         *     0.996     0.000     0.004     0.000     1.000
     1.000         *         *         *         *         *     0.000         *     0.031     0.649     0.251     0.069     2.000
     0.000     0.000     0.000     1.000     1.000         *     1.000         *     0.242     0.002     0.000     0.755     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000    73.000     0.995     0.000     0.004     0.000     1.000
     1.000     1.000     1.000     0.000     1.000         *     1.000         *     0.002     0.869     0.047     0.082     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     0.000         *     1.000         *     0.002     0.664     0.334     0.000     2.000
     0.000     0.000     0.000     0.000     1.000     1.000     0.000    45.170     0.853     0.000     0.001     0.146     1.000
     1.000     0.000     1.000     1.000     0.000         *     0.000         *     0.110     0.105     0.784     0.001     3.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000    52.870     0.070     0.005     0.925     0.000     3.000
         *         *         *         *         *     0.000     0.000         *     0.243     0.346     0.229     0.182     2.000
     1.000     0.000     0.000     1.000     0.000         *     1.000         *     0.796     0.011     0.191     0.001     1.000
     1.000     0.000     1.000     1.000     0.000         *     0.000         *     0.110     0.105     0.784     0.001     3.000
     0.000     0.000     0.000     1.000     0.000         *     1.000         *     0.995     0.000     0.004     0.000     1.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000         *     0.000     0.949     0.006     0.045     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000    39.030     0.996     0.000     0.004     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    71.980     0.000     0.986     0.001     0.014     2.000
     1.000     1.000     1.000     0.000     0.000     1.000     1.000    63.000     0.005     0.129     0.866     0.000     3.000
     1.000     1.000     0.000     0.000     0.000         *     0.000         *     0.060     0.012     0.928     0.000     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000         *     0.993     0.000     0.006     0.000     1.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     0.000     0.000     0.000     0.000     1.000     1.000     0.000    52.260     0.830     0.000     0.001     0.168     1.000
     1.000     1.000     1.000     0.000     0.000         *     0.000         *     0.004     0.046     0.950     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    81.340     0.000     0.994     0.000     0.005     2.000
     1.000     1.000     0.000     0.000     1.000     0.000     0.000    54.330     0.105     0.295     0.231     0.369     4.000
     1.000     1.000     1.000         *     1.000     1.000     0.000    66.730     0.000     0.979     0.007     0.014     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    52.870     0.000     0.961     0.003     0.036     2.000
     0.000     1.000         *     1.000     1.000     1.000     0.000    88.140     0.001     0.933     0.000     0.065     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    74.240     0.000     0.987     0.000     0.012     2.000
     0.000     0.000     1.000     1.000     0.000     1.000     1.000    62.970     0.901     0.026     0.069     0.004     1.000
     1.000     1.000     1.000     0.000     0.000     1.000     1.000    55.390     0.006     0.074     0.920     0.000     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000    61.420     0.285     0.002     0.000     0.713     4.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    72.550     0.000     0.986     0.001     0.013     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000    59.360     0.001     0.623     0.376     0.000     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000    46.360     0.012     0.246     0.017     0.725     4.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000    71.760     0.001     0.952     0.014     0.034     2.000
     0.000     0.000     1.000     0.000     1.000     0.000     1.000    45.330     0.296     0.001     0.003     0.699     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    71.640     0.000     0.990     0.001     0.009     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000    71.370     0.024     0.051     0.000     0.925     4.000
     0.000     0.000     1.000     0.000     1.000     0.000     1.000    68.050     0.194     0.005     0.002     0.799     4.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000    62.350     0.006     0.654     0.006     0.334     2.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     1.000     1.000     1.000     0.000     0.000         *     0.000         *     0.004     0.046     0.950     0.000     3.000
     0.000     1.000     1.000     1.000     1.000     0.000     0.000    62.190     0.005     0.620     0.003     0.373     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    62.350     0.000     0.976     0.001     0.022     2.000
     0.000     0.000     1.000     0.000     0.000     1.000     1.000    54.790     0.923     0.001     0.076     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    59.930     0.000     0.973     0.001     0.025     2.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000    59.180     0.902     0.000     0.098     0.000     1.000
     0.000     0.000     0.000     1.000     1.000         *     0.000    53.560     0.333     0.002     0.000     0.664     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    83.330     0.000     0.992     0.000     0.007     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    76.450     0.000     0.993     0.001     0.007     2.000
     0.000     1.000     1.000     1.000     1.000         *     1.000         *     0.004     0.652     0.002     0.343     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    66.930     0.000     0.982     0.001     0.018     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    69.140     0.000     0.954     0.001     0.044     2.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000    54.370     0.237     0.001     0.000     0.762     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    78.160     0.000     0.990     0.000     0.010     2.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000         *     0.336     0.004     0.006     0.653     4.000
     1.000     0.000     1.000     0.000     1.000     0.000     1.000    69.000     0.047     0.079     0.027     0.847     4.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000    73.790     0.001     0.847     0.000     0.151     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    74.510     0.000     0.965     0.001     0.034     2.000
     0.000     1.000     1.000     0.000     1.000     1.000     0.000    61.650     0.042     0.598     0.035     0.325     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    83.220     0.000     0.995     0.000     0.005     2.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000    41.030     0.396     0.000     0.000     0.603     4.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000    73.550     0.001     0.839     0.160     0.000     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000    72.220     0.000     0.986     0.001     0.013     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000    69.530     0.001     0.790     0.209     0.000     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    82.500     0.000     0.995     0.000     0.005     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000    52.430     0.000     0.926     0.009     0.065     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000    55.700     0.003     0.679     0.002     0.316     2.000
         *         *         *         *         *     0.000     0.000    73.360     0.131     0.600     0.114     0.155     2.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000    73.890     0.022     0.021     0.000     0.957     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    91.470     0.000     0.997     0.000     0.003     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000    71.160     0.000     0.959     0.001     0.040     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000    70.210     0.000     0.978     0.001     0.021     2.000
         *         *         *         *         *         *     0.000         *     0.177     0.501     0.195     0.127     2.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000    66.210     0.992     0.000     0.008     0.000     1.000
     0.000     1.000     1.000     0.000     0.000     1.000     0.000    55.800     0.158     0.037     0.804     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    66.070     0.000     0.987     0.001     0.012     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     0.000     1.000     1.000         *     0.000         *     0.005     0.837     0.012     0.147     2.000
     0.000     0.000     0.000     0.000     0.000         *     1.000         *     0.996     0.000     0.004     0.000     1.000
     1.000     1.000     1.000     0.000     0.000         *     1.000         *     0.006     0.074     0.920     0.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    86.290     0.000     0.996     0.000     0.004     2.000
     1.000     1.000     1.000     0.000     1.000         *     1.000         *     0.002     0.869     0.047     0.082     2.000
     0.000     1.000     0.000     0.000     1.000         *     1.000         *     0.425     0.050     0.011     0.514     4.000
         *         *         *         *         *         *     1.000         *     0.184     0.496     0.117     0.203     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    52.610     0.000     0.972     0.004     0.023     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     0.000     0.000     1.000     1.000     1.000         *     0.000         *     0.053     0.031     0.001     0.915     4.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     0.000     0.000     0.000     1.000         *     0.000         *     0.488     0.012     0.036     0.465     1.000
     1.000     1.000     1.000     1.000     1.000         *     0.000         *     0.000     0.974     0.004     0.022     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000    56.740     0.003     0.691     0.001     0.304     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     0.000     0.000     0.000     0.000     0.000         *     0.000         *     0.992     0.000     0.008     0.000     1.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000    51.570     0.010     0.513     0.012     0.464     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000    48.980     0.000     0.966     0.006     0.028     2.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
     0.000     1.000     0.000     0.000     0.000         *     0.000         *     0.784     0.003     0.214     0.000     1.000
     1.000     1.000     0.000     0.000     0.000         *     1.000         *     0.099     0.019     0.882     0.000     3.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000    56.000     0.007     0.106     0.004     0.882     4.000
     1.000     1.000     1.000     0.000     0.000         *     1.000         *     0.006     0.074     0.920     0.000     3.000
     1.000     1.000     1.000     0.000         *         *     0.000         *     0.003     0.394     0.582     0.022     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000    80.440     0.027     0.122     0.001     0.850     4.000
     0.000     0.000     1.000     0.000     0.000     0.000     1.000    66.460     0.942     0.001     0.057     0.000     1.000
     1.000     1.000     1.000     1.000     1.000         *     1.000         *     0.000     0.962     0.002     0.035     2.000
