     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.002     0.053     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.056     0.000     0.000     0.016     0.872     0.000     0.000     4.000     2.000    14.000
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.111     0.012     0.820     0.008     0.004     0.001     0.042     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     1.000     3.000     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.226     0.000     0.091     0.490     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.000     0.015     0.164     1.000     4.000     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.008     0.000     0.007     0.039     0.095     0.000     0.131     0.720     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.050     0.000     0.000     0.008     0.000     0.000     0.000     0.000     0.019     0.000     0.000     0.014     0.455     0.001     0.000     0.455     4.000     1.000    13.000
     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.869     0.075     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.047     0.007     0.000     0.000     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     0.908     0.041     0.000     0.002     0.042     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.015     0.000     0.071     0.020     0.000     0.000     0.000     0.000     0.018     0.000     0.601     0.111     0.007     0.000     0.099     0.056     3.000     3.000    11.000
     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.136     0.001     0.652     0.184     0.003     0.000     0.018     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.001     1.000     3.000     3.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.091     0.016     0.080     0.002     0.000     0.000     0.000     0.000     0.022     0.011     0.134     0.002     0.155     0.049     0.419     0.019     4.000     3.000    15.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.048     0.022     0.000     0.045     0.881     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.066     0.003     0.000     0.000     0.816     0.112     0.000     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000
     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.031     0.947     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.000     0.000     1.000     2.000     2.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.595     0.027     0.000     0.001     0.330     0.045     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.067     0.170     0.000     0.000     0.000     0.000     0.000     0.000     0.017     0.116     0.000     0.000     0.114     0.516     0.000     0.000     4.000     2.000    14.000
