stu_id,strat_id,psu,bys87a,bys87c,bys87f,bys89a,bys89b,bys89l,bys89r,bys89u,f1s18a,f1s18b,f1s18c,f1s18d,f1s18e,bys70a,bys70b,bys70c,bys70d,bystlang,bytm12b,bysex,byrace_r,byses2qu,f3onet2curr,f3onet6curr,f3bytscwt,school
273120,273,1,4,4,4,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-9,1,-5,1,51,-5,609.9268,2731
273121,273,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,0,2731
273122,273,1,-9,-9,-9,-9,-9,-9,-9,-9,3,3,4,3,4,-3,-3,-3,-3,1,0,1,-5,4,43,-5,58.1603,2731
273201,273,2,3,3,3,3,3,3,3,3,2,2,3,2,3,-3,-3,-3,-3,1,-3,1,-5,4,41,-5,78.4621,2732
273202,273,2,1,2,2,3,4,4,4,4,4,3,3,3,4,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,2732
273203,273,2,1,1,1,4,3,2,3,3,3,3,3,3,2,-3,-3,-3,-3,1,-3,2,-5,2,51,-5,669.9226,2732
273204,273,2,2,2,1,3,3,3,4,4,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,1,-5,2,47,-5,697.4969,2732
273205,273,2,3,2,3,1,3,-9,-9,-9,2,2,2,3,2,-3,-3,-3,-3,1,-3,1,-5,4,51,-5,596.5529,2732
273206,273,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,1,-5,3,21,-5,80.2552,2732
273207,273,2,3,2,2,2,2,3,4,3,4,3,4,3,4,-3,-3,-3,-3,1,-3,1,-5,4,11,-5,691.6971,2732
273208,273,2,3,2,2,3,2,3,3,3,4,4,4,4,4,-3,-3,-3,-3,1,-3,2,-5,2,-8,-5,0,2732
273209,273,2,2,3,3,2,2,2,3,3,3,3,3,4,4,-3,-3,-3,-3,1,-9,2,-5,2,13,-5,253.4991,2732
273210,273,2,4,4,4,3,3,3,3,3,3,3,3,4,4,1,1,1,1,0,-3,2,-5,4,41,-5,565.0789,2732
273211,273,2,2,3,3,2,2,2,4,2,2,1,1,3,3,-3,-3,-3,-3,1,0,2,-5,4,39,-5,626.1482,2732
273212,273,2,2,-9,2,2,2,4,4,2,3,3,3,4,3,-3,-3,-3,-3,1,-9,2,-5,2,43,-5,161.4732,2732
273213,273,2,-9,-9,-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,1,-8,-5,0,2732
273214,273,2,-9,-9,-9,-9,-9,-9,-9,-9,2,3,3,3,3,-3,-3,-3,-3,1,0,1,-5,2,39,-5,695.7453,2732
273215,273,2,3,4,4,1,1,2,3,2,2,2,2,4,3,1,1,1,1,0,-3,2,-5,2,-4,-5,0,2732
273216,273,2,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,23,-5,614.652,2732
273217,273,2,1,1,1,3,2,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,43,-5,306.3916,2732
273218,273,2,3,3,3,1,1,1,1,1,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-4,1,-5,1,-4,-5,0,2732
273219,273,2,3,3,2,2,1,1,2,2,2,2,2,2,2,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,623.6914,2732
273220,273,2,3,3,3,3,2,3,3,3,2,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,4,41,-5,706.8134,2732
273221,273,2,-4,-4,-4,-4,-4,-4,-4,-4,3,3,3,4,3,-4,-4,-4,-4,-4,-4,-4,-5,-4,11,-5,683.8908,2732
273222,273,2,-7,-7,-7,-7,-7,-7,-7,-7,4,3,3,4,4,-3,-3,-3,-3,1,-3,1,-5,4,29,-5,93.1436,2732
273223,273,2,2,2,2,4,3,4,4,3,3,3,3,3,3,-3,-3,-3,-3,1,-3,1,-5,2,25,-5,87.3864,2732
273261,273,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,21,-5,0,2732
274101,274,1,2,3,2,2,2,2,3,3,2,2,3,3,2,-3,-3,-3,-3,1,-3,1,-5,4,17,-5,82.3521,2741
274102,274,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,21,-5,125.6806,2741
274103,274,1,3,3,2,2,2,2,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,2,-5,2,35,-5,81.518,2741
274104,274,1,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,1,43,-5,727.2478,2741
274105,274,1,2,2,3,4,4,4,4,4,3,4,3,2,3,-3,-3,-3,-3,1,0,1,-5,3,43,-5,569.058,2741
274106,274,1,1,2,3,3,3,4,4,4,1,1,2,2,1,-3,-3,-3,-3,1,-3,2,-5,2,31,-5,71.0074,2741
274107,274,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,0,2741
274109,274,1,3,3,3,1,3,1,1,1,1,1,1,1,1,-3,-3,-3,-3,1,0,1,-5,4,51,-5,514.1721,2741
274110,274,1,2,3,2,3,2,3,3,3,2,2,2,3,2,-3,-3,-3,-3,1,-3,2,-5,2,41,-5,71.8433,2741
274112,274,1,2,2,3,2,2,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,3,-4,-5,0,2741
274113,274,1,3,3,3,2,1,1,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,1,-4,-5,0,2741
274114,274,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,43,-5,152.6831,2741
274115,274,1,2,3,2,2,2,2,2,3,2,1,1,3,3,1,1,1,1,0,-3,2,-5,2,31,-5,76.8101,2741
274116,274,1,3,3,3,2,2,2,2,2,1,2,2,3,3,-3,-3,-3,-3,1,0,2,-5,2,43,-5,467.3128,2741
274118,274,1,3,3,2,3,3,3,3,2,4,3,3,2,3,-3,-3,-3,-3,1,0,1,-5,1,-8,-5,0,2741
274119,274,1,-9,-9,-9,-9,-9,-9,-9,-9,3,2,3,3,3,-3,-3,-3,-3,1,-3,1,-5,3,-3,-5,87.1465,2741
274121,274,1,2,-9,2,3,3,3,3,4,-8,-8,-8,-8,-8,1,1,2,1,0,0,2,-5,1,-8,-5,0,2741
274122,274,1,3,3,2,2,2,2,2,2,2,2,3,2,3,-3,-3,-3,-3,1,0,2,-5,4,43,-5,0,2741
274123,274,1,2,2,3,2,2,-9,-9,-9,3,2,3,4,3,1,1,1,1,0,-3,2,-5,2,35,-5,80.1585,2741
274124,274,1,2,2,1,2,3,3,3,3,2,2,2,3,3,-3,-3,-3,-3,1,-3,2,-5,4,29,-5,471.951,2741
274201,274,2,3,4,1,2,2,4,2,2,3,2,4,2,3,1,1,1,1,0,-3,1,-5,4,17,-5,39.2642,2742
274202,274,2,-7,-7,-7,-7,-7,-7,-7,-7,2,4,4,4,4,2,2,2,2,0,0,2,-5,2,43,-5,527.0548,2742
274203,274,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,0,-3,2,-5,4,-4,-5,0,2742
274204,274,2,3,3,3,2,2,2,2,2,2,3,2,3,3,-3,-3,-3,-3,1,-3,2,-5,3,27,-5,35.5797,2742
274205,274,2,1,3,2,4,4,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,11,-5,52.5218,2742
274206,274,2,3,3,3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,0,-3,2,-5,3,29,-5,37.3187,2742
274207,274,2,2,3,4,2,1,1,2,3,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,4,19,-5,89.0107,2742
274208,274,2,2,3,2,3,3,3,3,3,3,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,4,29,-5,35.0397,2742
274210,274,2,4,4,4,2,2,1,2,2,1,1,1,1,2,-3,-3,-3,-3,1,0,1,-5,4,43,-5,42.8679,2742
274211,274,2,3,3,3,4,4,4,4,4,3,4,4,3,4,-3,-3,-3,-3,1,-3,1,-5,4,13,-5,505.0982,2742
274212,274,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-3,-3,-3,-3,1,-3,1,-5,4,17,-5,38.4595,2742
274213,274,2,3,3,3,3,2,2,4,4,1,2,2,2,3,1,1,1,1,0,-3,2,-5,4,35,-5,34.078,2742
274214,274,2,4,4,3,2,3,1,1,1,2,1,2,2,2,-3,-3,-3,-3,1,0,1,-5,4,17,-5,110.4505,2742
274215,274,2,3,2,2,3,4,3,3,4,1,1,1,1,1,1,1,1,1,0,-3,2,-5,4,19,-5,37.124,2742
274216,274,2,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1,0,-3,1,-5,2,13,-5,50.5117,2742
274217,274,2,2,2,2,4,4,4,4,4,2,2,3,3,2,-3,-3,-3,-3,1,-3,2,-5,4,27,-5,33.8283,2742
274218,274,2,2,2,2,4,4,4,4,4,2,2,2,2,3,1,1,1,1,0,-3,1,-5,4,13,-5,41.1199,2742
274219,274,2,3,4,4,3,3,3,3,3,-8,-8,-8,-8,-8,1,1,1,1,0,-3,2,-5,4,11,-5,36.6818,2742
274220,274,2,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,0,2742
274221,274,2,2,3,2,1,2,2,2,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,3,15,-5,43.4233,2742
274222,274,2,3,3,2,1,2,1,2,1,2,2,3,3,3,-3,-3,-3,-3,1,-3,1,-5,2,-4,-5,0,2742
274223,274,2,4,3,2,4,2,2,4,4,3,2,2,4,4,-3,-3,-3,-3,1,-4,1,-5,4,13,-5,544.9513,2742
274225,274,2,2,3,2,3,3,3,3,3,3,4,4,3,3,2,2,2,-9,0,-3,1,-5,4,15,-5,34.5584,2742
274226,274,2,4,3,3,3,4,3,3,4,2,3,2,4,2,-3,-3,-3,-3,1,-3,1,-5,4,-4,-5,0,2742
274227,274,2,2,2,2,2,3,3,3,3,-8,-8,-8,-8,-8,1,1,1,1,0,-3,1,-5,4,19,-5,37.9317,2742
274228,274,2,3,4,3,1,1,1,2,1,2,2,1,2,4,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,497.2822,2742
274229,274,2,3,3,3,2,2,2,2,1,1,1,2,2,2,-3,-3,-3,-3,1,0,1,-5,4,11,-5,38.8563,2742
274230,274,2,4,3,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,0,-3,2,-5,4,25,-5,40.6017,2742
274231,274,2,3,3,2,4,3,3,3,3,1,3,4,3,2,1,1,1,1,0,-3,1,-5,4,13,-5,58.944,2742
274234,274,2,3,3,3,2,2,1,3,2,3,3,3,3,3,-3,-3,-3,-3,1,-3,2,-5,4,15,-5,33.6,2742
274235,274,2,3,3,3,1,1,1,2,2,2,2,3,3,3,-3,-3,-3,-3,1,0,2,-5,4,21,-5,546.0539,2742
275101,275,1,2,2,2,4,3,2,4,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,2,-5,3,41,-5,118.5434,2751
275102,275,1,2,3,3,2,2,2,2,2,-8,-8,-8,-8,-8,1,1,1,1,0,-3,2,-5,2,25,-5,120.8223,2751
275103,275,1,3,3,3,2,1,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,3,21,-5,117.0715,2751
275104,275,1,3,4,4,2,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,35,-5,708.6404,2751
275105,275,1,3,3,3,3,2,2,2,2,-8,-8,-8,-8,-8,1,1,1,1,0,0,1,-5,1,49,-5,534.6739,2751
275106,275,1,2,2,2,2,2,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,2751
275108,275,1,3,3,2,2,2,2,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,-4,-5,0,2751
275109,275,1,2,3,3,2,2,2,2,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,1,-5,4,15,-5,698.5281,2751
275110,275,1,2,3,3,4,4,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,1,-5,3,-4,-5,0,2751
275112,275,1,2,3,4,2,1,1,1,1,-8,-8,-8,-8,-8,1,2,2,2,0,0,1,-5,1,-4,-5,0,2751
275113,275,1,3,3,3,2,2,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,49,-5,704.9563,2751
275114,275,1,2,3,3,3,2,3,4,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,4,13,-5,120.254,2751
275115,275,1,2,2,2,2,2,2,3,3,-8,-8,-8,-8,-8,1,1,2,2,0,0,1,-5,2,-3,-5,178.3868,2751
275117,275,1,1,4,3,3,2,1,4,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,-9,-5,711.2444,2751
275118,275,1,2,3,2,2,3,2,2,2,-8,-8,-8,-8,-8,1,1,1,1,0,0,2,-5,3,-4,-5,0,2751
275120,275,1,4,4,4,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,666.6943,2751
275121,275,1,3,4,4,2,2,2,2,3,-8,-8,-8,-8,-8,1,1,1,1,0,-3,1,-5,2,29,-5,150.9804,2751
275122,275,1,2,2,2,3,2,1,3,3,-8,-8,-8,-8,-8,1,1,1,1,0,-3,2,-5,4,29,-5,116.1885,2751
275123,275,1,4,3,3,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,2,43,-5,707.9832,2751
275124,275,1,3,2,2,3,3,3,4,4,-4,-4,-4,-4,-4,1,1,1,1,0,0,1,-5,2,43,-5,702.7732,2751
275125,275,1,2,2,2,3,3,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,33,-5,151.7006,2751
275201,275,2,3,3,3,3,2,1,1,1,3,2,2,3,2,2,1,1,1,0,-4,1,-5,2,43,-5,80.3647,2752
275202,275,2,2,3,2,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,2,2,3,2,0,-3,2,-5,3,37,-5,662.6805,2752
275203,275,2,3,3,3,2,2,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,53,-5,697.098,2752
275204,275,2,4,4,4,2,2,2,2,2,3,2,2,3,2,1,1,1,1,0,-9,1,-5,1,33,-5,77.4427,2752
275205,275,2,2,2,3,3,3,3,3,3,-4,-4,-4,-4,-4,1,2,2,2,0,0,1,-5,3,-4,-5,0,2752
275206,275,2,3,4,2,1,1,1,1,1,-4,-4,-4,-4,-4,1,1,1,1,0,-3,2,-5,2,43,-5,123.7127,2752
275207,275,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,1,0,-3,1,-5,2,11,-5,76.9013,2752
275208,275,2,3,3,3,2,2,3,-9,-9,3,4,4,3,2,1,1,1,1,0,0,2,-5,2,41,-5,66.4868,2752
275210,275,2,-9,-9,-9,-9,-9,-9,-9,-9,3,4,4,4,4,-3,-3,-3,-3,1,0,2,-5,3,45,-5,69.0337,2752
275211,275,2,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,35,-5,154.1534,2752
275212,275,2,-9,-9,-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,1,1,1,1,0,1,1,-5,4,-4,-5,0,2752
275213,275,2,2,2,2,2,2,2,2,2,-8,-8,-8,-8,-8,2,2,2,2,0,0,2,-5,1,11,-5,71.3052,2752
275214,275,2,4,4,4,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,2,-5,2,41,-5,625.8822,2752
275215,275,2,2,2,1,4,4,4,4,4,4,3,4,3,4,-3,-3,-3,-3,1,-3,1,-5,4,43,-5,612.664,2752
275216,275,2,4,4,4,1,1,1,1,1,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,1,43,-5,701.8462,2752
275217,275,2,3,3,3,2,1,-9,-9,-9,2,2,2,2,2,1,1,1,1,0,-3,2,-5,1,41,-5,71.8614,2752
275218,275,2,-9,-9,-9,-9,-9,-9,-9,-9,3,3,2,3,3,1,1,2,2,0,0,1,-5,1,49,-5,455.4634,2752
275220,275,2,1,3,-9,1,2,2,2,3,4,2,3,4,2,1,2,3,4,0,-4,1,-5,2,53,-5,680.4849,2752
275221,275,2,2,3,3,4,4,4,4,4,-8,-8,-8,-8,-8,1,1,1,1,0,0,1,-5,1,-4,-5,0,2752
275222,275,2,3,2,2,2,2,3,3,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,2,11,-5,615.1911,2752
275223,275,2,-9,-9,-9,-9,-9,-9,-9,-9,3,3,3,3,3,-9,-9,-9,-9,1,-3,1,-5,3,-4,-5,0,2752
275224,275,2,4,4,4,2,2,3,3,2,4,4,4,4,4,-3,-3,-3,-3,1,-4,1,-5,4,43,-5,696.1879,2752
275225,275,2,1,3,3,2,2,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,3,53,-5,696.2568,2752
275226,275,2,2,2,2,3,2,2,3,2,3,3,3,3,3,1,1,1,1,0,-3,1,-5,4,29,-5,65.9413,2752
275228,275,2,2,2,2,2,2,2,2,2,3,3,2,3,3,-3,-3,-3,-3,1,-3,1,-5,1,-4,-5,0,2752
275261,275,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-4,-5,0,2752
276101,276,1,1,1,1,4,4,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,3,19,-5,617.9529,2761
276102,276,1,3,2,2,2,2,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-9,1,-5,3,47,-5,562.3337,2761
276103,276,1,4,4,3,1,1,1,1,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,-4,-5,0,2761
276105,276,1,2,1,2,3,3,4,3,3,3,4,4,4,4,-3,-3,-3,-3,1,-3,1,-5,2,19,-5,504.1257,2761
276106,276,1,3,3,3,2,2,2,2,2,1,1,1,1,1,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,2761
276107,276,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,37,-5,641.3024,2761
276108,276,1,4,4,4,2,-9,2,1,2,-9,-9,-9,-9,-9,-3,-3,-3,-3,1,-3,2,-5,1,11,-5,543.7981,2761
276109,276,1,3,4,4,2,2,2,2,2,3,3,3,3,3,-3,-3,-3,-3,1,0,2,-5,1,23,-5,434.5568,2761
276110,276,1,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-4,2,-5,2,41,-5,444.0808,2761
276114,276,1,2,2,3,2,1,1,3,3,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,3,-4,-5,0,2761
276201,276,2,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,3,1,-3,-3,-3,-3,1,0,1,-5,3,13,-5,297.062,2762
276202,276,2,2,2,1,4,4,4,4,4,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,4,15,-5,537.3913,2762
276204,276,2,1,1,1,4,4,4,4,4,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,4,-4,-5,0,2762
276205,276,2,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,3,2,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,265.8892,2762
276206,276,2,-9,-9,-9,-9,-9,-9,-9,-9,-4,-4,-4,-4,-4,-9,-9,-9,-9,0,-4,2,-5,1,35,-5,284.6908,2762
276207,276,2,3,4,4,2,1,-9,-9,-9,3,4,4,4,4,-3,-3,-3,-3,1,-3,2,-5,2,29,-5,281.8827,2762
276208,276,2,3,2,1,4,3,4,3,3,2,2,2,3,2,1,1,1,1,0,-3,1,-5,3,41,-5,13.6391,2762
276209,276,2,4,3,3,2,2,2,1,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,1,-5,2,-4,-5,0,2762
276210,276,2,-9,-9,-9,-9,1,-9,-9,-9,2,2,2,3,2,-3,-3,-3,-3,1,-3,2,-5,4,25,-5,12.05,2762
276211,276,2,2,3,2,2,2,3,3,3,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,1,-5,2,49,-5,333.0779,2762
276212,276,2,-7,-7,-7,-7,-7,-7,-7,-7,3,2,2,4,3,-3,-3,-3,-3,1,-3,2,-5,4,29,-5,11.2968,2762
276213,276,2,1,4,4,3,3,2,3,3,2,1,2,1,2,-3,-3,-3,-3,1,-3,1,-5,3,11,-5,373.0621,2762
276214,276,2,2,4,3,1,2,2,2,2,2,2,3,3,2,-3,-3,-3,-3,1,0,2,-5,3,31,-5,15.1493,2762
276215,276,2,2,3,3,2,2,2,3,3,2,2,2,2,2,-3,-3,-3,-3,1,0,2,-5,3,31,-5,258.2616,2762
276216,276,2,2,3,2,3,2,2,2,2,3,2,2,3,3,-3,-3,-3,-3,1,-3,1,-5,3,43,-5,352.165,2762
276217,276,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,1,1,1,1,0,-3,1,-5,1,35,-5,55.7029,2762
276218,276,2,3,3,3,3,3,3,3,2,3,3,2,4,3,-3,-3,-3,-3,1,-3,2,-5,4,25,-5,258.4496,2762
276219,276,2,-9,-9,-9,-9,-9,-9,-9,-9,3,3,3,3,2,1,2,2,2,0,-3,1,-5,1,33,-5,13.2829,2762
276220,276,2,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,3,3,-3,-3,-3,-3,1,-3,1,-5,4,11,-5,286.0321,2762
276221,276,2,3,4,4,2,1,2,2,2,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,2,-5,2,-4,-5,0,2762
276222,276,2,3,4,4,3,2,2,2,2,4,3,4,4,4,-3,-3,-3,-3,1,-3,1,-5,3,25,-5,290.2602,2762
276223,276,2,-9,-9,-9,-9,-9,-9,-9,-9,3,2,2,2,2,-3,-3,-3,-3,1,-3,1,-5,2,49,-5,304.9369,2762
276224,276,2,-9,-9,-9,-9,-9,-9,-9,-9,2,1,1,2,2,-3,-3,-3,-3,1,0,2,-5,3,41,-5,13.1074,2762
276225,276,2,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,3,2,-3,-3,-3,-3,1,-3,1,-5,3,35,-5,210.0298,2762
276226,276,2,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,0,2,-5,3,39,-5,291.6052,2762
276227,276,2,-9,-9,4,-9,-9,-9,-9,-9,4,3,3,3,4,-3,-3,-3,-3,1,-3,1,-5,2,15,-5,314.0111,2762
276228,276,2,2,3,2,3,2,2,3,2,3,2,3,3,2,-3,-3,-3,-3,1,-3,1,-5,2,51,-5,290.4355,2762
277102,277,1,2,2,2,3,3,3,3,3,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,0,1,-5,2,49,-5,402.5429,2771
277105,277,1,2,2,1,3,3,3,3,3,3,2,2,3,3,-3,-3,-3,-3,1,-3,1,-5,4,29,-5,128.9799,2771
277106,277,1,2,3,3,2,3,2,2,2,2,3,2,2,2,-3,-3,-3,-3,1,0,1,-5,3,-4,-5,0,2771
277107,277,1,2,2,3,3,2,2,2,3,2,2,1,2,2,-3,-3,-3,-3,1,-3,2,-5,3,-3,-5,130.2215,2771
277108,277,1,2,3,3,2,2,2,2,2,2,2,2,2,2,-3,-3,-3,-3,1,0,1,-5,3,11,-5,151.0812,2771
277110,277,1,2,1,1,2,-9,2,2,2,2,3,1,3,2,-3,-3,-3,-3,1,-3,1,-5,1,47,-5,359.3043,2771
277111,277,1,3,4,3,1,1,1,1,1,1,1,2,2,1,-3,-3,-3,-3,1,0,2,-5,2,35,-5,265.1897,2771
277113,277,1,-4,-4,-4,-4,-4,-4,-4,-4,-8,-8,-8,-8,-8,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-5,0,2771
277115,277,1,1,1,2,3,1,3,3,2,2,3,1,2,2,1,1,1,1,0,-9,2,-5,1,39,-5,279.9035,2771
277116,277,1,4,4,4,2,2,2,2,1,1,1,1,2,1,-3,-3,-3,-3,1,0,1,-5,3,49,-5,300.173,2771
277117,277,1,3,3,3,1,1,1,1,1,2,2,2,2,2,-3,-3,-3,-3,1,-3,2,-5,1,41,-5,130.9672,2771
277118,277,1,2,3,2,2,2,2,2,2,-8,-8,-8,-8,-8,-3,-3,-3,-3,1,-3,2,-5,3,11,-5,102.3757,2771
277120,277,1,3,4,4,1,1,1,2,1,1,2,1,2,1,-3,-3,-3,-3,1,-3,2,-5,4,43,-5,251.3753,2771
277121,277,1,2,1,2,3,3,3,4,4,-4,-4,-4,-4,-4,-3,-3,-3,-3,1,-3,1,-5,3,47,-5,0,2771
277124,277,1,1,1,1,4,3,3,3,3,2,2,2,3,2,-3,-3,-3,-3,1,-3,1,-5,3,51,-5,287.9215,2771
277125,277,1,3,3,2,3,2,2,2,2,2,1,1,2,2,-3,-3,-3,-3,1,-3,2,-5,2,53,-5,357.0879,2771
277126,277,1,2,2,2,2,2,2,2,2,2,2,3,2,4,-3,-3,-3,-3,1,0,1,-5,1,35,-5,317.8823,2771
277127,277,1,3,1,1,4,4,4,4,4,2,2,2,2,2,-3,-3,-3,-3,1,-3,1,-5,3,13,-5,154.5127,2771
277129,277,1,2,2,2,4,4,4,4,4,2,2,3,2,4,-3,-3,-3,-3,1,-3,1,-5,3,15,-5,163.1807,2771
277130,277,1,2,1,1,4,4,4,4,4,4,4,4,4,4,-3,-3,-3,-3,1,0,1,-5,3,43,-5,291.2885,2771
277131,277,1,2,3,3,2,2,2,2,2,2,2,3,3,3,1,1,1,1,0,0,1,-5,4,55,-5,315.0723,2771
277132,277,1,-7,-7,-7,-7,-7,-7,-7,-7,4,4,4,4,4,-3,-3,-3,-3,1,-3,2,-5,4,25,-5,131.163,2771
277133,277,1,2,2,1,2,2,3,3,3,2,2,1,2,2,-3,-3,-3,-3,1,0,1,-5,1,45,-5,161.5723,2771
277134,277,1,2,2,1,3,4,3,2,3,4,3,3,4,3,-3,-3,-3,-3,1,-3,1,-5,3,17,-5,298.6001,2771
277135,277,1,2,2,2,2,2,2,2,2,3,2,2,4,3,-3,-3,-3,-3,1,-3,1,-5,4,25,-5,155.4779,2771
277162,277,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-8,-5,0,2771
277201,277,2,2,2,2,2,2,2,2,3,2,2,3,3,3,-3,-3,-3,-3,1,-3,2,-5,3,-4,-5,0,2772
277202,277,2,2,2,2,4,3,2,3,4,4,3,3,4,4,-3,-3,-3,-3,1,-3,2,-5,3,31,-5,498.3488,2772
277204,277,2,3,3,3,2,1,1,2,2,1,1,1,1,2,-3,-3,-3,-3,1,0,2,-5,2,35,-5,474.8097,2772
