     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000    48.630    48.460         *     0.998     0.000     0.002     0.000     1.000 6590
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000    30.400    36.990         *     0.155     0.471     0.374     0.000     2.000 5282
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000    38.890    48.880    37.410     0.998     0.000     0.002     0.000     1.000 6229
     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000    51.000    57.650         *     0.001     0.020     0.974     0.006     3.000 4591
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000    33.600    44.290         *     0.110     0.781     0.108     0.000     2.000 2007
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000    35.030    53.470         *     0.998     0.000     0.002     0.000     1.000 5248
     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000    42.170    54.130         *     0.000     0.773     0.056     0.171     2.000 2085
     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000    43.560         *         *     0.964     0.002     0.034     0.000     1.000 6417
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000    33.260    41.990    45.780     0.967     0.006     0.027     0.000     1.000 4347
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000    51.420    65.460         *     0.000     0.000     0.002     0.998     4.000 6597
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000    43.610    60.350         *     0.037     0.864     0.099     0.000     2.000 5919
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000    68.150    89.890    91.300     0.001     0.973     0.025     0.000     2.000 2250
     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    62.130    76.570         *     0.000     0.756     0.039     0.205     2.000 1685
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    63.530    76.120         *     0.000     0.992     0.007     0.001     2.000 6744
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    58.210    70.890         *     0.000     0.007     0.010     0.983     4.000 4491
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000    59.350    80.960    93.300     0.477     0.174     0.349     0.000     1.000 5202
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000    46.690    72.370         *     0.048     0.856     0.095     0.000     2.000 3171
