1	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	53.17	.	.	0.014	0	-0.001	0	0	0	0	0	-0.001	0	0	0	0	0	0	0	-0.119	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.105	0.001	0.004	0	0.001	0	0	0	0.005	0	0	0	0	0	0	0	1.326	-0.018	-0.057	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	1076
1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	48.37	72.21	75.13	0.004	0.001	-0.011	0.001	0.003	0.001	-0.007	0	-0.02	-0.006	0.05	-0.003	0.001	0	-0.003	0	-0.039	-0.011	0.098	-0.006	-0.023	-0.007	0.057	-0.003	0.172	0.051	-0.432	0.026	-0.01	-0.003	0.026	-0.002	-0.034	-0.01	0.086	-0.005	-0.02	-0.006	0.051	-0.003	0.152	0.045	-0.382	0.023	-0.009	-0.003	0.023	-0.001	0.431	0.128	-1.085	0.064	0.254	0.075	-0.638	0.038	-1.912	-0.566	4.809	-0.284	0.117	0.035	-0.293	0.017	5576
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	1	0	41.8	52.07	.	-0.335	0.004	0.014	0	1.673	-0.022	-0.071	0.002	-0.146	0.002	0.006	0	-0.048	0.001	0.002	0	0.008	0	0	0	-0.04	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	0.018	0	-0.001	0	-0.092	0.001	0.004	0	0.008	0	0	0	0.003	0	0	0	-0.001	0	0	0	0.006	0	0	0	-0.001	0	0	0	0	0	0	0	5873
0	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	1	0	1	1	0	1	1	1	0	0	0	0	60.74	.	78.72	-0.012	-0.004	0.03	-0.002	0	0	0	0	0.001	0	-0.001	0	0	0	0	0	0.105	0.031	-0.265	0.016	-0.001	0	0.002	0	-0.005	-0.001	0.013	-0.001	0	0	-0.001	0	0.093	0.028	-0.234	0.014	-0.001	0	0.002	0	-0.004	-0.001	0.011	-0.001	0	0	-0.001	0	-1.171	-0.346	2.945	-0.174	0.008	0.002	-0.02	0.001	0.056	0.017	-0.141	0.008	-0.004	-0.001	0.009	-0.001	1609
0	1	1	1	1	.	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	61.58	81.04	77.98	-0.335	0.004	0.014	0	1.673	-0.022	-0.071	0.002	-0.146	0.002	0.006	0	-0.048	0.001	0.002	0	0.008	0	0	0	-0.04	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	0.018	0	-0.001	0	-0.092	0.001	0.004	0	0.008	0	0	0	0.003	0	0	0	-0.001	0	0	0	0.006	0	0	0	-0.001	0	0	0	0	0	0	0	5833
1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	56.53	66.92	65.77	-0.014	-0.004	0.035	-0.002	-0.008	-0.002	0.021	-0.001	0.062	0.018	-0.156	0.009	-0.004	-0.001	0.009	-0.001	0.428	0.127	-1.076	0.064	0.251	0.074	-0.632	0.037	-1.895	-0.561	4.767	-0.282	0.116	0.034	-0.291	0.017	-0.041	-0.012	0.102	-0.006	-0.024	-0.007	0.06	-0.004	0.18	0.053	-0.453	0.027	-0.011	-0.003	0.028	-0.002	-0.01	-0.003	0.026	-0.002	-0.006	-0.002	0.015	-0.001	0.045	0.013	-0.114	0.007	-0.003	-0.001	0.007	0	3549
1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	0	1	53.15	57.98	.	0.01	0	0	0	0.001	0	0	0	0.003	0	0	0	-0.055	0.001	0.002	0	-0.311	0.004	0.013	0	-0.039	0.001	0.002	0	-0.08	0.001	0.003	0	1.677	-0.022	-0.072	0.002	0.03	0	-0.001	0	0.004	0	0	0	0.008	0	0	0	-0.159	0.002	0.007	0	0.007	0	0	0	0.001	0	0	0	0.002	0	0	0	-0.04	0.001	0.002	0	1942
1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	53.91	68.12	72	0.003	0.001	-0.007	0	0	0	-0.001	0	0.001	0	-0.002	0	-0.015	-0.005	0.039	-0.002	-0.025	-0.007	0.063	-0.004	-0.003	-0.001	0.008	0	-0.006	-0.002	0.016	-0.001	0.134	0.04	-0.337	0.02	-0.022	-0.007	0.055	-0.003	-0.003	-0.001	0.007	0	-0.006	-0.002	0.014	-0.001	0.119	0.035	-0.299	0.018	0.277	0.082	-0.697	0.041	0.035	0.01	-0.088	0.005	0.071	0.021	-0.179	0.011	-1.493	-0.442	3.756	-0.222	3601
1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	.	.	.	.	.	.	.	.	.	.	0	0	40.2	61.7	.	-0.005	0	0	0	-0.003	0	0	0	0.022	0	-0.001	0	-0.001	0	0	0	0.044	-0.001	-0.002	0	0.026	0	-0.001	0	-0.195	0.003	0.008	0	0.012	0	-0.001	0	0.039	-0.001	-0.002	0	0.023	0	-0.001	0	-0.172	0.002	0.007	0	0.01	0	0	0	-0.489	0.007	0.021	-0.001	-0.287	0.004	0.012	0	2.166	-0.029	-0.092	0.003	-0.132	0.002	0.006	0	5831
0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	0	52.41	54.53	.	0.01	0	0	0	0.001	0	0	0	0.003	0	0	0	-0.055	0.001	0.002	0	-0.311	0.004	0.013	0	-0.039	0.001	0.002	0	-0.08	0.001	0.003	0	1.677	-0.022	-0.072	0.002	0.03	0	-0.001	0	0.004	0	0	0	0.008	0	0	0	-0.159	0.002	0.007	0	0.007	0	0	0	0.001	0	0	0	0.002	0	0	0	-0.04	0.001	0.002	0	4230
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	65.56	87.34	89.02	1.207	-0.016	-0.051	0.002	-0.008	0	0	0	-0.058	0.001	0.002	0	0.004	0	0	0	-0.029	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	-0.066	0.001	0.003	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5879
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	67.02	83.14	89.1	-0.335	0.004	0.014	0	1.673	-0.022	-0.071	0.002	-0.146	0.002	0.006	0	-0.048	0.001	0.002	0	0.008	0	0	0	-0.04	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	0.018	0	-0.001	0	-0.092	0.001	0.004	0	0.008	0	0	0	0.003	0	0	0	-0.001	0	0	0	0.006	0	0	0	-0.001	0	0	0	0	0	0	0	3610
1	1	1	1	1	1	1	1	.	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	52.94	.	.	0.252	-0.649	0.058	0.022	-1.26	3.241	-0.29	-0.11	0.11	-0.282	0.025	0.01	0.036	-0.093	0.008	0.003	-0.006	0.016	-0.001	-0.001	0.03	-0.078	0.007	0.003	-0.003	0.007	-0.001	0	-0.001	0.002	0	0	-0.014	0.036	-0.003	-0.001	0.069	-0.178	0.016	0.006	-0.006	0.016	-0.001	-0.001	-0.002	0.005	0	0	0.001	-0.002	0	0	-0.004	0.011	-0.001	0	0	-0.001	0	0	0	0	0	0	1826
1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	.	1	1	1	1	1	1	0	0	0	0	0	1	1	57.31	65.49	74.98	-0.909	2.338	-0.209	-0.079	0.006	-0.016	0.001	0.001	0.043	-0.112	0.01	0.004	-0.003	0.007	-0.001	0	0.022	-0.057	0.005	0.002	0	0	0	0	-0.001	0.003	0	0	0	0	0	0	0.05	-0.129	0.011	0.004	0	0.001	0	0	-0.002	0.006	-0.001	0	0	0	0	0	-0.003	0.008	-0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	1175
0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	48.56	60.67	57.18	-0.023	-0.002	-0.002	0.058	-0.003	0	0	0.007	-0.006	0	0	0.015	0.125	0.008	0.01	-0.314	-0.057	-0.004	-0.004	0.143	-0.007	0	-0.001	0.018	-0.015	-0.001	-0.001	0.037	0.306	0.021	0.024	-0.768	0.275	0.019	0.022	-0.69	0.035	0.002	0.003	-0.087	0.071	0.005	0.006	-0.177	-1.481	-0.1	-0.116	3.72	-0.012	-0.001	-0.001	0.031	-0.002	0	0	0.004	-0.003	0	0	0.008	0.065	0.004	0.005	-0.164	1222
0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	58.37	75.94	80.11	0.014	0	-0.001	0	0	0	0	0	-0.001	0	0	0	0	0	0	0	-0.119	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.105	0.001	0.004	0	0.001	0	0	0	0.005	0	0	0	0	0	0	0	1.326	-0.018	-0.057	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	4363
0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	70.76	83.67	86.47	0.039	-0.001	-0.002	0	-0.196	0.003	0.008	0	0.017	0	-0.001	0	0.006	0	0	0	0.096	-0.001	-0.004	0	-0.48	0.006	0.02	-0.001	0.042	-0.001	-0.002	0	0.014	0	-0.001	0	-0.465	0.006	0.02	-0.001	2.325	-0.031	-0.099	0.003	-0.202	0.003	0.009	0	-0.067	0.001	0.003	0	0.021	0	-0.001	0	-0.103	0.001	0.004	0	0.009	0	0	0	0.003	0	0	0	5836
1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	0	1	64.95	76.69	.	0.012	0	-0.001	0	-0.059	0.001	0.003	0	0.005	0	0	0	0.002	0	0	0	-0.365	0.005	0.016	-0.001	1.823	-0.024	-0.078	0.003	-0.159	0.002	0.007	0	-0.053	0.001	0.002	0	0.035	0	-0.001	0	-0.173	0.002	0.007	0	0.015	0	-0.001	0	0.005	0	0	0	0.009	0	0	0	-0.044	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	4834
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	.	1	60.77	74.08	87.72	-0.003	0	0	0	0	0	0	0	-0.001	0	0	0	0.017	0	-0.001	0	0.028	0	-0.001	0	0.004	0	0	0	0.007	0	0	0	-0.152	0.002	0.006	0	0.025	0	-0.001	0	0.003	0	0	0	0.006	0	0	0	-0.134	0.002	0.006	0	-0.314	0.004	0.013	0	-0.039	0.001	0.002	0	-0.081	0.001	0.003	0	1.692	-0.023	-0.072	0.002	2554
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	66.2	85.83	85.1	0.003	0.001	-0.007	0	0	0	-0.001	0	0.001	0	-0.002	0	-0.015	-0.005	0.039	-0.002	-0.025	-0.007	0.063	-0.004	-0.003	-0.001	0.008	0	-0.006	-0.002	0.016	-0.001	0.134	0.04	-0.337	0.02	-0.022	-0.007	0.055	-0.003	-0.003	-0.001	0.007	0	-0.006	-0.002	0.014	-0.001	0.119	0.035	-0.299	0.018	0.277	0.082	-0.697	0.041	0.035	0.01	-0.088	0.005	0.071	0.021	-0.179	0.011	-1.493	-0.442	3.756	-0.222	5842
1	1	1	1	1	1	1	.	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.78	68.65	80.7	0.198	0.013	0.015	-0.497	0.025	0.002	0.002	-0.062	0.051	0.003	0.004	-0.128	-1.066	-0.072	-0.083	2.676	-0.005	0	0	0.012	-0.001	0	0	0.002	-0.001	0	0	0.003	0.026	0.002	0.002	-0.065	-0.011	-0.001	-0.001	0.027	-0.001	0	0	0.003	-0.003	0	0	0.007	0.059	0.004	0.005	-0.147	0.001	0	0	-0.002	0	0	0	0	0	0	0	0	-0.004	0	0	0.009	5072
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	74.4	93.71	96.02	1.207	-0.016	-0.051	0.002	-0.008	0	0	0	-0.058	0.001	0.002	0	0.004	0	0	0	-0.029	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	-0.066	0.001	0.003	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6463
1	0	1	1	0	0	1	0	0	0	.	.	.	.	.	.	.	.	.	.	0	1	1	1	1	1	1	1	0	1	0	0	46.05	50.73	68.39	-0.141	0.002	0.006	0	0.001	0	0	0	0.007	0	0	0	0	0	0	0	-0.346	0.005	0.015	0	0.002	0	0	0	0.017	0	-0.001	0	-0.001	0	0	0	1.677	-0.022	-0.072	0.002	-0.012	0	0	0	-0.08	0.001	0.003	0	0.005	0	0	0	-0.074	0.001	0.003	0	0.001	0	0	0	0.004	0	0	0	0	0	0	0	3555
0	0	.	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	.	1	0	52.57	81.26	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	2689
1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	.	1	61.03	77.94	86.23	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1654
1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	54.88	69.49	87.9	0.033	0	-0.001	0	0.004	0	0	0	0.009	0	0	0	-0.18	0.002	0.008	0	0.082	-0.001	-0.003	0	0.01	0	0	0	0.021	0	-0.001	0	-0.442	0.006	0.019	-0.001	-0.397	0.005	0.017	-0.001	-0.05	0.001	0.002	0	-0.102	0.001	0.004	0	2.14	-0.029	-0.091	0.003	0.018	0	-0.001	0	0.002	0	0	0	0.005	0	0	0	-0.095	0.001	0.004	0	4589
1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	51.02	90.57	89.58	0.296	0.087	-0.743	0.044	-1.477	-0.437	3.715	-0.22	0.129	0.038	-0.324	0.019	0.043	0.013	-0.107	0.006	-0.007	-0.002	0.018	-0.001	0.036	0.011	-0.09	0.005	-0.003	-0.001	0.008	0	-0.001	0	0.003	0	-0.016	-0.005	0.041	-0.002	0.081	0.024	-0.204	0.012	-0.007	-0.002	0.018	-0.001	-0.002	-0.001	0.006	0	0.001	0	-0.003	0	-0.005	-0.002	0.013	-0.001	0	0	-0.001	0	0	0	0	0	3389
0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	0	1	58	73.04	.	0.012	0	-0.001	0	-0.059	0.001	0.003	0	0.005	0	0	0	0.002	0	0	0	-0.365	0.005	0.016	-0.001	1.823	-0.024	-0.078	0.003	-0.159	0.002	0.007	0	-0.053	0.001	0.002	0	0.035	0	-0.001	0	-0.173	0.002	0.007	0	0.015	0	-0.001	0	0.005	0	0	0	0.009	0	0	0	-0.044	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	2687
1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	1	43.78	59.73	58.63	0.004	-0.01	0.001	0	0.002	-0.006	0.001	0	-0.017	0.043	-0.004	-0.001	0.001	-0.003	0	0	-0.033	0.085	-0.008	-0.003	-0.019	0.05	-0.004	-0.002	0.147	-0.377	0.034	0.013	-0.009	0.023	-0.002	-0.001	-0.029	0.075	-0.007	-0.003	-0.017	0.044	-0.004	-0.001	0.13	-0.333	0.03	0.011	-0.008	0.02	-0.002	-0.001	0.368	-0.947	0.085	0.032	0.216	-0.557	0.05	0.019	-1.631	4.196	-0.375	-0.142	0.1	-0.256	0.023	0.009	2991
1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	.	.	.	.	.	.	.	.	.	.	0	0	60.3	73.72	.	0.052	-0.001	-0.002	0	0.031	0	-0.001	0	-0.231	0.003	0.01	0	0.014	0	-0.001	0	0.128	-0.002	-0.005	0	0.075	-0.001	-0.003	0	-0.566	0.008	0.024	-0.001	0.035	0	-0.001	0	-0.618	0.008	0.026	-0.001	-0.363	0.005	0.015	-0.001	2.739	-0.036	-0.117	0.004	-0.167	0.002	0.007	0	0.027	0	-0.001	0	0.016	0	-0.001	0	-0.121	0.002	0.005	0	0.007	0	0	0	1124
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	0	1	62.03	.	.	-0.003	0	0	0	0	0	0	0	-0.001	0	0	0	0.017	0	-0.001	0	0.028	0	-0.001	0	0.004	0	0	0	0.007	0	0	0	-0.152	0.002	0.006	0	0.025	0	-0.001	0	0.003	0	0	0	0.006	0	0	0	-0.134	0.002	0.006	0	-0.314	0.004	0.013	0	-0.039	0.001	0.002	0	-0.081	0.001	0.003	0	1.692	-0.023	-0.072	0.002	4173
1	.	.	.	.	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	79.98	92.12	95.39	0.296	0.087	-0.743	0.044	-1.477	-0.437	3.715	-0.22	0.129	0.038	-0.324	0.019	0.043	0.013	-0.107	0.006	-0.007	-0.002	0.018	-0.001	0.036	0.011	-0.09	0.005	-0.003	-0.001	0.008	0	-0.001	0	0.003	0	-0.016	-0.005	0.041	-0.002	0.081	0.024	-0.204	0.012	-0.007	-0.002	0.018	-0.001	-0.002	-0.001	0.006	0	0.001	0	-0.003	0	-0.005	-0.002	0.013	-0.001	0	0	-0.001	0	0	0	0	0	2235
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	69.79	73.6	83.9	0.003	-0.007	0.001	0	-0.014	0.037	-0.003	-0.001	0.001	-0.003	0	0	0	-0.001	0	0	-0.025	0.064	-0.006	-0.002	0.124	-0.32	0.029	0.011	-0.011	0.028	-0.002	-0.001	-0.004	0.009	-0.001	0	-0.022	0.057	-0.005	-0.002	0.11	-0.283	0.025	0.01	-0.01	0.025	-0.002	-0.001	-0.003	0.008	-0.001	0	0.277	-0.713	0.064	0.024	-1.385	3.562	-0.318	-0.12	0.121	-0.31	0.028	0.01	0.04	-0.103	0.009	0.003	5894
0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	65.04	73.16	.	-0.004	0	0	0	0.019	0	-0.001	0	-0.002	0	0	0	-0.001	0	0	0	0.033	0	-0.001	0	-0.165	0.002	0.007	0	0.014	0	-0.001	0	0.005	0	0	0	0.029	0	-0.001	0	-0.146	0.002	0.006	0	0.013	0	-0.001	0	0.004	0	0	0	-0.368	0.005	0.016	-0.001	1.839	-0.024	-0.078	0.003	-0.16	0.002	0.007	0	-0.053	0.001	0.002	0	4637
0	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	37.82	.	.	0.014	0	-0.001	0	0	0	0	0	-0.001	0	0	0	0	0	0	0	-0.119	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.105	0.001	0.004	0	0.001	0	0	0	0.005	0	0	0	0	0	0	0	1.326	-0.018	-0.057	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	4446
1	1	1	1	.	.	.	1	.	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	1	0	54.8	72.73	.	0.01	0	0	0	0.001	0	0	0	0.003	0	0	0	-0.055	0.001	0.002	0	-0.311	0.004	0.013	0	-0.039	0.001	0.002	0	-0.08	0.001	0.003	0	1.677	-0.022	-0.072	0.002	0.03	0	-0.001	0	0.004	0	0	0	0.008	0	0	0	-0.159	0.002	0.007	0	0.007	0	0	0	0.001	0	0	0	0.002	0	0	0	-0.04	0.001	0.002	0	2556
0	1	1	1	1	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	44.72	.	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1900
1	0	1	.	1	1	1	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	57.67	.	.	-0.141	0.002	0.006	0	0.001	0	0	0	0.007	0	0	0	0	0	0	0	-0.346	0.005	0.015	0	0.002	0	0	0	0.017	0	-0.001	0	-0.001	0	0	0	1.677	-0.022	-0.072	0.002	-0.012	0	0	0	-0.08	0.001	0.003	0	0.005	0	0	0	-0.074	0.001	0.003	0	0.001	0	0	0	0.004	0	0	0	0	0	0	0	2044
1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	64.27	85.83	92.57	1.207	-0.016	-0.051	0.002	-0.008	0	0	0	-0.058	0.001	0.002	0	0.004	0	0	0	-0.029	0	0.001	0	0	0	0	0	0.001	0	0	0	0	0	0	0	-0.066	0.001	0.003	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2099
0	0	0	1	1	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	58.83	.	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	5174
1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	.	.	.	.	.	.	.	.	.	.	0	0	52.28	62.76	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	3987
0	1	1	1	1	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	54.68	.	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1606
0	0	0	0	1	0	0	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	46.79	.	.	-0.141	0.002	0.006	0	0.001	0	0	0	0.007	0	0	0	0	0	0	0	-0.346	0.005	0.015	0	0.002	0	0	0	0.017	0	-0.001	0	-0.001	0	0	0	1.677	-0.022	-0.072	0.002	-0.012	0	0	0	-0.08	0.001	0.003	0	0.005	0	0	0	-0.074	0.001	0.003	0	0.001	0	0	0	0.004	0	0	0	0	0	0	0	1581
0	0	0	1	1	1	1	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	52.48	.	.	-0.141	0.002	0.006	0	0.001	0	0	0	0.007	0	0	0	0	0	0	0	-0.346	0.005	0.015	0	0.002	0	0	0	0.017	0	-0.001	0	-0.001	0	0	0	1.677	-0.022	-0.072	0.002	-0.012	0	0	0	-0.08	0.001	0.003	0	0.005	0	0	0	-0.074	0.001	0.003	0	0.001	0	0	0	0.004	0	0	0	0	0	0	0	2070
1	1	0	1	1	0	0	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	55.1	.	.	-0.043	0.001	0.002	0	0	0	0	0	0.002	0	0	0	0	0	0	0	1.315	-0.018	-0.056	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	-0.125	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.031	0	0.001	0	0	0	0	0	0.002	0	0	0	0	0	0	0	4125
0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	.	.	.	.	.	.	.	.	.	.	1	1	51.26	50.17	.	0.012	0	-0.001	0	-0.059	0.001	0.003	0	0.005	0	0	0	0.002	0	0	0	-0.365	0.005	0.016	-0.001	1.823	-0.024	-0.078	0.003	-0.159	0.002	0.007	0	-0.053	0.001	0.002	0	0.035	0	-0.001	0	-0.173	0.002	0.007	0	0.015	0	-0.001	0	0.005	0	0	0	0.009	0	0	0	-0.044	0.001	0.002	0	0.004	0	0	0	0.001	0	0	0	2939
0	.	.	0	1	0	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	63.62	.	.	-0.141	0.002	0.006	0	0.001	0	0	0	0.007	0	0	0	0	0	0	0	-0.346	0.005	0.015	0	0.002	0	0	0	0.017	0	-0.001	0	-0.001	0	0	0	1.677	-0.022	-0.072	0.002	-0.012	0	0	0	-0.08	0.001	0.003	0	0.005	0	0	0	-0.074	0.001	0.003	0	0.001	0	0	0	0.004	0	0	0	0	0	0	0	5077
1	0	0	0	0	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	56.17	.	.	0.014	0	-0.001	0	0	0	0	0	-0.001	0	0	0	0	0	0	0	-0.119	0.002	0.005	0	0.001	0	0	0	0.006	0	0	0	0	0	0	0	-0.105	0.001	0.004	0	0.001	0	0	0	0.005	0	0	0	0	0	0	0	1.326	-0.018	-0.057	0.002	-0.009	0	0	0	-0.063	0.001	0.003	0	0.004	0	0	0	4592
