1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	41.78	46.82	64.41	69.12	0	0	49.2	67.72	59.55	1	2488	.998	0	.002	0	1	2
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	35.87	51.46	57.28	53.09	0	0	39.58	57.34	55.37	2	2498	0	0	.002	.998	4	4
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	50.89	62.65	9999	9999	1	0	48.58	9999	68.88	1	2500	.998	0	.002	0	1	3
1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	67.38	72.71	85.93	83.65	0	0	61.44	85.59	90.54	1	2502	.761	.007	.232	0	1	3
1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	62.73	66.88	9999	9999	1	0	61.58	72.95	9999	1	2510	.054	.391	.555	0	3	2
0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9999	9999	9999	9999	0	0	47.65	9999	9999	4	2511	0	0	.002	.998	4	1
1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	42.69	47.2	63.05	60.62	0	0	45.2	62.26	9999	1	2514	.998	0	.002	0	1	1
1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	52.16	53.55	67.87	61.84	1	1	44.63	66.92	69.64	2	2524	0	.991	.009	0	2	1
0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	62.59	57.24	75.44	74.67	1	0	58.49	75.56	79.3	3	2525	.001	.037	.949	.014	3	2
1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	50.92	44.17	58.26	53.16	1	1	42.86	61.87	65	1	2528	.889	.05	.061	0	1	2
1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9	54.46	9999	53.21	0	0	43.98	56.47	9999	4	2531	0	.002	.98	.018	3	3
0	0	9999	1	0	9999	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	50.69	56.42	59.13	62.24	1	1	54.52	51.69	59.73	3	2535	0	.058	.564	.378	3	2
1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9999	1	0	1	0	0	0	56.4	59.17	9999	67.43	0	0	55.85	64.26	9999	1	2545	.978	.004	.018	0	1	1
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46.17	52.26	54.16	9999	0	0	42.6	57.49	40.29	4	2547	0	0	.019	.98	4	4
0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	62.17	63.26	78.52	70.02	0	0	59.47	71.98	83.35	1	2548	.002	.011	.986	.001	3	1
1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	60.26	60.04	74.98	71.37	1	9999	60.77	74.08	87.72	4	2554	.761	.007	.232	0	1	4
1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	75.82	69.13	91.45	80.76	0	0	71.32	80.19	89.34	1	2559	0	.114	.501	.385	3	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	45.23	49.37	9999	9999	1	1	32.04	9999	51.34	1	2561	.998	0	.002	0	1	1
1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	54.79	62.24	9999	9999	0	0	40.18	59.13	67.74	1	2563	.998	0	.002	0	1	3
0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52.07	54.02	61.26	65.67	0	0	43.55	9999	9999	4	2566	0	.922	.037	.041	2	2
1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	40.04	36.77	69.55	70.78	0	1	44.8	65.91	70.53	1	2575	0	.991	.009	0	2	3
1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	52.13	52.11	68.13	68.36	0	1	45.5	69.08	9999	3	2583	.165	.223	.612	0	3	3
1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	9999	9999	9999	60.45	56.75	73.99	69.6	0	0	55.98	68.87	71.77	1	2586	.998	0	.002	0	1	2
1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9999	9999	9999	44.56	47.52	9999	52.78	0	1	40.97	51.61	46.05	4	2590	0	0	.999	.001	3	1
0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	53.77	52.94	70.28	69.13	1	0	43.52	66.34	9999	3	2593	0	.979	.018	.003	2	2
0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	9999	9999	9999	50.83	53	9999	9999	1	0	46.57	56.48	62.09	3	2597	0	.005	.122	.873	4	2
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	76.63	68.39	89.96	79.57	0	0	71.56	80.8	89.81	1	2598	.998	0	.002	0	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	67.29	67.07	80.34	82.3	1	0	58.34	78.63	75.07	1	2599	.998	0	.002	0	1	2
0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9999	9999	9999	54.61	54	72.24	66.27	1	0	52.98	71.75	66.19	4	2605	0	.009	.763	.228	3	2
1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	9999	9999	9999	30.78	9999	64.85	76.31	0	0	36.98	54.08	78.65	3	2616	.734	.009	.258	0	1	3
0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9999	9999	9999	9999	0	1	57.87	76.01	81.32	4	2617	0	.002	.988	.01	3	4
1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	72.66	67.31	81.62	73.74	0	0	63.76	78.84	87.88	1	2618	0	.007	.559	.434	3	3
0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	61.83	58.49	62.88	63.14	1	0	62.34	66.27	69.3	1	2620	.024	.781	.195	0	2	2
0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	44.69	42.57	60.32	57.38	1	0	42.57	59.72	63.03	1	2623	.973	.001	.026	0	1	1
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	54.33	61.58	68.7	68.03	0	0	49.41	65.76	9999	4	2625	0	0	.002	.998	4	2
0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	9999	9999	9999	56.93	58.05	66.64	65.22	1	0	59.61	64.52	69.56	4	2630	0	.006	.015	.978	4	2
1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	51.58	46.96	9999	9999	1	0	36.53	9999	73.13	1	2632	.213	.653	.134	0	2	1
0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	52.59	61.03	64.07	73.66	1	0	51.9	63	68.67	1	2635	.882	0	.118	0	1	1
0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	9999	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	52.71	64.63	60.19	66.7	0	0	46.96	55.32	61.53	3	2636	0	.331	.086	.583	4	2
1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	60.38	55.21	73.2	65.69	1	0	57.61	72.38	78.87	2	2637	0	.991	.009	0	2	2
1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	68.04	67.95	9999	9999	0	0	63.32	73.7	79.43	4	2641	0	.002	.051	.947	4	3
1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	9999	9999	9999	58.13	46.95	70.75	64.89	1	0	53.15	66.66	9999	2	2642	.889	.05	.061	0	1	4
0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	9999	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	9999	9999	62.9	65.94	1	0	59.14	60.61	9999	3	2643	0	.068	.889	.043	3	3
1	1	1	9999	0	0	0	0	0	0	1	1	1	0	0	1	0	1	9999	0	0	0	0	0	0	1	0	0	0	0	0	0	0	66.7	62.95	9999	9999	1	0	61.97	80.49	9999	4	2645	0	.725	.096	.179	2	3
1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	60.83	54.37	74.19	64	0	0	43.73	71.01	9999	2	2657	.978	.004	.018	0	1	4
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	9999	9999	9999	9999	9999	78.32	82.2	0	0	52.89	76.18	82.29	2	2661	.998	0	.002	0	1	1
1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	52.78	58.72	66.44	66.24	1	0	45	64.18	64.75	2	2672	0	.975	.018	.007	2	2
1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	9999	0	0	0	0	62.07	67.25	80.88	77.24	1	0	56.39	76.14	77.94	1	2673	.761	.007	.232	0	1	3
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.85	57.88	61.38	61.77	0	9999	53.29	53.82	9999	4	2674	0	0	.002	.998	4	4
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	9999	1	1	1	1	0	44.85	51.18	9999	9999	0	0	45.5	45.55	42.3	3	2676	.998	0	.002	0	1	3
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	68.67	76.09	86.09	79.79	0	9999	61.63	76.42	90.03	1	2679	.998	0	.002	0	1	1
1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	54.43	53.67	70.06	64.35	1	0	50.09	68.14	72.7	1	2680	.684	.183	.134	0	1	1
1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	51.72	53.56	61.28	54.06	1	0	44.92	53.99	64.8	3	2693	.901	.002	.097	0	1	3
0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	9999	9999	9999	55.84	57.86	66.13	64.27	1	0	45.5	66.18	9999	2	2695	0	.391	.327	.282	2	2
0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.95	50.43	58.29	60.48	0	0	36.32	51.99	9999	4	2699	0	0	.002	.998	4	4
1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	74.14	58.59	83.04	72.62	0	0	67.52	76.05	97.67	1	2716	.967	0	.033	0	1	3
0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	48.95	44.07	50.8	52.88	1	1	46.26	52.56	45.98	2	2718	.009	.196	.793	.002	3	3
0	1	1	1	1	0	1	0	0	0	0	1	9999	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	64.21	71.71	77.44	75.9	1	1	60.66	73.06	80.99	2	2719	.004	.888	.107	.001	2	3
1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	46.14	54.9	51.5	9999	1	1	51.15	48.44	9999	3	2720	.001	.968	.03	0	2	3
0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	46.52	9999	55.61	54.19	1	0	44.67	54.66	43.84	2	2722	0	.922	.037	.041	2	4
0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	71.07	46.9	86.66	63.58	1	0	63.69	77.34	83.94	3	2731	0	.012	.018	.97	4	1
0	0	0	0	0	0	0	9999	0	0	1	0	1	9999	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	62.45	57.81	71.98	67.32	1	1	55.95	71.46	71.25	1	2737	0	0	.004	.996	4	3
0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	9999	9999	9999	31.94	39.53	41.11	9999	0	1	42.06	43.41	49.19	3	2740	0	.979	.018	.003	2	3
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	9999	9999	9999	41.49	48.96	9999	57.02	1	0	46.87	47.8	43.66	4	2746	0	.028	.153	.819	4	4
0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	67.15	59.41	77.76	64.74	0	0	61.41	72.86	81.36	1	2750	.092	.64	.268	0	2	2
0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	9999	9999	9999	9999	9999	73.51	57.38	0	0	35.88	9999	9999	2	2752	0	0	.002	.998	4	2
1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	68.23	49.66	9999	9999	0	0	62.71	72.98	9999	2	2755	.974	.005	.021	0	1	1
0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	60.3	59.79	9999	60.93	0	0	53.63	68.27	9999	3	2761	0	0	.998	.002	3	3
1	1	1	1	1	1	1	9999	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	65.77	67.78	77.96	76.89	0	0	56.97	73.01	78.62	1	2763	.996	0	.003	0	1	1
0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	49.2	47.66	62.46	64.7	1	0	45.19	55.25	57.34	1	2765	.878	.001	.121	0	1	3
0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9999	9999	9999	75.07	66.63	89.42	75.44	1	0	73.22	82.07	85.86	1	2766	.88	0	.119	0	1	1
1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	9999	9999	1	0	1	1	1	1	1	1	1	0	1	1	9999	9999	9999	38.37	39.76	9999	41.94	0	1	42.52	53.39	50.53	1	2775	.2	.153	.647	0	3	3
0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	57.93	46.94	9999	52.07	1	1	30.65	9999	47.06	1	2783	0	0	.002	.998	4	2
0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	72.96	75.04	9999	9999	1	0	65.79	84.97	9999	4	2792	0	.185	.462	.352	3	2
1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	44.56	31.73	9999	9999	1	1	44.95	41.76	52.25	1	2793	.157	.328	.515	0	3	3
0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	1	9999	9999	9999	62.01	67.43	65.53	73.79	1	0	61.73	69.61	73.92	3	2795	.446	.008	.546	0	3	4
0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	66.16	68.36	81.97	80.97	1	0	71.14	78.64	85.22	1	2797	.013	0	.987	0	3	1
0	0	0	0	0	0	0	0	0	0	1	1	1	9999	1	1	1	1	1	1	1	9999	1	1	1	1	1	1	1	1	0	0	0	56.75	55.65	67.21	65.18	0	0	50.7	63.07	69.47	1	2798	0	0	.002	.998	4	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	61.56	58.22	68.96	73.25	1	0	58.09	66.83	78.29	3	2800	.998	0	.002	0	1	2
1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	63.77	67.34	75.41	69	0	0	56.95	68.19	77.97	1	2810	.998	0	.002	0	1	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	56.76	56.76	71.03	68.39	1	0	49.48	68.81	71.88	1	2825	.998	0	.002	0	1	1
0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	51.3	59.46	72.5	75.3	1	0	43.88	66.27	71.42	2	2832	0	.979	.018	.003	2	1
0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	9999	9999	9999	44.43	52.87	52.64	64.21	0	0	39.25	49.2	9999	3	2833	.001	0	.999	0	3	3
1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	41.73	35.84	33.44	36.16	1	1	44.06	39.89	36.18	3	2834	.002	.046	.949	.002	3	1
0	1	1	1	0	0	1	0	0	0	1	9999	1	1	1	1	1	1	1	1	0	9999	0	1	0	0	0	0	1	0	0	0	0	65.94	63.47	9999	9999	1	0	60.44	79.11	9999	4	2840	.001	.464	.507	.029	3	1
0	1	0	1	1	1	0	1	0	1	0	9999	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	48.88	54.94	9999	62.73	0	1	48.41	52.91	9999	4	2842	.056	.201	.743	0	3	3
0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	34.65	55.28	49.72	9999	1	0	42.94	53.74	58.65	3	2844	.003	.001	.997	0	3	3
0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	9999	9999	9999	47.09	44.76	9999	46.59	0	0	45.33	68.16	9999	2	2851	0	0	.019	.98	4	4
0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	68.13	59.42	79.62	72.79	1	0	64.12	78.73	84.9	2	2853	0	.808	.098	.094	2	2
1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	50.68	59.21	9999	9999	1	0	56.12	9999	9999	2	2858	0	.452	.145	.403	2	2
1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	45.26	49.58	56.35	57.29	0	1	42.31	9999	46.06	3	2861	.209	.002	.79	0	3	3
0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	9999	9999	9999	65.08	62.81	89.29	75.5	0	0	60.55	77.41	87.93	1	2864	.109	.616	.275	0	2	2
1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	66.4	65.1	80.24	73.24	0	0	58.33	76.5	86.06	1	2866	.693	.172	.136	0	1	1
1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	57.95	54.61	9999	9999	0	0	46.1	63.59	9999	1	2867	0	.005	.115	.88	4	1
0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	67.92	62.18	81.03	67.67	0	0	62.5	79.37	89.16	2	2872	0	.083	.091	.826	4	3
0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	9999	9999	9999	58.16	62.26	79.69	68.49	0	0	54.36	65.42	9999	1	2878	0	0	.002	.998	4	3
1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	52.64	44.43	71.87	55.64	1	0	53.99	68.65	72.61	2	2885	.005	.964	.031	0	2	1
0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	67.9	69.27	88.99	86.51	1	0	73.39	85.03	84.8	2	2886	0	.083	.091	.826	4	2
0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	43.8	57.06	64.97	73.5	0	0	53.38	61.05	64.68	1	2894	.054	.136	.81	0	3	2
1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	9999	9999	9999	9999	9999	9999	60.95	1	0	44.53	9999	44.44	1	2897	0	.001	.005	.994	4	3
0	0	1	1	9999	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	68.65	62.3	84.75	72.03	0	0	64.76	78.55	85.13	4	2901	0	.398	.08	.522	4	2
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	9999	9999	9999	65.42	47.89	79.36	64.58	1	0	62.66	75.52	76.39	4	2903	0	.001	.005	.994	4	4
1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	65.34	69.3	9999	9999	1	0	55.66	78.22	9999	2	2904	.998	0	.002	0	1	2
1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	9999	9999	9999	54.91	50.63	66.89	58.76	1	1	51.89	64.51	62.96	1	2908	0	.991	.009	0	2	3
1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	9999	9999	9999	53.55	46.51	62.15	52.25	1	1	46.64	51.76	56.11	3	2911	.005	.964	.031	0	2	3
0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	59.6	9999	9999	9999	1	0	57.71	9999	65.45	2	2913	0	.083	.091	.826	4	2
1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	73.19	76.51	89.21	85.37	0	0	68.85	84.23	95.57	1	2918	.998	0	.002	0	1	3
1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	67.56	66.65	78.16	70.7	0	0	63.28	74.99	78.7	3	2935	.998	0	.002	0	1	4
1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	57.01	54.54	81.78	67.35	1	0	56.09	77.28	86.04	2	2936	.007	.944	.049	0	2	1
1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	9999	9999	9999	44.56	51.42	57.03	53.75	1	1	43.28	53.43	56.78	3	2944	.048	.854	.098	0	2	1
0	1	1	1	1	1	1	1	1	1	1	0	9999	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	9999	9999	9999	45.89	53.67	54.58	55.83	1	1	45.56	52.14	54.74	1	2947	.992	0	.008	0	1	3
1	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	9999	9999	9999	77.06	76.4	84.87	84.54	0	9999	66.73	84.44	9999	1	2953	0	.545	.329	.126	2	3
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	55.12	55.3	77.36	67.96	0	0	52.77	73.02	81.61	2	2955	.975	.004	.021	0	1	1
0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	69.27	67.77	81.42	80.14	0	0	72.03	67.78	89.75	1	2957	.992	0	.008	0	1	3
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	55.83	54.56	68.98	71.25	0	0	53.79	66.78	72.08	3	2962	.968	0	.032	0	1	1
0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	53.61	48.23	63.12	9999	0	0	41.66	56.5	46.23	2	2967	0	.026	.728	.246	3	2
0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	9999	9999	1	0	1	1	1	1	1	9999	9999	9999	43.11	52.34	9999	9999	1	1	38.03	9999	49.16	3	2969	0	.482	.494	.024	3	1
1	1	1	1	1	9999	9999	9999	9999	9999	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	9999	9999	9999	40.13	37.28	57.55	52.21	0	1	42.76	55.89	62.32	1	2970	.749	.225	.026	0	1	1
1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	59.37	66.81	83.98	9999	0	0	56.88	83.36	80.1	4	2978	0	.005	.115	.88	4	2
