    47.110    64.420         *         *         *         *     1.000     2.000    52.424     3.852    51.875     3.294     0.005     0.223     0.092     0.681     4.000
    39.250         *    39.900    44.720         *         *     0.000     1.000    39.845     1.356    40.638     0.188     0.538     0.001     0.003     0.458     1.000
    38.060    52.380    59.290    60.010         *         *     1.000     2.000    46.365     4.217    46.549     3.906     0.006     0.156     0.066     0.772     4.000
    49.520         *         *         *         *         *     0.000     2.000    49.653     2.837    49.181     3.007     0.124     0.168     0.019     0.689     4.000
    46.200    46.880    43.160    54.230         *         *     0.000     1.000    44.388     2.456    44.075     2.838     0.143     0.009     0.002     0.846     4.000
    33.260         *    37.620    35.070    31.000         *     0.000     3.000    34.170     0.491    34.170     0.491     1.000     0.000     0.000     0.000     1.000
    47.700    58.720    65.000    63.390    66.240    63.870     1.000     1.000    54.032     2.956    54.965     2.810     0.000     0.705     0.000     0.295     2.000
    59.770    67.250    68.980    69.120    77.240    71.580     1.000     1.000    61.746     3.185    61.818     3.178     0.000     0.972     0.000     0.028     2.000
    56.190    57.880    69.700         *    61.770    68.480     0.000     1.000    54.600     2.491    54.247     2.554     0.001     0.105     0.000     0.895     4.000
    55.140    51.180    49.710    65.520         *         *     0.000     3.000    51.494     3.074    51.492     3.094     0.013     0.003     0.001     0.982     4.000
    50.200    51.810    55.900    67.580    62.120         *     1.000     1.000    50.332     3.322    50.044     3.346     0.004     0.236     0.000     0.761     4.000
    64.060    76.090    79.170    78.950    79.790    86.450     0.000     2.000    69.155     3.142    69.174     3.139     0.000     0.995     0.000     0.005     2.000
    52.310    53.670         *    67.600    64.350         *     1.000     2.000    52.555     3.261    52.094     3.319     0.003     0.302     0.000     0.695     4.000
    44.920         *         *         *         *         *     0.000     2.000    45.950     2.639    46.553     3.139     0.251     0.052     0.041     0.655     4.000
    38.840    53.140    55.650         *    48.370    53.570     0.000     2.000    44.386     1.987    44.218     2.129     0.125     0.000     0.000     0.875     4.000
    52.760    55.490         *    70.490         *         *     1.000     1.000    54.129     4.087    54.670     4.235     0.001     0.703     0.006     0.290     2.000
    56.230         *    67.380    78.250         *         *     0.000     1.000    60.076     4.659    60.213     4.671     0.000     0.958     0.005     0.037     2.000
    36.740    40.550    47.710    54.520    55.980    52.400     0.000     1.000    40.863     3.357    40.850     3.364     0.006     0.014     0.000     0.980     4.000
    36.760    61.360    59.620         *    56.560         *     0.000     2.000    47.003     3.018    46.999     3.020     0.001     0.001     0.000     0.999     4.000
    46.750    53.560    55.300    58.220    54.060    53.290     1.000     2.000    48.621     1.915    48.038     2.144     0.153     0.145     0.000     0.702     4.000
    40.370         *         *         *         *         *     1.000     1.000    42.204     2.751    42.724     3.237     0.306     0.064     0.049     0.581     4.000
    57.610    57.860    55.310    65.180    64.270    65.220     1.000     1.000    54.347     2.557    54.623     2.509     0.001     0.793     0.000     0.206     2.000
    48.580    64.150    70.280    67.280    74.110         *     0.000     2.000    57.464     3.963    58.172     3.915     0.000     0.749     0.001     0.250     2.000
    46.810    50.430    51.530    52.370    60.480         *     0.000     2.000    46.845     3.023    46.781     3.068     0.023     0.059     0.000     0.918     4.000
    47.770    51.580         *    61.320    67.850         *     1.000     2.000    49.987     3.949    49.742     3.913     0.003     0.384     0.000     0.613     4.000
    50.460         *    53.030         *    51.380         *     0.000     2.000    47.715     1.441    47.109     1.940     0.291     0.009     0.000     0.699     4.000
    55.330    57.670    69.240    63.680    63.390         *     0.000     1.000    55.144     2.589    54.260     2.737     0.000     0.300     0.000     0.700     4.000
    34.090    33.270    52.490    52.810         *         *     1.000     2.000    38.527     4.426    39.364     3.890     0.107     0.000     0.145     0.748     4.000
    61.200    58.590    67.420    70.960    72.620    76.340     0.000     3.000    59.355     3.395    59.493     3.394     0.000     0.854     0.000     0.146     2.000
    53.280    71.710         *    71.270    75.900    80.980     1.000     2.000    61.083     3.640    61.850     3.527     0.000     0.790     0.000     0.210     2.000
    45.340    54.900    54.270    62.950         *         *     1.000     1.000    49.186     3.619    49.953     3.656     0.005     0.516     0.007     0.472     2.000
    44.050    50.650         *         *         *         *     1.000     1.000    46.038     2.951    45.627     3.156     0.142     0.214     0.021     0.623     4.000
    44.230         *    40.780    38.490    54.190         *     1.000     1.000    41.474     1.849    42.508     1.011     0.500     0.000     0.000     0.500     1.000
    42.990    52.340    55.430    57.200         *         *     1.000     3.000    47.657     3.316    47.564     3.419     0.088     0.151     0.009     0.752     4.000
    42.510    39.880         *         *         *         *     0.000     1.000    41.597     1.609    41.749     3.014     0.460     0.003     0.022     0.514     4.000
    67.880    72.880    74.940    80.780    82.300    80.330     1.000     2.000    68.562     3.247    68.573     3.246     0.000     0.996     0.000     0.004     2.000
    42.760    46.900    61.580    70.280    63.580    68.600     1.000     2.000    48.595     4.078    48.590     4.079     0.001     0.004     0.000     0.995     4.000
    69.710    71.990    66.380         *         *         *     1.000     2.000    65.354     2.307    65.557     2.288     0.000     0.922     0.000     0.078     2.000
    39.910         *         *         *         *         *     1.000     2.000    42.194     2.886    43.793     3.380     0.411     0.028     0.065     0.496     4.000
    50.130    57.810    62.390    68.010    67.320    63.060     1.000     1.000    54.651     3.061    55.264     2.986     0.000     0.764     0.000     0.236     2.000
    45.360    38.170         *         *         *         *     1.000     1.000    42.278     2.075    42.452     3.001     0.406     0.007     0.022     0.565     4.000
    40.890    39.530    47.170    43.580         *         *     0.000     1.000    40.922     1.433    39.993     2.661     0.493     0.002     0.002     0.504     4.000
    62.240         *         *         *         *         *     1.000     1.000    59.296     2.916    59.928     2.982     0.005     0.865     0.000     0.129     2.000
    41.450         *    52.830    56.700         *         *     1.000     1.000    45.104     3.454    44.713     3.456     0.028     0.252     0.014     0.707     4.000
    46.670         *         *         *         *    52.460     0.000     2.000    45.743     1.757    45.874     2.322     0.299     0.009     0.001     0.691     4.000
    37.820         *         *         *         *         *     1.000     1.000    40.384     2.789    41.267     3.310     0.349     0.036     0.061     0.554     4.000
    51.390    59.410    60.930    63.770    64.740    66.430     0.000     1.000    54.507     2.762    54.833     2.715     0.000     0.866     0.000     0.134     2.000
    51.020         *    59.700    52.930    57.380         *     0.000     1.000    48.845     2.374    48.626     2.447     0.017     0.063     0.000     0.920     4.000
    55.990    49.660    45.370    64.760         *         *     0.000     2.000    50.148     2.901    50.124     2.935     0.015     0.000     0.001     0.983     4.000
    55.330    56.920         *         *         *         *     0.000     1.000    54.021     3.163    54.851     3.437     0.018     0.694     0.001     0.287     2.000
    49.980    57.880    57.710    56.610    64.020         *     1.000     2.000    51.506     2.895    50.725     3.092     0.008     0.426     0.000     0.566     4.000
    54.290    67.780    63.890    71.140    76.890    76.770     0.000     2.000    59.487     3.900    59.644     3.892     0.000     0.922     0.000     0.078     2.000
    44.280    47.660    44.380    60.840    64.700    61.730     1.000     3.000    46.271     3.744    46.343     3.779     0.058     0.001     0.000     0.941     4.000
    64.540    66.630    69.570    73.270    75.440    82.940     1.000     3.000    63.389     3.214    63.437     3.207     0.000     0.972     0.000     0.028     2.000
    63.300         *    59.350    67.460    65.550         *     0.000     3.000    57.775     2.324    57.261     2.448     0.000     0.353     0.000     0.647     4.000
    54.450    60.270    69.040         *    78.200         *     0.000     2.000    58.205     4.673    58.295     4.697     0.000     0.936     0.000     0.063     2.000
    48.440    39.760    37.930    34.320    41.940    45.240     0.000     1.000    42.592    -0.564    42.805    -0.673     0.941     0.000     0.000     0.059     1.000
    54.320         *    57.240    76.110         *         *     0.000     1.000    54.212     4.228    54.335     3.747     0.000     0.126     0.089     0.784     4.000
    50.690         *         *         *         *         *     1.000     2.000    50.843     2.985    49.953     3.073     0.092     0.292     0.014     0.602     4.000
    35.260    46.940    44.940    52.220    52.070    48.610     1.000     1.000    40.760     2.711    40.557     2.841     0.116     0.050     0.000     0.834     4.000
    37.210         *         *         *         *         *     0.000     1.000    39.802     2.389    40.815     3.228     0.363     0.013     0.063     0.561     4.000
    47.020    66.450    74.090    76.430         *         *     0.000     2.000    55.057     6.333    60.315     5.012     0.000     0.516     0.371     0.113     2.000
    66.220    75.040    76.420    77.790         *         *     1.000     1.000    68.183     3.313    68.198     3.314     0.000     0.996     0.000     0.004     2.000
    35.370    31.730    47.080         *         *    42.320     1.000     2.000    36.434     1.804    36.310     1.689     0.866     0.000     0.001     0.133     1.000
    62.390    67.430    70.620    66.810    73.790    72.450     1.000     2.000    62.767     2.483    62.930     2.453     0.000     0.941     0.000     0.059     2.000
    69.470    68.360    69.880    76.340    80.970    85.530     1.000     2.000    65.057     3.730    65.063     3.730     0.000     0.994     0.000     0.006     2.000
    43.980    55.650    59.250    63.170    65.180    61.380     0.000     3.000    50.522     3.332    50.230     3.372     0.001     0.135     0.000     0.864     4.000
    52.910    58.220    66.610    62.380    73.250    74.370     1.000     2.000    55.252     3.848    55.766     3.811     0.000     0.630     0.000     0.369     2.000
    64.480    72.390    71.350    74.480    78.550         *     0.000     3.000    65.977     3.107    66.023     3.102     0.000     0.981     0.000     0.019     2.000
    61.340    63.300    67.290         *         *    70.100     0.000     3.000    60.631     2.539    61.221     2.497     0.000     0.762     0.000     0.237     2.000
    58.410         *         *         *         *         *     0.000     1.000    57.204     3.222    58.397     3.455     0.015     0.781     0.001     0.203     2.000
    59.190    67.340    68.270    65.140    69.000    66.940     0.000     2.000    61.085     2.003    61.716     1.883     0.000     0.814     0.000     0.186     2.000
    41.780    34.980    34.000         *         *         *     0.000     1.000    38.474     0.029    38.629    -0.461     0.847     0.000     0.004     0.149     1.000
    40.180    34.790    45.660    49.560    43.540    44.040     0.000     3.000    39.688     1.309    39.682     1.280     0.951     0.000     0.000     0.049     1.000
    43.090    53.940    50.410         *         *         *     0.000     1.000    45.898     3.009    45.763     3.054     0.054     0.075     0.021     0.850     4.000
    50.180         *    65.110    62.680         *         *     1.000     1.000    53.457     3.365    54.654     3.307     0.002     0.614     0.006     0.378     2.000
    52.540    44.870    52.570    52.720         *         *     1.000     1.000    47.159     2.266    46.842     2.622     0.148     0.165     0.000     0.686     4.000
    44.790         *         *         *         *         *     0.000     1.000    45.231     2.468    45.146     3.012     0.228     0.099     0.030     0.643     4.000
    56.310    56.760    65.600    65.610    68.390    70.380     1.000     1.000    56.172     3.091    56.281     3.078     0.000     0.939     0.000     0.061     2.000
    54.990    66.860    61.230         *    60.240         *     0.000     2.000    54.929     2.062    54.662     2.131     0.003     0.065     0.000     0.931     4.000
    74.380    73.880    81.190         *         *         *     0.000     3.000    71.889     3.460    71.907     3.464     0.000     0.994     0.000     0.006     2.000
    39.810    50.800         *         *         *         *     0.000     2.000    44.376     3.285    44.788     3.319     0.140     0.028     0.066     0.766     4.000
    53.030    59.460    64.230    69.000    75.300    76.200     1.000     2.000    56.329     4.245    56.417     4.248     0.000     0.924     0.000     0.076     2.000
    41.550    35.840    34.420    39.480    36.160         *     1.000     2.000    37.628     0.466    37.637     0.460     0.992     0.000     0.000     0.008     1.000
    40.900    41.780    44.710         *    59.310         *     0.000     2.000    42.456     3.592    42.457     3.664     0.042     0.003     0.000     0.955     4.000
    53.590         *    63.660         *         *         *     1.000     1.000    55.030     3.329    55.862     3.396     0.005     0.761     0.003     0.232     2.000
    59.040    63.470    63.280    55.990         *         *     1.000     2.000    55.815     2.121    55.259     2.339     0.019     0.190     0.000     0.791     4.000
    39.080         *    38.940    49.360         *         *     0.000     1.000    39.982     2.323    39.617     2.953     0.267     0.001     0.009     0.723     4.000
    43.780    54.940    49.540    42.370    62.730         *     0.000     1.000    45.032     3.167    44.986     3.208     0.018     0.000     0.000     0.982     4.000
    50.990    55.280    56.190    64.190         *    71.240     1.000     2.000    51.850     3.539    52.198     3.535     0.002     0.610     0.000     0.388     2.000
    54.030    48.490         *         *         *         *     0.000     1.000    49.283     2.267    49.032     2.706     0.147     0.137     0.003     0.713     4.000
    35.330    50.300         *         *         *         *     0.000     3.000    42.112     3.803    43.700     3.581     0.234     0.004     0.142     0.620     4.000
    58.260    60.710    71.320    66.030         *    67.040     0.000     2.000    58.733     2.574    60.164     2.447     0.000     0.512     0.000     0.488     2.000
    37.280    44.760    49.200    51.310    46.590    46.850     0.000     1.000    41.210     1.926    40.809     2.189     0.197     0.003     0.000     0.800     4.000
    59.580    59.420    66.500    69.240    72.790    65.290     1.000     1.000    58.859     2.981    59.008     2.969     0.000     0.924     0.000     0.075     2.000
    50.040    40.820    63.840         *    81.440         *     0.000     3.000    47.788     8.309    47.762     8.328     0.000     0.000     0.993     0.007     3.000
    49.040    59.210    59.960    59.360         *         *     1.000     1.000    52.436     2.901    53.300     2.791     0.005     0.657     0.002     0.337     2.000
    57.780    58.880    67.870    72.460         *    75.520     1.000     2.000    58.673     3.672    58.873     3.682     0.000     0.882     0.000     0.118     2.000
    53.000    49.580    58.560         *    57.290    50.160     0.000     1.000    49.471     1.758    49.176     1.901     0.070     0.047     0.000     0.883     4.000
    49.210    54.630    56.640         *    60.230         *     1.000     2.000    50.421     2.670    49.602     2.894     0.024     0.417     0.000     0.559     4.000
    40.360    50.500         *    61.110         *         *     1.000     1.000    45.764     4.026    45.541     3.756     0.010     0.253     0.046     0.691     4.000
    59.840    62.810    70.870    72.440    75.500    77.720     0.000     2.000    61.197     3.575    61.229     3.573     0.000     0.983     0.000     0.017     2.000
    63.960    65.100    65.920    66.650    73.240    77.360     0.000     2.000    60.806     2.972    60.852     2.966     0.000     0.967     0.000     0.033     2.000
    42.420    54.610    59.210         *         *    61.980     0.000     3.000    48.624     3.205    48.580     3.194     0.012     0.040     0.008     0.940     4.000
    35.180    34.810    51.070    48.450    46.370         *     0.000     1.000    38.239     2.687    38.123     2.811     0.082     0.000     0.000     0.918     4.000
    52.150    62.180    57.930    61.560    67.670    66.830     0.000     2.000    54.166     2.984    55.112     2.838     0.000     0.501     0.000     0.499     2.000
         *    35.120         *         *         *         *     0.000     3.000    37.188     1.705    36.397     1.139     0.838     0.000     0.042     0.120     1.000
    50.000    46.860         *         *         *         *     1.000     2.000    47.641     2.600    47.836     3.041     0.218     0.072     0.011     0.699     4.000
    55.740    62.260    61.610    68.060    68.490         *     0.000     3.000    57.267     2.985    57.869     2.893     0.000     0.662     0.000     0.338     2.000
    57.440    59.160    61.730    67.990    73.050         *     1.000     3.000    56.840     3.675    56.985     3.681     0.000     0.765     0.000     0.234     2.000
    43.850    44.430    55.680    51.920    55.640    46.370     1.000     2.000    45.139     2.074    45.006     2.344     0.403     0.010     0.000     0.588     4.000
    69.440    69.270    78.520    84.220    86.510    86.390     1.000     1.000    68.297     4.272    68.300     4.272     0.000     0.999     0.000     0.001     2.000
    52.980         *         *         *    60.660    55.840     1.000     1.000    50.352     2.251    49.401     2.456     0.032     0.324     0.000     0.644     4.000
    48.760         *         *         *         *         *     1.000     3.000    49.962     3.166    50.182     3.258     0.151     0.134     0.033     0.683     4.000
    60.000    57.060    68.340    74.510    73.500    72.130     0.000     2.000    59.088     3.540    59.393     3.560     0.000     0.761     0.000     0.239     2.000
    48.330         *    50.100    54.090    60.950    54.350     1.000     3.000    47.760     2.538    47.845     2.667     0.207     0.039     0.000     0.753     4.000
    50.600    62.300    69.280    77.340    72.030    66.750     0.000     3.000    57.354     3.505    57.158     3.526     0.000     0.060     0.000     0.940     4.000
    44.390    47.890    61.580    60.280    64.580         *     1.000     1.000    48.039     3.907    47.704     3.898     0.001     0.290     0.000     0.709     4.000
    61.780    69.300    72.320    72.730         *         *     1.000     2.000    64.089     3.151    64.176     3.147     0.000     0.971     0.000     0.029     2.000
    49.600    50.630    56.940    54.470    58.760    53.400     1.000     1.000    48.993     2.164    48.098     2.401     0.051     0.402     0.000     0.547     4.000
    48.540    49.650    53.080         *         *         *     0.000     2.000    47.925     2.694    47.826     2.985     0.120     0.079     0.005     0.796     4.000
    44.190    46.510    48.630    47.430    52.250    47.440     1.000     1.000    44.059     1.622    43.149     2.143     0.410     0.097     0.000     0.493     4.000
    34.080         *         *         *         *         *     1.000     1.000    37.766     2.872    39.130     3.417     0.401     0.015     0.075     0.509     4.000
    51.260         *         *         *         *    61.410     1.000     1.000    49.698     2.586    48.601     2.769     0.040     0.362     0.000     0.598     4.000
    63.570    63.120    75.400         *         *         *     0.000     2.000    63.119     3.853    63.356     3.930     0.000     0.914     0.000     0.086     2.000
    39.550    42.780         *         *         *         *     1.000     2.000    41.247     2.469    40.476     1.357     0.537     0.011     0.035     0.417     1.000
    73.490    76.510    74.700    84.150    85.370    87.360     0.000     3.000    71.300     3.440    71.304     3.440     0.000     0.998     0.000     0.002     2.000
    44.100    46.040    52.200    52.060    73.190         *     1.000     1.000    42.965     7.029    41.968     7.844     0.001     0.000     0.737     0.261     3.000
    67.510    62.710         *         *         *         *     0.000     1.000    61.550     3.075    61.658     3.105     0.001     0.962     0.000     0.038     2.000
    55.810    53.860         *    65.180    69.200         *     1.000     1.000    53.679     3.656    53.807     3.677     0.000     0.831     0.000     0.169     2.000
    46.400    52.070    59.820         *         *         *     0.000     1.000    49.119     3.537    48.363     3.221     0.010     0.394     0.014     0.582     4.000
    73.160    67.370    78.060    82.520    82.070         *     0.000     1.000    68.138     3.722    68.140     3.722     0.000     0.999     0.000     0.001     2.000
    38.970         *         *         *         *         *     0.000     1.000    41.024     2.381    41.821     3.178     0.336     0.021     0.056     0.587     4.000
    58.810    66.650    66.170    68.670    70.700    72.460     0.000     1.000    60.539     2.690    60.586     2.684     0.000     0.983     0.000     0.017     2.000
    53.140    54.540    60.700    63.020    67.350    64.170     1.000     2.000    53.592     3.057    53.941     3.016     0.001     0.740     0.000     0.259     2.000
    60.420         *         *         *         *         *     1.000     2.000    58.694     2.948    59.858     3.020     0.006     0.734     0.001     0.260     2.000
    51.020    52.410    54.500    45.290         *         *     1.000     1.000    48.234     1.185    47.052     2.163     0.451     0.011     0.000     0.538     4.000
    51.380    58.950    61.700    63.590    63.710    65.340     1.000     1.000    54.646     2.537    54.995     2.472     0.000     0.873     0.000     0.127     2.000
    33.410    25.160         *         *         *         *     0.000     1.000    32.711     1.880    32.182     0.131     0.649     0.000     0.134     0.216     1.000
    45.570    51.420    54.940    51.680    53.750    50.870     1.000     2.000    47.047     1.775    46.452     2.087     0.285     0.118     0.000     0.597     4.000
    40.700    53.670    56.970    55.020    55.830    56.530     1.000     2.000    46.589     2.638    46.202     2.757     0.042     0.118     0.000     0.841     4.000
    78.300    76.400    77.600    86.330    84.540    81.260     0.000     2.000    73.552     2.742    73.555     2.742     0.000     0.999     0.000     0.001     2.000
    56.910    55.300    70.430    71.300    67.960    69.200     0.000     3.000    56.901     3.052    56.755     3.070     0.000     0.071     0.000     0.929     4.000
    59.860    56.250    66.250    66.490    70.400         *     0.000     1.000    56.842     3.386    56.900     3.392     0.000     0.943     0.000     0.057     2.000
    66.490    67.770    71.630    79.520    80.140    83.730     0.000     2.000    65.199     3.790    65.204     3.790     0.000     0.997     0.000     0.003     2.000
    58.790    54.560    65.100    69.820    71.250         *     0.000     3.000    56.688     3.576    56.502     3.484     0.000     0.482     0.000     0.518     4.000
    39.700    52.340    54.960    51.850         *    48.920     1.000     3.000    45.217     2.190    45.517     2.396     0.461     0.012     0.001     0.526     4.000
    39.300    37.280    60.710    59.800    52.210    52.340     0.000     3.000    44.018     2.787    44.064     2.811     0.048     0.000     0.000     0.952     4.000
    47.920    48.010         *         *         *         *     1.000     2.000    47.133     2.687    47.325     3.120     0.230     0.092     0.014     0.665     4.000
    51.550         *    54.990         *         *         *     0.000     1.000    49.738     2.780    49.103     2.830     0.049     0.301     0.004     0.647     4.000
    46.550    53.370    61.450         *    61.460         *     1.000     1.000    49.887     3.088    48.900     3.243     0.005     0.393     0.000     0.601     4.000
    51.790         *    48.250         *         *         *     1.000     2.000    48.223     2.294    48.269     2.766     0.222     0.042     0.004     0.732     4.000
    55.920    66.810         *    68.840         *    57.430     0.000     2.000    56.805     2.101    56.371     2.154     0.002     0.094     0.001     0.903     4.000
    49.900    58.180         *         *         *         *     1.000     1.000    52.229     3.196    53.629     3.352     0.024     0.585     0.008     0.383     2.000
    34.390    35.480         *         *    48.790         *     1.000     2.000    36.607     2.482    36.289     2.227     0.715     0.001     0.000     0.284     1.000
    55.190    46.520    64.960    61.560    64.430    69.760     0.000     3.000    52.306     3.180    52.304     3.180     0.000     0.007     0.000     0.992     4.000
    30.750    36.830         *         *    41.140         *     1.000     3.000    33.794     2.162    33.780     2.160     0.992     0.000     0.000     0.008     1.000
    42.260    42.730    44.450    50.250         *    56.030     1.000     2.000    42.162     2.414    42.107     2.927     0.437     0.028     0.000     0.534     4.000
    57.300         *         *         *    55.740         *     1.000     1.000    50.902     1.656    50.092     1.993     0.102     0.232     0.000     0.666     4.000
    46.310    37.760    31.360    35.860         *         *     0.000     2.000    40.063    -0.533    40.098    -0.575     0.982     0.000     0.000     0.018     1.000
    49.320    52.840         *         *    52.790         *     1.000     3.000    48.147     1.723    48.059     2.090     0.438     0.032     0.000     0.530     4.000
    62.950    62.030    70.250    75.240    72.120    77.410     1.000     2.000    61.923     3.040    62.071     3.021     0.000     0.928     0.000     0.072     2.000
    38.660    44.360    37.440    48.020         *         *     1.000     1.000    39.943     2.007    39.360     2.918     0.492     0.003     0.003     0.502     4.000
    40.960         *         *         *         *         *     1.000     3.000    43.026     3.071    40.846     1.828     0.497     0.017     0.075     0.411     1.000
    49.260    44.690    49.230    61.820    65.160    69.290     1.000     1.000    46.947     4.030    47.051     3.991     0.001     0.085     0.000     0.913     4.000
    45.330         *         *         *         *         *     1.000     1.000    45.898     2.751    45.558     3.095     0.204     0.177     0.026     0.592     4.000
    59.720         *         *         *         *         *     0.000     1.000    58.273     3.247    59.217     3.424     0.010     0.829     0.000     0.161     2.000
    39.970    49.860    49.180    48.060    58.620    61.340     1.000     1.000    43.155     3.376    43.052     3.426     0.026     0.071     0.000     0.903     4.000
    51.750         *    53.500    58.960         *         *     1.000     3.000    50.554     2.830    50.451     2.979     0.067     0.160     0.001     0.772     4.000
    73.380    68.400    71.700    81.080    76.690    80.140     0.000     3.000    67.884     2.658    67.941     2.652     0.000     0.967     0.000     0.033     2.000
    69.070    69.740    66.290    71.540         *         *     1.000     2.000    64.474     2.364    64.551     2.353     0.000     0.963     0.000     0.037     2.000
    41.650    54.620    54.330    48.040         *         *     0.000     1.000    45.095     2.701    45.029     2.760     0.047     0.006     0.013     0.934     4.000
    51.910    56.290    59.730    55.060         *         *     0.000     1.000    51.040     2.533    50.443     2.655     0.019     0.269     0.001     0.711     4.000
    64.590    71.200    72.630    80.960    79.120    80.260     1.000     2.000    66.685     3.262    66.722     3.258     0.000     0.987     0.000     0.013     2.000
    57.760    65.190    64.260    76.120    79.100    84.400     0.000     2.000    59.806     4.620    59.831     4.626     0.000     0.972     0.000     0.028     2.000
    50.300    52.350    56.120    54.950    56.920    57.790     1.000     2.000    49.753     2.022    48.810     2.330     0.059     0.447     0.000     0.494     4.000
    41.820    49.470         *         *         *         *     1.000     1.000    44.540     2.982    44.362     3.220     0.170     0.145     0.030     0.655     4.000
    48.050    59.970    61.210         *    65.420         *     1.000     3.000    53.215     3.164    52.284     3.353     0.004     0.365     0.000     0.631     4.000
    41.060    39.620         *         *         *         *     1.000     1.000    40.766     2.136    41.121     3.157     0.470     0.012     0.026     0.492     4.000
    52.430         *    67.400    68.560    68.600    64.240     0.000     3.000    56.297     2.940    55.383     3.086     0.000     0.251     0.000     0.749     4.000
    45.630    42.180         *         *         *         *     1.000     2.000    44.007     2.347    44.653     3.145     0.429     0.013     0.023     0.536     4.000
    53.070    50.050    58.570    62.790    62.390    60.740     1.000     1.000    51.271     2.776    51.774     2.719     0.003     0.601     0.000     0.396     2.000
    60.830         *         *         *         *         *     1.000     2.000    59.007     2.942    60.114     3.010     0.005     0.748     0.001     0.247     2.000
    34.810    41.090         *         *         *         *     0.000     2.000    38.497     2.034    37.899     0.723     0.600     0.001     0.046     0.353     1.000
    73.670    79.610    82.800    80.270         *         *     0.000     3.000    73.842     2.942    73.856     2.941     0.000     0.996     0.000     0.004     2.000
    64.790    60.840    69.280         *         *         *     0.000     1.000    60.649     3.415    60.717     3.439     0.000     0.968     0.000     0.032     2.000
    40.720    43.020    40.920         *         *    53.260     1.000     2.000    40.811     1.953    40.724     1.522     0.664     0.004     0.000     0.331     1.000
    66.030    61.220    65.920    68.840    67.870    72.690     1.000     3.000    61.017     2.143    61.182     2.100     0.000     0.898     0.000     0.102     2.000
    52.320    62.780    54.850         *    57.480         *     0.000     1.000    51.328     2.079    51.085     2.159     0.015     0.060     0.000     0.925     4.000
    59.990    54.100    46.950    57.250    58.550    63.130     0.000     3.000    51.708     2.030    51.671     2.062     0.022     0.006     0.000     0.972     4.000
    76.520    72.120    72.600    82.450    81.930    90.550     0.000     3.000    69.534     3.392    69.540     3.391     0.000     0.995     0.000     0.005     2.000
    60.440    54.350    58.260    62.210    67.590    76.310     0.000     3.000    54.573     3.256    54.699     3.223     0.000     0.278     0.000     0.722     4.000
    38.320    44.700    53.120    50.250    59.210    57.650     0.000     1.000    42.615     3.500    42.579     3.504     0.002     0.036     0.000     0.961     4.000
    38.790    44.650    58.070    60.310    64.720    62.420     0.000     2.000    45.566     4.105    45.550     4.101     0.000     0.025     0.000     0.974     4.000
    44.340    56.320         *         *         *         *     1.000     1.000    48.379     3.387    47.433     3.197     0.040     0.308     0.036     0.615     4.000
    57.970    58.210    68.060    70.760    71.700    69.220     1.000     1.000    58.458     3.210    58.602     3.199     0.000     0.929     0.000     0.071     2.000
    47.740    62.130    66.410    64.830    71.320         *     1.000     2.000    55.445     3.737    56.242     3.637     0.000     0.694     0.000     0.306     2.000
    41.610    34.800    52.700    54.350    52.780    50.640     1.000     1.000    41.608     2.843    41.576     2.888     0.047     0.001     0.000     0.952     4.000
    36.590    44.360    46.550         *         *         *     0.000     1.000    40.573     2.789    40.531     3.232     0.196     0.015     0.025     0.764     4.000
    52.740    54.660         *         *         *         *     1.000     2.000    52.019     2.964    51.279     3.019     0.047     0.409     0.004     0.540     4.000
    56.640    63.580    61.870         *         *         *     0.000     2.000    57.364     3.078    58.002     3.145     0.001     0.733     0.001     0.265     2.000
    51.300    50.260    57.590    51.170    55.480         *     1.000     1.000    48.490     1.979    47.829     2.285     0.126     0.182     0.000     0.692     4.000
    48.340    45.750    53.000    46.580    44.400         *     1.000     2.000    45.923     0.556    46.106     0.454     0.889     0.001     0.000     0.110     1.000
    58.390    62.240    63.470    62.520    67.370    68.860     1.000     1.000    57.610     2.400    57.724     2.378     0.000     0.951     0.000     0.049     2.000
    62.350    64.640    69.600    68.820         *    70.190     0.000     3.000    62.145     2.388    62.515     2.343     0.000     0.854     0.000     0.146     2.000
    49.220    49.880    46.710    56.570         *         *     0.000     1.000    46.704     2.619    46.517     2.813     0.072     0.048     0.001     0.879     4.000
    34.950    33.220    46.520         *    34.270         *     0.000     3.000    36.067     0.780    36.067     0.779     0.999     0.000     0.000     0.001     1.000
    72.480    76.510    81.620    83.710    80.890    85.570     1.000     2.000    72.698     2.621    72.716     2.618     0.000     0.995     0.000     0.005     2.000
    57.190    54.770    65.920         *         *         *     0.000     2.000    55.321     3.335    54.570     3.015     0.003     0.490     0.001     0.506     4.000
    28.920    47.550    47.950    53.020         *         *     0.000     3.000    39.598     4.194    40.498     3.862     0.075     0.002     0.089     0.834     4.000
    44.280    48.290    41.160    49.660         *    38.040     1.000     1.000    44.308     0.356    44.495     0.239     0.906     0.001     0.000     0.094     1.000
    61.850    66.010         *         *         *         *     1.000     2.000    61.541     3.025    61.948     3.053     0.001     0.886     0.000     0.114     2.000
    38.610    40.270         *    44.310    38.720    54.740     1.000     2.000    38.864     1.321    38.885     1.302     0.973     0.000     0.000     0.027     1.000
    66.930    66.750    72.650    69.180         *         *     0.000     1.000    63.805     2.763    63.836     2.764     0.000     0.988     0.000     0.012     2.000
