161215	161	2	1	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	1	0	1	.	2	0	.	311.9641	1612	0	0
161216	161	2	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	1	.	1	0	.	384.0737	1612	0	1
161217	161	2	1	0	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	1	0	.	0	1612	1	1
161218	161	2	1	1	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	1	0	2	.	2	0	.	282.6642	1612	1	0
162101	162	1	0	0	0	1	0	0	0	1	0	0	0	0	1	.	.	.	.	1	.	2	.	3	0	.	385.9233	1621	1	0
162102	162	1	1	0	1	0	0	0	0	1	1	1	1	1	1	.	.	.	.	1	.	1	.	4	.	.	186.5457	1621	0	0
162103	162	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1621	.	.
162104	162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	1	.	350.9728	1621	1	0
162105	162	1	1	1	1	1	1	1	1	1	1	1	0	1	1	.	.	.	.	1	.	2	.	4	0	.	343.5667	1621	1	0
162107	162	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	645.7138	1621	.	.
162110	162	1	0	1	1	0	0	0	1	1	0	0	1	1	0	.	.	.	.	1	.	2	.	3	0	.	380.6804	1621	1	0
162111	162	1	0	0	0	0	0	0	0	0	0	0	0	0	1	.	.	.	.	1	.	2	.	3	1	.	352.3563	1621	1	0
162113	162	1	0	0	0	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	1	.	341.7418	1621	1	0
162114	162	1	0	0	1	0	0	0	0	0	1	0	0	0	0	.	.	.	.	1	.	1	.	2	.	.	0	1621	0	0
162115	162	1	0	0	0	0	.	1	0	0	0	1	1	1	1	.	.	.	.	1	.	2	.	4	1	.	347.1398	1621	1	0
162120	162	1	1	1	1	0	0	0	0	0	1	0	0	0	0	.	.	.	.	1	0	2	.	4	0	.	351.4176	1621	1	0
162121	162	1	1	1	1	1	1	1	1	1	0	0	0	1	1	.	.	.	.	1	0	2	.	3	0	.	385.2183	1621	1	0
162201	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	2	.	3	.	.	0	1622	1	0
162202	162	2	0	0	0	1	1	0	0	1	.	.	.	.	.	.	.	.	.	1	.	2	.	3	0	.	494.2983	1622	1	0
162203	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	1	.	1	.	.	0	1622	0	1
162205	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	1	1	0	0	1	.	1	1	.	0	1622	0	1
162206	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	.	.	.	.	0	1622	1	.
162207	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	458.5152	1622	.	.
162208	162	2	1	1	1	1	0	0	0	0	1	1	1	1	1	.	.	.	.	1	.	2	.	3	.	.	0	1622	1	0
162209	162	2	0	1	1	1	0	1	1	1	.	.	.	.	.	1	1	1	1	0	.	2	.	2	1	.	258.0486	1622	1	0
162210	162	2	0	0	0	1	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	1	.	3	0	.	635.9298	1622	0	0
162211	162	2	1	0	1	0	0	1	0	.	0	1	1	1	1	0	0	0	0	0	.	2	.	2	0	.	314.2489	1622	1	0
162212	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	276.0637	1622	.	.
162213	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	1	1	0	0	2	.	1	1	.	0	1622	1	1
162214	162	2	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	.	1	0	.	337.7653	1622	0	1
162215	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	1	.	2	0	.	486.881	1622	0	0
162216	162	2	1	1	1	0	0	.	1	0	.	.	.	.	.	.	.	.	.	1	0	1	.	4	1	.	224.172	1622	0	0
162217	162	2	1	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	1	.	2	.	3	0	.	562.1599	1622	1	0
162218	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	2	.	.	0	1622	0	0
162219	162	2	1	1	1	0	1	1	1	1	.	.	.	.	.	.	.	.	.	1	0	2	.	3	0	.	499.2797	1622	1	0
162221	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	1	1	0	.	2	.	1	.	.	0	1622	1	1
162222	162	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	1	0	.	681.6518	1622	1	1
163101	163	1	0	0	0	0	0	0	0	0	1	0	1	1	1	.	.	.	.	1	0	2	.	1	1	.	441.4054	1631	1	1
163102	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1	1	.	1	0	.	98.3539	1631	0	1
163103	163	1	.	.	.	.	.	.	.	.	1	1	1	1	1	1	1	1	1	0	.	2	.	3	0	.	94.7744	1631	1	0
163105	163	1	0	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	3	0	.	310.167	1631	1	0
163106	163	1	1	1	1	1	1	.	.	.	1	1	1	1	1	1	1	1	1	0	.	2	.	2	0	.	89.6743	1631	1	0
163107	163	1	1	0	0	0	0	0	0	0	1	1	1	1	1	.	.	.	.	1	.	2	.	4	1	.	350.3058	1631	1	0
163108	163	1	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	4	0	.	57.803	1631	1	0
163109	163	1	0	0	0	1	1	1	1	1	0	0	0	1	0	.	.	.	.	1	0	1	.	4	1	.	392.1683	1631	0	0
163110	163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	.	2	.	1	0	.	79.9781	1631	1	1
163111	163	1	0	0	0	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	59.3006	1631	1	0
163112	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	3	0	.	426.3949	1631	1	0
163113	163	1	.	.	.	.	.	.	.	.	1	1	1	1	1	1	1	1	1	0	.	1	.	1	.	.	0	1631	0	1
163115	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	1	.	1	0	.	373.5754	1631	0	1
163116	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	2	.	.	0	1631	0	0
163117	163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	.	2	.	1	0	.	328.1593	1631	1	1
163118	163	1	1	0	0	.	.	.	.	.	1	1	1	1	1	1	1	1	1	0	0	2	.	1	0	.	95.6651	1631	1	1
163119	163	1	0	0	1	0	0	1	1	1	0	0	0	0	0	.	.	.	.	1	.	2	.	2	0	.	254.0569	1631	1	0
163120	163	1	.	.	.	.	.	.	.	.	0	0	0	0	0	1	1	1	1	0	.	1	.	1	0	.	90.4041	1631	0	1
163121	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	2	.	1	0	.	386.564	1631	1	1
163123	163	1	.	.	.	.	.	.	.	.	0	0	0	1	1	.	.	.	.	1	0	1	.	3	0	.	302.1115	1631	0	0
163124	163	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	2	.	3	0	.	121.0369	1631	1	0
163125	163	1	.	.	.	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	.	1	.	4	0	.	87.81	1631	0	0
163126	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	1037.3068	1631	.	.
163127	163	1	.	.	.	.	.	.	.	.	0	0	1	1	0	.	.	.	.	0	.	2	.	1	0	.	96.9018	1631	1	1
163128	163	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	.	2	.	1	0	.	89.0405	1631	1	1
163130	163	1	.	.	.	.	.	.	.	.	0	0	0	1	0	1	1	1	1	0	0	1	.	4	.	.	0	1631	0	0
163131	163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	.	1	.	1	0	.	112.3449	1631	0	1
163132	163	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	2	0	.	486.459	1631	0	0
163133	163	1	.	.	.	.	.	.	.	.	0	0	0	0	0	1	1	1	1	0	1	2	.	1	0	.	100.1131	1631	1	1
163134	163	1	.	.	.	.	.	.	.	.	1	0	0	1	1	.	.	.	.	0	.	1	.	1	0	.	109.9477	1631	0	1
163201	163	2	.	.	.	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	.	2	.	2	0	.	137.9848	1632	1	0
163202	163	2	0	0	0	0	0	0	0	0	.	.	.	.	.	1	1	1	0	0	.	2	.	1	1	.	140.7711	1632	1	1
163203	163	2	0	1	1	1	1	1	1	1	0	0	0	0	0	.	.	.	.	1	.	1	.	4	.	.	0	1632	0	0
163204	163	2	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	.	3	.	.	121.3063	1632	0	0
163205	163	2	.	.	.	.	.	.	.	.	0	1	1	1	0	.	.	.	.	0	1	2	.	1	.	.	0	1632	1	1
163206	163	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	729.325	1632	.	.
163207	163	2	.	.	.	.	.	.	.	.	1	1	1	1	1	1	1	1	1	0	.	1	.	3	0	.	187.6084	1632	0	0
163208	163	2	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	.	1	.	1	1	.	141.8649	1632	0	1
163209	163	2	0	.	.	0	.	.	.	.	0	0	0	0	0	1	1	1	1	0	0	2	.	1	0	.	147.1181	1632	1	1
163210	163	2	1	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	2	0	.	656.2683	1632	0	0
163211	163	2	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	2	.	2	0	.	118.7624	1632	1	0
163212	163	2	1	0	1	0	0	0	.	0	0	0	0	0	0	.	1	1	1	0	.	2	.	1	0	.	135.6969	1632	1	1
163213	163	2	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	.	1	.	1	0	.	120.8457	1632	0	1
163214	163	2	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	.	0	.	2	.	1	.	.	0	1632	1	1
163215	163	2	1	0	1	0	0	0	1	.	0	0	0	0	0	1	1	1	1	0	.	2	.	1	0	.	128.2775	1632	1	1
163216	163	2	.	.	.	.	.	.	.	.	1	0	0	1	0	1	1	1	1	0	.	1	.	1	0	.	400.2366	1632	0	1
163217	163	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	2	.	1	0	.	158.1529	1632	1	1
163218	163	2	.	.	.	.	.	.	.	.	1	0	0	1	1	1	1	1	1	0	.	2	.	1	0	.	143.6621	1632	1	1
163219	163	2	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	.	2	.	1	0	.	107.47	1632	1	1
163220	163	2	0	0	0	0	0	0	.	0	0	0	0	0	0	.	.	.	.	1	.	1	.	4	0	.	103.3786	1632	0	0
163221	163	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	.	0	0	2	.	1	.	.	0	1632	1	1
163222	163	2	0	0	0	1	0	0	1	0	1	1	0	1	1	.	.	.	.	1	.	1	.	4	0	.	536.7503	1632	0	0
163223	163	2	1	1	1	1	1	1	.	.	.	.	.	.	.	1	1	1	1	0	.	2	.	1	0	.	119.6812	1632	1	1
163224	163	2	1	1	1	0	0	0	0	0	.	.	.	.	.	1	1	1	1	0	0	1	.	1	0	.	140.6755	1632	0	1
163225	163	2	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1	1	1	0	.	1	.	1	0	.	160.1162	1632	0	1
163226	163	2	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	2	.	3	0	.	345.3768	1632	1	0
163227	163	2	0	0	0	0	0	0	.	.	.	.	.	.	.	1	1	1	1	0	.	2	.	1	0	.	109.5495	1632	1	1
163228	163	2	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	.	1	.	2	0	.	133.7456	1632	0	0
163229	163	2	.	.	.	.	.	.	.	.	0	0	0	0	1	.	.	.	.	0	.	1	.	1	1	.	132.0812	1632	0	1
163230	163	2	0	1	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	0	1	.	2	0	.	372.0942	1632	0	0
163232	163	2	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	.	2	.	1	0	.	120.2355	1632	1	1
163233	163	2	0	0	0	0	0	0	0	0	.	.	.	.	.	1	1	1	1	0	.	2	.	1	0	.	148.9626	1632	1	1
163234	163	2	0	0	.	.	.	.	.	.	0	0	0	1	1	1	1	1	1	0	.	2	.	2	0	.	123.123	1632	1	0
164102	164	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	2	.	1	0	.	177.0921	1641	1	1
164103	164	1	.	.	.	.	.	.	.	.	0	0	0	1	0	.	.	.	.	1	.	1	.	1	.	.	0	1641	0	1
164105	164	1	1	1	0	1	1	0	0	0	1	1	1	1	1	.	.	.	.	1	.	1	.	3	0	.	113.6571	1641	0	0
164106	164	1	0	0	0	1	1	0	1	0	0	0	1	1	1	.	.	.	.	1	.	2	.	1	0	.	106.6588	1641	1	1
164109	164	1	0	1	1	1	0	1	1	1	0	0	0	0	0	.	.	.	.	1	.	2	.	3	0	.	121.6933	1641	1	0
164110	164	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	3	.	.	0	1641	1	0
164111	164	1	0	0	0	0	0	0	0	.	0	0	0	0	0	.	.	.	.	1	.	2	.	1	.	.	0	1641	1	1
164116	164	1	0	0	1	1	1	0	1	1	1	0	0	1	1	.	.	.	.	1	.	2	.	1	.	.	0	1641	1	1
164117	164	1	0	.	.	.	.	.	.	.	0	1	1	1	1	.	.	.	.	1	.	2	.	3	0	.	109.2754	1641	1	0
164118	164	1	1	0	0	0	0	.	.	.	.	.	.	.	.	1	1	.	0	0	0	2	.	1	.	.	51.8228	1641	1	1
164119	164	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	1	0	.	190.8874	1641	1	1
164120	164	1	.	.	.	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	.	1	.	3	0	.	164.0518	1641	0	0
164121	164	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	3	0	.	133.5443	1641	0	0
164122	164	1	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	.	1	0	1	.	2	0	.	117.3344	1641	0	0
164124	164	1	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	.	1	.	1	.	1	.	.	0	1641	0	1
164125	164	1	.	.	.	.	.	.	.	.	1	1	0	1	1	.	.	.	.	1	.	2	.	1	.	.	0	1641	1	1
164126	164	1	0	1	1	.	.	.	.	.	1	0	0	0	0	.	.	.	.	1	.	2	.	1	0	.	111.372	1641	1	1
164127	164	1	1	1	1	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	.	2	.	1	1	.	117.8717	1641	1	1
164129	164	1	0	0	1	0	.	1	.	.	0	0	0	0	0	.	.	.	.	1	0	2	.	2	0	.	110.1263	1641	1	0
164130	164	1	.	.	.	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	.	1	.	2	0	.	119.5669	1641	0	0
164132	164	1	1	1	1	0	0	0	.	.	.	.	.	.	.	1	1	1	1	0	.	1	.	1	.	.	0	1641	0	1
164133	164	1	.	.	.	.	.	.	.	.	1	0	1	1	0	.	.	.	.	1	.	2	.	3	.	.	0	1641	1	0
164201	164	2	0	0	1	0	0	0	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	3	1	.	383.8396	1642	1	0
164202	164	2	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	1	.	2	.	2	1	.	393.3686	1642	1	0
164204	164	2	0	0	0	0	0	1	1	1	0	0	0	1	1	.	.	.	.	1	0	2	.	2	0	.	400.0423	1642	1	0
164205	164	2	1	1	1	0	0	0	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	352.6746	1642	1	0
164207	164	2	1	0	0	1	0	0	.	.	0	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	368.7496	1642	1	0
164208	164	2	0	0	1	0	0	0	0	0	0	0	1	1	1	.	.	.	.	1	0	1	.	3	0	.	366.0642	1642	0	0
164210	164	2	.	.	.	.	.	.	.	.	0	0	0	1	0	.	.	.	.	1	.	2	.	4	1	.	366.9985	1642	1	0
164211	164	2	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	.	1	.	3	1	.	176.8543	1642	0	0
164212	164	2	1	0	0	0	0	0	0	1	.	.	.	.	.	.	.	.	.	1	.	1	.	2	1	.	532.5394	1642	0	0
164213	164	2	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	2	1	.	367.7667	1642	1	0
164214	164	2	0	0	0	1	0	0	1	1	.	.	.	.	.	.	.	.	.	1	0	2	.	1	1	.	416.7254	1642	1	1
164215	164	2	1	0	0	0	0	1	0	0	0	0	0	.	1	.	.	.	.	1	0	1	.	4	0	.	364.1515	1642	0	0
164216	164	2	0	0	0	1	1	1	1	1	0	1	0	1	1	.	.	.	.	1	.	2	.	3	0	.	380.0578	1642	1	0
164217	164	2	1	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	.	1	0	2	.	3	0	.	384.5278	1642	1	0
164218	164	2	1	1	1	0	0	0	0	0	0	1	0	1	0	.	.	.	.	1	.	2	.	1	.	.	0	1642	1	1
164219	164	2	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	2	.	2	1	.	265.8958	1642	1	0
164220	164	2	1	1	1	1	0	1	1	1	0	0	0	1	0	.	.	.	.	1	.	2	.	1	0	.	396.7423	1642	1	1
164221	164	2	0	0	0	1	0	0	1	1	0	0	0	0	0	.	.	.	.	0	.	1	.	2	1	.	397.9242	1642	0	0
164222	164	2	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	.	2	.	2	1	.	375.5386	1642	1	0
165101	165	1	1	0	0	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	1	0	.	377.2161	1651	1	1
165102	165	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	658.827	1651	.	.
165103	165	1	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	.	1	0	1	.	3	.	.	0	1651	0	0
165105	165	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	2	1	.	417.2429	1651	0	0
165107	165	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	.	2	.	2	0	.	145.8346	1651	1	0
165108	165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	1	.	4	0	.	400.7306	1651	0	0
165109	165	1	0	0	0	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	3	1	.	379.2991	1651	1	0
165112	165	1	1	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	1	.	3	0	.	448.5614	1651	0	0
165113	165	1	1	1	1	1	1	1	1	1	0	0	0	0	1	.	.	.	.	1	0	2	.	4	0	.	401.6717	1651	1	0
165114	165	1	1	0	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	0	1	.	3	0	.	435.9943	1651	0	0
165115	165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	0	1	.	3	0	.	466.8392	1651	0	0
165116	165	1	1	0	1	0	0	1	0	1	0	0	0	0	0	.	.	.	.	1	0	1	.	3	.	.	0	1651	0	0
165119	165	1	1	1	1	0	1	0	0	0	.	.	.	.	.	.	.	.	.	1	.	1	.	4	.	.	0	1651	0	0
165120	165	1	0	0	0	1	0	0	0	0	0	0	0	1	0	.	.	.	.	1	.	2	.	3	.	.	0	1651	1	0
165122	165	1	.	.	.	.	.	.	.	.	0	0	0	1	0	.	.	.	.	1	.	1	.	3	0	.	421.1193	1651	0	0
165123	165	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	668.9744	1651	.	.
165124	165	1	1	.	1	1	1	.	.	1	1	1	1	1	1	.	.	.	.	1	.	1	.	3	1	.	427.5825	1651	0	0
165125	165	1	0	0	0	1	0	0	0	0	1	0	1	1	1	.	.	.	.	1	.	2	.	3	1	.	388.7464	1651	1	0
165126	165	1	0	0	0	0	0	0	1	1	1	0	0	1	1	.	.	.	.	1	.	2	.	3	0	.	394.3855	1651	1	0
165127	165	1	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	2	.	4	0	.	642.5234	1651	1	0
165165	165	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	0	1651	.	.
165201	165	2	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	1	.	1	0	.	632.8292	1652	0	1
165202	165	2	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	.	2	0	.	205.1625	1652	0	0
165204	165	2	1	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	.	1	.	4	0	.	466.1538	1652	0	0
165205	165	2	1	1	1	0	1	1	1	1	1	0	0	1	1	.	.	.	.	1	0	1	.	2	0	.	345.8631	1652	0	0
165206	165	2	.	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	1	.	1	.	1	0	.	485.6737	1652	0	1
165207	165	2	0	0	0	0	0	0	0	0	0	0	1	1	1	.	.	.	.	1	0	2	.	2	0	.	532.4123	1652	1	0
165208	165	2	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	2	.	1	.	.	0	1652	1	1
165209	165	2	1	0	1	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	.	1	.	3	0	.	420.6376	1652	0	0
165210	165	2	.	.	.	.	.	.	.	.	0	0	0	0	0	.	.	.	.	1	0	1	.	1	1	.	658.7089	1652	0	1
165211	165	2	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	.	1	.	.	0	1652	0	1
165212	165	2	1	1	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	3	0	.	548.0309	1652	1	0
165214	165	2	1	0	0	0	0	0	0	0	0	0	0	1	1	.	.	.	.	1	.	2	.	3	0	.	334.1341	1652	1	0
165215	165	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	.	1	1	.	203.2864	1652	0	1
165216	165	2	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	2	.	1	.	.	0	1652	1	1
165217	165	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	.	1	.	1	0	.	201.2844	1652	0	1
165218	165	2	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0	1	.	3	0	.	491.7249	1652	0	0
165219	165	2	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	.	1	.	3	0	.	323.4101	1652	0	0
166101	166	1	0	0	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	567.9921	1661	1	0
166102	166	1	1	1	1	0	0	0	0	0	.	.	.	.	.	1	1	1	1	0	0	1	.	1	0	.	608.0211	1661	0	1
166103	166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	1	.	4	0	.	608.2904	1661	0	0
166104	166	1	1	0	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	0	1	.	2	0	.	650.3383	1661	0	0
166106	166	1	1	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	1	.	2	.	4	0	.	546.807	1661	1	0
166108	166	1	0	0	0	0	0	0	0	0	1	0	1	1	1	.	.	.	.	1	.	2	.	3	0	.	575.9915	1661	1	0
166109	166	1	0	0	0	1	1	0	0	0	0	0	0	1	1	.	.	.	.	1	.	2	.	1	1	.	544.8141	1661	1	1
166111	166	1	0	0	0	0	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	2	.	1	0	.	697.7468	1661	1	1
166112	166	1	0	0	0	0	0	0	1	0	1	0	0	1	0	.	.	.	.	1	.	1	.	2	0	.	616.0078	1661	0	0
166114	166	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1661	.	.
166115	166	1	1	0	0	1	1	1	1	1	1	0	1	1	1	.	.	.	.	1	.	1	.	4	0	.	590.2386	1661	0	0
166117	166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	1	.	3	0	.	642.825	1661	0	0
166201	166	2	0	0	0	0	0	0	1	1	.	.	.	.	.	.	.	.	.	1	0	2	.	4	0	.	0	1662	1	0
166202	166	2	1	0	1	1	1	1	1	1	0	0	0	0	0	.	.	.	.	1	.	1	.	4	0	.	276.7439	1662	0	0
166203	166	2	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	246.8935	1662	1	0
166204	166	2	1	0	0	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	3	0	.	263.8594	1662	1	0
166205	166	2	1	.	1	1	1	0	1	1	0	1	1	1	1	.	.	.	.	1	0	2	.	4	0	.	254.6429	1662	1	0
166207	166	2	1	1	1	1	1	1	1	1	0	0	0	0	0	.	.	.	.	1	.	1	.	3	0	.	270.6956	1662	0	0
166208	166	2	1	0	0	1	0	0	0	0	.	.	.	.	.	.	.	.	.	1	0	1	.	1	1	.	322.5782	1662	0	1
166209	166	2	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	2	0	.	263.2978	1662	1	0
166211	166	2	.	.	.	.	.	.	.	.	0	0	1	1	0	.	.	.	.	1	0	2	.	3	0	.	263.0275	1662	1	0
166213	166	2	.	.	.	.	.	.	.	.	1	1	1	1	1	.	.	.	.	1	0	2	.	3	1	.	274.4609	1662	1	0
166214	166	2	0	0	0	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	2	0	.	250.2987	1662	1	0
166215	166	2	1	1	1	0	0	0	0	0	0	0	0	1	0	.	.	.	.	1	0	1	.	4	0	.	333.5813	1662	0	0
166216	166	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.	568.1291	1662	.	.
166217	166	2	1	1	1	1	1	1	1	1	1	1	1	1	1	.	.	.	.	1	.	2	.	4	0	.	289.8435	1662	1	0
166219	166	2	0	0	0	0	0	0	1	1	.	.	.	.	.	.	.	.	.	1	0	1	.	4	0	.	267.3674	1662	0	0
166220	166	2	0	0	0	1	1	1	1	1	0	0	0	0	1	.	.	.	.	1	.	1	.	3	0	.	276.3838	1662	0	0
166222	166	2	0	0	0	0	0	1	1	0	1	0	1	1	1	.	.	.	.	1	0	1	.	1	0	.	148.7831	1662	0	1
166223	166	2	.	.	.	.	.	.	.	.	0	0	0	1	1	.	.	.	.	1	.	1	.	4	1	.	267.8452	1662	0	0
166224	166	2	1	1	1	1	1	1	1	1	.	.	.	.	.	.	.	.	.	1	.	2	.	2	1	.	306.8301	1662	1	0
