1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	2.5	0	0.982	0.018	2
1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0.998	0.002	2
1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	2.5	0	0.998	0.002	2
1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	4	0	0.954	0.046	2
1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	2	0	0.999	0.001	2
0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	3	0	0.999	0.001	2
1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0.274	0.726	3
1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1.5	0	0.997	0.003	2
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	4	0	0.982	0.018	2
1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0.159	0.841	3
1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0.986	0.014	2
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	3
0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0.817	0.183	2
0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	3	0	0.983	0.017	2
0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1.5	0	0.042	0.958	3
1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	3.5	1	0	0	1
0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	2.5	1	0	0	1
1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	3.5	0	0.948	0.052	2
1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	2.5	0	0.999	0.001	2
0	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	2.5	0	0.998	0.002	2
0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	4	1	0	0	1
0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1.5	0	0.996	0.004	2
1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3.5	0	0.03	0.97	3
0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	3.5	0	0.911	0.089	2
1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	3.5	1	0	0	1
1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0.232	0.768	3
1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	2	0	1	0	2
1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	3.5	1	0	0	1
1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0.274	0.726	3
1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	3.5	0	0.994	0.006	2
0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1.5	0	0.067	0.933	3
1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0.997	0.003	2
1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	3	0	0.997	0.003	2
0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	2	0	0.987	0.013	2
1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0.952	0.048	2
1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3	0	0.828	0.172	2
1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	2	0	0.991	0.009	2
1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0.039	0.961	3
0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	2.5	0	0.775	0.225	2
0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.5	0	0.006	0.994	3
1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	2.5	0	0.997	0.003	2
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0.982	0.018	2
0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2.5	0	0.03	0.97	3
0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0.067	0.933	3
1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1.5	0	0.983	0.017	2
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0.002	0.998	3
1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	2.5	0	0.96	0.04	2
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.5	0	0.002	0.998	3
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.5	0	0.002	0.998	3
1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	2.5	1	0	0	1
1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1.5	0	0.888	0.112	2
1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0.274	0.726	3
1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	3.5	0	0.878	0.122	2
1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	3	1	0	0	1
1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	3	0	1	0	2
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	3	0	0.982	0.018	2
0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	2.5	1	0	0	1
1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	4	0	0.758	0.242	2
1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	2.5	1	0	0	1
1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	3	0	0.924	0.076	2
1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	3.5	0	0.828	0.172	2
1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0.907	0.093	2
1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	2.5	0	0.994	0.006	2
0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0.791	0.209	2
1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	3.5	0	0.999	0.001	2
1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	3	1	0	0	1
1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	2	1	0	0	1
1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	3	0	1	0	2
1	1	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0.998	0.002	2
0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2.5	0	0.817	0.183	2
0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	2.5	0	0.968	0.032	2
1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	2.5	0	0.887	0.113	2
1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	3.5	1	0	0	1
1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2.5	0	0.274	0.726	3
1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	3.5	1	0	0	1
1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3.5	0	0.078	0.922	3
1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	2.5	0	0.982	0.018	2
1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	3	0	0.97	0.03	2
0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	2.5	0	0.054	0.946	3
0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	3	0	0.959	0.041	2
1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	2.5	0	1	0	2
1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	3	0	0.948	0.052	2
0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0.677	0.323	2
1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0.982	0.018	2
0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	2.5	1	0	0	1
0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	3.5	0	0.911	0.089	2
0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0.343	0.657	3
1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1.5	0	0.998	0.002	2
0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	1	2.5	1	0	0	1
0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0.001	0.999	3
1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	3.5	0	0.999	0.001	2
1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	2.5	0	0.999	0.001	2
1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	3.5	0	0.994	0.006	2
1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	3.5	0	0.968	0.032	2
1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	3	1	0	0	1
1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	2.5	0	0.993	0.007	2
0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	2.5	0	0.999	0.001	2
0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1.5	0	0.373	0.627	3
0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	4	0	0.991	0.009	2
1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	3	1	0	0	1
1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	3	0	1	0	2
0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	3	0	0.994	0.006	2
1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	2.5	0	0.997	0.003	2
1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	2	0	0.998	0.002	2
1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	2.5	0	0.997	0.003	2
1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0.269	0.731	3
1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	3.5	1	0	0	1
1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1.5	0	0.999	0.001	2
0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	3	1	0	0	1
1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	3	0	0.957	0.043	2
1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	2.5	0	0.994	0.006	2
1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	3.5	1	0	0	1
1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	2.5	1	0	0	1
1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	3	0	0.999	0.001	2
1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	2	1	0	0	1
0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	3.5	1	0	0	1
1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	4	0	0.997	0.003	2
0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	3	1	0	0	1
0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	3	1	0	0	1
0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.5	0	0.042	0.958	3
1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	3	0	0.997	0.003	2
0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	2.5	0	0.963	0.037	2
0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	2	1	0	0	1
0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	3	0	0.24	0.76	3
0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2.5	0	0.929	0.071	2
0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0.006	0.994	3
0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	3.5	0	0.968	0.032	2
1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	3.5	0	0.997	0.003	2
1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	3	0	0.998	0.002	2
1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	3	1	0	0	1
0	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1.5	0	0.994	0.006	2
1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	2.5	1	0	0	1
1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0.96	0.04	2
1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	3.5	1	0	0	1
1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1.5	0	0.992	0.008	2
