     1.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.952     0.008     0.021     0.000     0.001     0.000     0.000     0.000     0.018     0.000     0.001     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.002     0.000     0.053     0.000     0.016     0.000     0.872     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.056     0.000     2.000     3.000     7.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.004     0.000     0.117     0.000     0.000     0.000     0.000     0.000     0.008     0.000     0.756     0.000     0.001     0.000     0.113     0.000     3.000     3.000    11.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.003     0.015     0.000     0.003     0.027     0.840     0.000     0.079     0.000     0.000     0.000     0.000     0.001     0.025     0.000     0.007     2.000     2.000     6.000
     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.328     0.000     0.441     0.000     0.000     0.000     0.000     0.000     0.046     0.000     0.185     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.030     0.000     0.229     0.000     0.000     0.000     0.001     0.000     0.016     0.000     0.370     0.000     0.016     0.000     0.337     0.000     3.000     3.000    11.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.008     0.000     0.237     0.000     0.000     0.000     0.000     0.000     0.008     0.000     0.747     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.007     0.000     0.051     0.000     0.061     0.000     0.826     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.053     0.000     2.000     3.000     7.000
     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.014     0.000     0.436     0.000     0.001     0.000     0.071     0.000     0.000     0.000     0.011     0.000     0.006     0.000     0.461     0.000     4.000     3.000    15.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.029     0.000     0.876     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.094     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.001     0.000     0.026     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.963     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.076     0.000     0.004     0.005     0.800     0.000     0.021     0.000     0.000     0.000     0.000     0.001     0.084     0.000     0.007     2.000     2.000     6.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.098     0.040     0.001     0.026     0.167     0.416     0.002     0.137     0.000     0.000     0.000     0.000     0.024     0.044     0.001     0.044     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.034     0.000     0.035     0.000     0.312     0.000     0.569     0.000     0.000     0.000     0.000     0.000     0.013     0.000     0.036     0.000     2.000     3.000     7.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.017     0.000     0.044     0.000     0.160     0.000     0.725     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.046     0.000     2.000     3.000     7.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.283     0.000     0.015     0.001     0.159     0.000     0.004     0.000     0.003     0.000     0.000     0.004     0.481     0.000     0.039     4.000     2.000    14.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.029     0.000     0.876     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.094     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000
     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.574     0.001     0.065     0.000     0.052     0.001     0.011     0.000     0.005     0.000     0.002     0.000     0.220     0.002     0.069     0.000     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.128     0.000     0.131     0.000     0.219     0.000     0.399     0.000     0.000     0.000     0.000     0.000     0.032     0.000     0.090     0.000     2.000     3.000     7.000
