1742	1	.	.	1	.	.	1	.	.	1	.	.	1	.	.	1	.	.	1	.	.	.	.	.	1	.	.	1	.	.	62.13	9999	0	0	0	0	54.69	58.86	9999	9999	9999	0
6870	0	0	.	1	1	.	0	1	.	0	0	.	1	0	.	0	1	.	0	0	.	0	0	.	0	1	.	0	0	.	44.03	9999	0	0	0	0	58	53.86	53.11	9999	9999	1
4562	0	.	.	0	.	.	1	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	73.57	9999	0	0	0	0	63.93	70.93	9999	9999	9999	1
2755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	49.66	9999	0	0	0	0	62.71	68.23	72.98	9999	9999	0
6087	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	63.18	84.89	0	0	0	0	75.42	78.59	80.89	87.3	9999	0
2316	1	0	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	68.64	71.16	0	0	0	0	58.03	59.43	73.41	75.41	9999	0
2326	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9999	58.41	0	0	0	0	43.05	50.3	62.98	70.79	68.99	0
4369	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	56.27	67.88	0	0	0	0	58.56	55.62	62.29	86.5	9999	0
3183	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	64.12	78.38	0	0	0	0	57.83	9999	71	74.02	9999	0
1261	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	9999	73.56	0	0	0	0	60.52	9999	9999	73.07	9999	1
6253	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	50.19	73.28	0	0	0	0	70.07	62.1	81.96	80.62	86.09	1
5898	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	.	0	0	0	0	0	0	0	0	0	0	59.59	69.54	0	0	1	0	61.49	62.7	73.65	76.18	77.84	1
3102	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	48.29	9999	0	0	0	0	50.14	49.35	58.43	9999	51.84	1
1782	0	.	.	1	.	.	0	.	.	1	.	.	1	.	.	1	.	.	0	.	.	1	.	.	1	.	.	1	.	.	51.35	9999	0	0	0	0	45.3	50.89	9999	9999	9999	1
3330	0	1	.	1	1	.	1	1	.	1	1	.	1	1	.	0	1	.	0	1	.	1	1	.	0	1	.	0	1	.	50.1	9999	0	0	0	0	48.81	39.71	62.95	9999	9999	0
2439	1	0	.	0	0	.	0	0	.	1	0	.	0	0	.	1	0	.	0	0	.	0	0	.	0	0	.	0	0	.	71.89	77.6	0	0	0	0	63.13	62.84	66.01	77.94	9999	0
5739	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	55.38	64.52	0	0	0	0	57.18	61.85	78.6	77.97	81.94	1
6160	1	1	.	1	1	.	0	0	.	1	1	.	1	1	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	50.05	9999	0	0	0	0	64.19	64.15	71.95	9999	9999	1
2635	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	61.03	73.66	0	0	0	0	51.9	52.59	63	64.07	68.67	1
1570	0	1	.	0	0	.	1	1	.	0	0	.	1	0	.	0	1	.	1	0	.	0	0	.	0	0	.	0	1	.	49.34	72.99	0	0	0	0	58.85	56.94	71.15	72.18	9999	1
5197	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.49	61.25	0	0	0	0	66.83	60.13	77.65	83.89	79.98	1
4653	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9999	9999	0	1	1	0	68.6	74.2	77.17	9999	84.98	0
1910	0	1	.	0	1	.	1	0	.	1	0	.	1	1	.	0	1	.	1	0	.	1	0	.	1	1	.	1	1	.	42.56	58.47	0	0	1	0	44.63	9999	9999	67.73	9999	0
4617	1	1	1	1	1	1	.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.81	62.2	0	0	0	0	57.05	52.82	68.17	73.03	81.06	0
4503	1	1	.	1	1	.	1	1	.	.	1	.	1	1	.	0	1	.	0	0	.	0	1	.	0	0	.	0	0	.	69.53	89.37	0	1	1	0	70.8	9999	93.59	84.16	9999	0
3030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	65.19	79.1	0	0	1	0	62.46	66.44	76.6	78.37	84.54	0
2198	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	0	1	.	.	1	.	0	1	.	0	1	.	68.65	80.26	0	0	0	0	56.52	56.12	77.97	82.31	9999	0
2400	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.59	9999	0	0	0	0	52.63	51.12	61.22	64.05	62.97	1
6066	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	37.36	9999	0	0	0	0	39.38	30.27	45.49	9999	9999	0
6596	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	52.3	60.52	1	0	0	0	57.44	54.8	65.33	75.53	9999	0
1045	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	71.1	87.7	0	1	1	0	71.87	75.91	88.97	95.35	97.56	0
2673	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	.	0	0	0	1	67.25	77.24	0	0	0	0	56.39	62.07	76.14	80.88	77.94	1
3111	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53.47	68.61	0	0	0	0	54.9	9999	67	72.74	9999	0
2886	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	69.27	86.51	0	0	0	0	73.39	67.9	85.03	88.99	84.8	1
2384	1	1	1	1	1	1	.	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	49.51	60.06	0	0	0	0	59.38	53.14	63.94	59.97	55.7	1
1953	1	1	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	52.6	9999	0	0	0	0	51.33	64.7	81.42	9999	80.25	0
4837	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	61.47	50.93	0	0	0	0	39.98	61.44	56.42	55.38	59.9	1
5851	0	0	.	1	1	.	0	1	.	1	.	.	1	1	.	0	0	.	0	0	.	0	1	.	0	0	.	0	0	.	63.41	76.2	0	0	0	0	45.45	57.76	66.94	70.76	9999	0
6055	1	0	.	1	0	.	0	0	.	1	0	.	1	0	.	0	0	.	1	0	.	1	0	.	1	0	.	1	0	.	42.1	44.32	0	0	0	0	34.72	50.85	37.5	40.77	9999	0
4827	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	1	.	.	0	.	.	0	.	.	0	.	.	0	.	.	43.98	9999	0	0	1	0	41.31	42	9999	9999	9999	1
4076	1	0	1	1	1	1	1	0	1	1	1	.	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	43.72	63.18	0	0	0	0	43.64	48.74	51	62.25	65.1	1
3967	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	63.56	81.66	0	0	0	0	55.33	61.44	73.95	78.7	77.75	1
6937	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	63.59	76.74	0	0	0	0	57.78	63.96	69.69	76.03	80.45	1
3671	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	54.28	74.7	0	0	0	0	47.7	61.06	67.99	74.71	76.35	0
3750	1	1	1	1	1	1	1	1	.	.	1	1	1	1	.	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	37.69	45.24	0	0	0	0	43.78	48.92	45.75	54.52	54.51	1
4809	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	67.59	79.01	0	0	0	0	69.63	67.18	86.71	86.49	92.39	1
4493	1	0	.	1	1	.	0	0	.	1	0	.	1	0	.	1	0	.	0	0	.	0	0	.	1	0	.	1	0	.	58.66	9999	0	0	0	0	50.86	56.54	60.75	9999	9999	1
6506	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	67.28	74.42	0	0	0	0	48.42	57.39	84.33	80.64	73.92	0
6920	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	60.93	81.45	0	0	0	0	39.5	58.02	71.02	75.29	77.37	0
5213	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	70.25	76.82	0	0	0	0	67.86	75.25	79.38	85.28	89.92	1
6387	1	1	1	1	0	0	.	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	43.85	9999	0	0	0	0	44.74	48.31	55.83	58.33	56.9	1
5352	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	59.66	70.94	0	0	0	0	62.16	67.78	9999	78.58	9999	1
1897	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	56.35	9999	0	1	1	0	48.21	55.57	9999	9999	9999	1
5495	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	50.24	62.55	0	0	0	0	47.6	49.2	53.14	55.92	57.94	1
6243	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	0	.	1	1	.	1	1	.	0	0	.	0	0	.	47.54	64.83	0	0	0	0	40.1	46.19	59.36	66.32	9999	0
2467	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	59.33	9999	0	0	0	0	60.97	63.44	77.97	9999	81.9	0
6270	1	1	.	1	1	.	1	1	.	1	0	.	1	0	.	1	1	.	1	1	.	1	1	.	0	0	.	1	0	.	51.59	66	0	0	0	0	34.03	46.86	49.73	44.67	9999	0
2832	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	59.46	75.3	0	0	0	0	43.88	51.3	66.27	72.5	71.42	1
1483	1	0	.	1	1	.	0	1	.	1	0	.	0	0	.	1	0	.	0	0	.	0	1	.	0	0	.	0	0	.	38.28	9999	0	0	0	0	47.49	55.23	60.03	9999	9999	1
5527	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	69.13	74.67	0	1	1	0	61.63	66.82	79.31	78.29	84.61	1
1153	1	0	.	1	1	.	0	0	.	0	1	.	1	0	.	1	0	.	1	0	.	0	0	.	1	0	.	1	0	.	35.73	9999	0	0	0	0	37.45	40.95	48.21	50.17	9999	1
5395	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	65.97	77.68	0	0	0	0	69.06	69.27	78.13	77.56	88	1
2913	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9999	9999	0	0	0	0	57.71	59.6	9999	9999	65.45	1
4958	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	63.9	74.49	0	0	0	0	65.79	65.02	78.65	83.7	81.68	1
6317	0	.	.	1	.	.	0	.	.	1	.	.	1	.	.	0	.	.	0	.	.	1	.	.	0	.	.	1	.	.	9999	9999	0	0	1	0	53.09	9999	9999	51.53	9999	0
6264	1	0	.	1	1	.	1	1	.	1	1	.	1	1	.	0	0	.	1	0	.	1	1	.	1	0	.	1	1	.	68.02	74.21	1	0	0	0	63.46	69.63	78.39	75.48	9999	1
5246	0	.	0	1	.	1	1	.	1	1	.	1	1	.	1	1	.	0	1	.	0	1	.	1	1	.	0	1	.	0	71.34	78.66	0	0	0	0	67.5	67.78	77	85.33	80.33	1
6784	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	44.9	67.58	0	0	0	0	50.52	55.33	64	69.72	68.94	1
6534	.	1	0	.	1	1	.	1	0	.	1	1	.	1	1	.	0	1	.	0	0	.	0	0	.	0	0	.	0	0	49.42	42.81	1	0	0	0	43.96	36.98	41.01	47.52	9999	1
5501	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	57.34	9999	0	0	0	0	49.18	54.75	65.18	63.23	65.09	1
2011	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	9999	64.45	0	0	0	0	40.79	64.43	72.06	9999	60.65	0
5578	.	1	.	.	1	.	.	1	.	.	1	.	.	0	.	.	1	.	.	1	.	.	1	.	.	1	.	.	1	.	9999	68.29	1	0	0	0	44.02	58.47	67.4	74.63	9999	0
3308	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	.	0	0	1	1	0	1	1	0	0	1	0	36.76	46.86	0	0	0	0	32.39	39.1	35.48	40.7	34.48	0
6349	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	9999	54.76	0	0	0	0	42.92	35.18	36.12	64.18	9999	0
5164	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	.	0	0	.	0	0	.	1	0	.	0	0	49.31	61.76	0	0	0	0	44.55	50.65	9999	9999	74.57	1
1288	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48.99	9999	0	0	0	0	47.16	50.13	9999	9999	9999	1
6540	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	48.59	62.55	0	0	0	0	44.13	44.85	56.18	65.85	9999	1
1392	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	57.51	62.96	0	0	0	0	49.17	50.62	63.94	67.36	60.34	0
1928	1	1	1	1	1	0	0	1	0	1	.	1	1	1	0	1	1	0	0	.	0	0	1	0	1	1	.	0	1	0	59.69	62.27	0	0	0	0	56.65	9999	63.66	67.61	66.03	0
6565	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	70.59	70.81	0	0	0	0	40.66	55.28	63.76	66.99	62.3	0
2060	0	.	1	1	.	0	1	.	1	1	.	1	1	.	0	0	.	0	0	.	1	1	.	0	1	.	0	0	.	1	59.56	9999	0	0	0	0	43.07	9999	30.96	51.8	48.4	0
5019	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61.79	72.53	0	0	0	0	53.43	64.95	72.73	78.86	9999	1
3594	1	0	.	1	0	.	1	0	.	1	0	.	1	0	.	1	0	.	1	0	.	0	0	.	1	0	.	1	0	.	39.56	9999	0	0	0	0	35.35	36.69	38.94	33.04	9999	0
4301	1	.	.	1	.	.	1	.	.	1	.	.	0	.	.	1	.	.	0	.	.	1	.	.	1	.	.	0	.	.	39.71	59.06	0	0	0	0	46.58	37.69	9999	52.07	9999	0
4866	.	1	1	.	1	0	.	1	1	.	1	1	.	1	1	.	1	0	.	1	0	.	1	0	.	1	0	.	1	0	40.38	41.52	0	0	1	0	48.79	59.29	52.67	9999	9999	0
5098	0	0	.	1	1	.	0	0	.	1	0	.	1	1	.	.	1	.	1	0	.	0	0	.	1	0	.	1	1	.	60.6	65.14	0	0	0	0	42.93	52.95	63.15	73.74	9999	1
5577	1	1	0	0	0	.	0	0	.	0	1	.	0	0	.	0	1	0	0	0	.	0	0	.	0	0	.	0	0	.	32.13	9999	0	0	0	0	37.91	37.95	30.63	36.05	39.89	0
2894	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	57.06	73.5	0	0	0	0	53.38	43.8	61.05	64.97	64.68	0
6721	1	0	.	1	0	.	0	0	.	0	0	.	0	0	.	1	0	.	1	0	.	0	0	.	0	0	.	1	0	.	44.67	9999	0	0	0	0	30.73	29.82	9999	43.16	9999	0
2068	0	1	.	0	0	.	0	0	.	0	0	.	0	0	.	0	1	.	0	0	.	0	0	.	0	0	.	0	0	.	58.22	54.14	0	0	0	0	46.15	49.08	9999	54.4	9999	0
1950	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	9999	62.5	0	0	0	0	36.31	40.07	39.48	44.13	9999	0
6100	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	54.91	63.92	0	0	0	0	48.12	41.13	49.86	63.14	69.31	0
6799	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	52.93	67.13	1	0	0	0	44.63	50.12	66.07	72.55	67.31	1
6212	1	1	.	1	1	.	1	1	.	0	1	.	1	1	.	0	0	.	.	0	.	0	0	.	0	0	.	0	0	.	9999	9999	0	0	0	0	48.45	51.77	9999	9999	9999	1
6533	0	1	.	1	1	.	1	1	.	0	1	.	0	1	.	0	1	.	1	1	.	1	1	.	0	1	.	0	1	.	30.49	62.91	0	0	0	0	37.38	32.77	65.4	64.86	9999	1
5621	.	1	0	.	0	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	0	1	.	1	1	38.68	46.31	0	0	0	0	29.7	45.41	37.89	39.86	33.01	0
4506	.	1	1	.	1	1	.	0	1	.	1	1	.	1	1	.	0	0	.	0	0	.	1	0	.	0	0	.	0	0	49.93	49.87	0	0	0	0	50.34	56.01	47.86	54.21	9999	1
2976	1	.	.	1	.	.	1	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	0	.	.	53.37	61.46	0	0	0	0	54.68	56.91	9999	61.54	9999	1
6163	0	1	1	.	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	41.63	38.34	1	0	0	0	34.78	46.43	58.36	9999	9999	0
5039	0	0	.	0	1	.	1	0	.	1	0	.	1	0	.	1	0	.	.	0	.	.	0	.	.	0	.	.	0	.	52.84	46.61	1	0	0	0	44.86	46.68	42.14	9999	9999	1
5924	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	9999	9999	0	0	0	0	40	38.68	38.79	57.6	9999	0
2435	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9999	53.4	1	0	0	0	45.91	9999	32.75	40.67	55.64	0
3834	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	9999	73.1	9999	0	0	0	53.62	61.41	64.57	69.68	75.1	1
4119	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	.	0	0	60.39	75.27	0	0	0	0	44.99	62.85	73.45	79.35	85.39	0
1112	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	61.6	64.19	0	0	0	0	49.63	60.54	71.42	71.19	72.79	1
3874	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	65.06	60.17	0	0	1	0	54.39	57.1	68.89	71.49	63.66	1
5841	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	71.85	80.12	0	0	0	0	60.92	60.01	65.79	73.91	84	0
5021	1	1	.	1	1	.	0	1	.	1	1	.	1	1	.	1	0	.	1	0	.	1	1	.	0	0	.	1	0	.	45.36	9999	0	0	0	0	42.82	49.58	57.46	65.12	9999	0
3053	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	.	1	1	0	1	0	0	1	1	0	61.22	67.87	0	0	0	0	65.21	65.81	71.48	74.88	81.78	1
4893	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	64.56	68.26	0	1	1	0	46.74	58.45	9999	63.42	68.39	0
6309	1	0	.	1	1	.	0	1	.	1	0	.	1	1	.	0	1	.	.	1	.	.	1	.	.	0	.	.	1	.	9999	9999	1	0	0	0	36.13	9999	9999	49.99	9999	1
3737	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.38	82.38	0	0	0	0	69.53	70.74	90.82	87.28	95.35	0
1807	1	1	.	1	1	.	1	0	.	1	1	.	1	0	.	1	0	.	1	1	.	0	0	.	1	1	.	1	0	.	52.51	67.03	0	0	0	0	33.6	54.67	68.27	63.47	9999	1
4038	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	66.14	82.6	0	0	0	0	60.95	63.15	75.69	77.78	77.51	1
4898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.47	88.05	0	1	1	1	76.8	83.43	93.04	94.62	97.67	0
6819	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	66.72	72.79	0	0	0	0	47.48	54.82	63.35	73.08	80.03	0
3534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	58.3	66.08	0	0	0	0	46.85	55.23	60.56	64.04	9999	1
1479	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	58.76	68.53	0	0	0	0	63.19	58.86	71.51	77.01	76.93	0
4335	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	62.6	9999	0	0	0	0	55.76	64.1	66.77	71.06	79.4	0
2669	0	0	.	0	0	.	0	0	.	1	0	.	1	0	.	1	0	.	0	0	.	0	0	.	1	0	.	1	0	.	46.88	9999	0	0	0	0	43.79	45.31	49.83	9999	9999	0
1296	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	55.23	9999	0	0	0	0	46.19	39.96	66.92	56.54	9999	1
5473	1	.	1	1	.	1	1	.	1	1	.	1	1	.	1	0	.	1	1	.	1	1	.	1	1	.	1	1	.	1	67.6	79.42	0	0	0	0	65.64	70.77	9999	88.36	90.01	0
1885	0	0	.	1	1	.	1	0	.	0	1	.	0	1	.	1	1	.	1	1	.	1	1	.	0	0	.	0	0	.	53.91	9999	0	0	0	0	43.09	54.02	51.67	9999	9999	1
5586	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	61.1	68.26	0	0	0	0	47.04	48.79	69.74	9999	66.21	0
2800	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	58.22	73.25	0	0	0	0	58.09	61.56	66.83	68.96	78.29	1
4229	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	51.57	9999	0	0	0	0	39.58	54.86	66.02	59.41	9999	1
5108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	52.7	71.7	0	0	0	0	57.94	64.09	73.75	81.13	82.93	0
1850	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	72.63	79.27	0	0	0	0	52.51	57.64	68.34	65.22	75.16	0
2798	1	1	0	1	.	0	1	1	0	.	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	55.65	65.18	0	0	0	0	50.7	56.75	63.07	67.21	69.47	0
2446	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.76	9999	0	0	0	0	54.59	9999	55.15	9999	63.21	1
3194	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	50.25	9999	0	0	0	0	44.4	56.08	76.59	74.2	76.22	0
6719	0	0	0	1	0	0	1	1	.	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	55.99	72.73	0	0	0	0	54.16	53.42	67.79	74.63	70.57	0
1809	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	55.55	69.55	0	0	0	0	59.5	55.92	65.09	72.63	71.39	1
3765	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	64.91	65.43	0	0	0	0	61.8	60.65	73.28	73.87	72.29	1
5142	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	9999	66.39	0	0	0	0	48.72	42.68	56.7	72.03	9999	0
5311	1	1	.	1	1	.	1	1	.	1	1	.	1	1	.	0	0	.	0	0	.	1	0	.	0	0	.	1	1	.	9999	9999	0	0	0	0	54.39	48.75	60.37	9999	9999	1
6172	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	70.24	77.74	0	0	0	0	67.26	71.15	80.95	85.47	90.74	0
3489	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	52.02	66.78	0	0	0	0	50.4	52.16	65.68	68.09	67.88	0
6110	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	53.54	41.3	1	0	0	0	34.64	56.92	62.36	56.65	9999	0
2294	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	56.69	9999	0	0	0	0	62.14	67.5	72.12	9999	81.38	1
