0	0	0	0	0	0	3	60.55	1	1	1	1	0	0	0.031	0	0.969	4
1	1	1	0	0	0	3	65.59	2	2	2	2	0	0.037	0.961	0	0.002	2
0	0	0	1	0	1	1	61.19	2	2	2	1	1	0	0.175	0	0.825	4
0	0	0	1	0	0	2	48.47	1	1	2	1	1	0	0.175	0	0.825	4
1	0	0	1	1	0	2	47.26	1	1	2	1	0	0.015	0.032	0.953	0	3
1	1	0	0	1	1	2	.	2	3	3	2	0	0.073	0.281	0.646	0	3
1	0	0	0	0	0	1	57.15	2	2	2	1	.	0	0.173	0	0.827	4
0	1	1	0	0	1	2	72.94	1	2	3	1	0	0.006	0.979	0	0.015	2
0	0	0	0	0	0	2	.	1	1	1	1	0	0	0.031	0	0.969	4
0	0	0	0	0	0	5	68.8	2	2	1	1	1	0	0.031	0	0.969	4
1	0	0	0	0	0	2	58.22	1	1	.	1	1	0	0.173	0	0.827	4
0	0	0	0	0	1	3	61.6	1	1	1	1	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	81.24	2	3	3	3	1	0.982	0.008	0.01	0	1
1	1	1	0	1	1	2	70.17	2	1	2	2	0	0.801	0.157	0.042	0	1
0	0	0	0	0	0	2	40.86	2	2	3	1	1	0	0.031	0	0.969	4
1	1	1	0	0	0	2	.	2	2	2	2	1	0.037	0.961	0	0.002	2
1	0	0	1	1	1	5	58.73	1	2	2	1	0	0.015	0.032	0.953	0	3
1	1	0	0	.	1	3	72.64	2	2	3	2	0	0.028	0.682	0.24	0.049	2
.	1	1	1	1	0	2	36.75	2	2	1	2	1	0.975	0.012	0.013	0	1
0	1	1	0	0	1	2	76.35	1	1	2	1	0	0.006	0.979	0	0.015	2
0	0	0	0	0	0	2	.	2	2	2	2	1	0	0.031	0	0.969	4
1	1	0	1	1	0	3	81.3	2	3	2	2	0	0.346	0.055	0.599	0	3
1	0	1	0	0	1	2	.	2	2	2	1	0	0.002	0.88	0	0.117	2
1	1	1	1	1	1	4	69.57	2	2	3	3	.	0.982	0.008	0.01	0	1
1	1	0	1	0	1	5	48.66	2	2	2	1	1	0.044	0.944	0	0.012	2
0	0	0	0	0	0	1	52.49	1	1	3	2	1	0	0.031	0	0.969	4
0	0	0	0	0	0	2	75.66	2	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	.	1	2	3	3	.	0	0.031	0	0.969	4
0	1	1	0	0	1	2	65.31	3	1	1	1	0	0.006	0.979	0	0.015	2
0	0	0	0	0	1	1	63.04	1	2	3	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	67.32	2	2	2	1	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	81.99	1	2	2	1	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	76.41	1	1	2	3	0	0.982	0.008	0.01	0	1
0	0	0	0	0	0	2	.	1	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	61.69	2	2	2	2	0	0	0.031	0	0.969	4
1	0	0	0	0	1	2	60.54	1	1	1	1	0	0	0.173	0	0.827	4
0	0	0	0	0	1	1	46.11	2	2	3	3	1	0	0.031	0	0.969	4
0	1	1	1	1	1	4	62.47	3	3	3	3	0	0.918	0.045	0.037	0	1
0	0	0	0	0	0	4	37.84	2	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	1	62.66	1	1	1	2	0	0	0.031	0	0.969	4
1	0	1	0	1	0	2	55.37	1	3	3	3	1	0.178	0.476	0.347	0	2
1	0	0	0	0	0	2	48.01	1	1	1	1	0	0	0.173	0	0.827	4
1	1	1	1	1	0	2	54.66	2	2	2	2	0	0.982	0.008	0.01	0	1
1	0	1	0	0	1	3	59.9	2	2	.	1	0	0.002	0.88	0	0.117	2
1	1	1	1	0	0	4	61.49	1	1	2	2	0	0.478	0.522	0	0	2
0	0	0	0	0	0	2	.	1	1	1	1	0	0	0.031	0	0.969	4
0	0	1	0	1	0	2	65	2	2	2	2	1	0.04	0.647	0.313	0	2
1	1	1	1	1	1	2	54.9	3	3	3	2	1	0.982	0.008	0.01	0	1
0	0	1	1	0	1	2	55.5	2	1	1	1	0	0.01	0.875	0	0.115	2
1	0	1	0	0	1	2	47.99	1	1	2	1	1	0.002	0.88	0	0.117	2
0	0	0	0	0	0	1	81.33	2	2	2	2	0	0	0.031	0	0.969	4
0	1	0	0	0	1	2	73.41	1	1	1	1	0	0	0.644	0	0.356	2
1	0	1	0	0	1	.	59.85	1	1	1	1	0	0.002	0.88	0	0.117	2
1	0	0	0	0	1	2	61.71	1	1	1	1	0	0	0.173	0	0.827	4
1	1	1	1	1	0	1	.	3	3	3	2	1	0.982	0.008	0.01	0	1
0	1	1	1	0	1	3	59.03	2	2	2	2	0	0.132	0.866	0	0.002	2
1	1	1	1	1	1	2	75.12	2	.	3	3	0	0.982	0.008	0.01	0	1
1	1	0	0	1	0	3	74.82	3	3	3	1	0	0.073	0.281	0.646	0	3
1	1	1	0	0	0	4	.	1	1	1	1	0	0.037	0.961	0	0.002	2
1	0	1	1	1	1	4	61.91	3	3	3	3	0	0.67	0.074	0.256	0	1
1	1	1	1	1	1	3	67.08	3	3	3	2	0	0.982	0.008	0.01	0	1
1	1	0	0	1	1	2	69.77	2	3	2	2	0	0.073	0.281	0.646	0	3
0	0	0	0	0	1	1	51.83	1	1	2	1	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	65.25	1	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	58.17	2	2	3	1	1	0	0.031	0	0.969	4
1	1	1	1	1	0	4	82.93	3	3	3	2	0	0.982	0.008	0.01	0	1
0	1	1	1	1	0	2	59.68	3	3	3	1	1	0.918	0.045	0.037	0	1
1	0	1	1	1	1	4	78.15	2	2	2	1	0	0.67	0.074	0.256	0	1
0	1	0	0	0	0	5	68.01	2	2	2	2	0	0	0.644	0	0.356	2
0	0	0	0	0	0	4	58.58	2	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	50.43	2	2	1	2	0	0	0.031	0	0.969	4
0	0	0	1	0	0	5	.	2	2	2	1	0	0	0.175	0	0.825	4
0	0	0	0	0	0	2	60.09	2	2	2	2	0	0	0.031	0	0.969	4
0	0	1	0	0	1	2	.	1	3	2	2	1	0	0.534	0	0.466	2
1	1	1	0	0	1	3	59.78	1	1	2	1	0	0.037	0.961	0	0.002	2
1	1	1	1	0	1	2	.	2	2	2	2	0	0.478	0.522	0	0	2
0	0	0	0	0	1	1	43.85	1	1	1	1	1	0	0.031	0	0.969	4
1	1	1	0	0	0	5	.	3	3	2	2	0	0.037	0.961	0	0.002	2
0	0	0	0	0	1	2	69.07	1	1	1	1	0	0	0.031	0	0.969	4
1	0	1	0	0	1	3	.	2	2	3	2	0	0.002	0.88	0	0.117	2
0	0	0	0	0	1	2	63.9	2	3	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	60.78	1	2	2	1	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	.	3	2	2	3	1	0	0.031	0	0.969	4
1	1	1	1	0	0	2	72.92	3	3	3	2	0	0.478	0.522	0	0	2
0	0	0	0	1	0	2	.	1	2	3	2	.	0.001	0.192	0.808	0	3
0	0	0	0	0	0	2	47.52	2	3	2	2	0	0	0.031	0	0.969	4
1	0	1	0	0	1	1	60.4	2	2	2	1	1	0.002	0.88	0	0.117	2
0	0	0	0	1	0	2	48.09	2	2	2	2	0	0.001	0.192	0.808	0	3
0	0	0	1	1	1	2	.	2	1	1	1	0	0.004	0.048	0.949	0	3
1	0	1	0	0	1	3	53.26	2	2	2	1	0	0.002	0.88	0	0.117	2
0	0	0	0	0	0	2	.	1	2	2	2	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	.	2	2	3	2	1	0.982	0.008	0.01	0	1
1	1	0	0	0	0	2	44.56	2	2	3	2	0	0.002	0.92	0	0.078	2
0	0	1	0	0	0	2	59.51	1	1	1	1	1	0	0.534	0	0.466	2
0	1	1	1	1	1	2	.	2	2	3	1	0	0.918	0.045	0.037	0	1
1	1	0	0	1	1	3	.	2	2	2	2	0	0.073	0.281	0.646	0	3
1	1	1	0	0	0	2	65.66	2	2	2	2	0	0.037	0.961	0	0.002	2
1	0	1	0	0	1	2	69.99	3	3	3	3	0	0.002	0.88	0	0.117	2
0	0	0	0	1	1	2	73.15	2	1	2	2	0	0.001	0.192	0.808	0	3
0	0	1	0	0	0	1	63.77	1	1	1	1	0	0	0.534	0	0.466	2
1	0	1	1	0	1	2	59.07	1	1	1	1	0	0.062	0.92	0	0.018	2
0	0	0	0	0	1	3	64.38	2	2	2	1	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	62.49	1	1	1	1	0	0	0.031	0	0.969	4
1	0	1	1	1	0	.	51.97	1	1	1	1	0	0.67	0.074	0.256	0	1
0	0	0	0	0	1	3	73.45	2	2	1	1	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	58.67	1	1	1	1	0	0	0.031	0	0.969	4
1	0	1	0	0	1	4	.	3	3	3	2	0	0.002	0.88	0	0.117	2
0	0	0	0	1	1	2	56.91	1	2	2	1	0	0.001	0.192	0.808	0	3
1	1	1	1	1	1	4	74.19	2	2	2	2	.	0.982	0.008	0.01	0	1
0	1	0	0	0	1	5	78.84	2	2	2	2	0	0	0.644	0	0.356	2
1	0	1	1	1	0	2	62.89	2	2	2	1	0	0.67	0.074	0.256	0	1
1	0	0	0	0	1	2	69.55	3	2	2	1	0	0	0.173	0	0.827	4
0	0	0	0	0	1	2	.	2	1	2	2	1	0	0.031	0	0.969	4
0	0	0	0	0	1	2	.	2	2	2	2	0	0	0.031	0	0.969	4
0	1	1	0	0	0	1	53.16	1	2	1	1	1	0.006	0.979	0	0.015	2
0	0	0	0	0	0	2	.	2	3	3	1	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	65.96	2	2	3	2	0	0.982	0.008	0.01	0	1
1	0	1	1	1	1	2	78.87	2	2	2	1	1	0.67	0.074	0.256	0	1
1	0	0	0	0	1	2	48.93	3	3	3	1	0	0	0.173	0	0.827	4
1	0	1	0	0	0	2	52.41	2	2	2	1	0	0.002	0.88	0	0.117	2
1	0	1	0	0	1	5	63.21	1	1	1	1	0	0.002	0.88	0	0.117	2
0	0	1	0	1	1	5	48.3	1	1	2	1	0	0.04	0.647	0.313	0	2
1	1	1	1	1	0	2	71.01	3	3	3	3	0	0.982	0.008	0.01	0	1
1	0	1	0	0	1	5	.	2	2	2	2	0	0.002	0.88	0	0.117	2
0	0	0	0	0	1	2	.	1	2	2	1	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	67.72	2	2	2	2	0	0.982	0.008	0.01	0	1
1	0	0	0	0	0	3	43.46	1	1	1	1	1	0	0.173	0	0.827	4
1	1	1	1	1	0	5	91.58	3	3	3	3	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	2	65.25	3	3	2	1	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	73.18	2	3	3	2	1	0.982	0.008	0.01	0	1
1	1	1	1	1	1	5	69.65	1	2	2	1	0	0.982	0.008	0.01	0	1
0	0	1	0	0	0	5	85.14	2	2	2	3	0	0	0.534	0	0.466	2
0	0	0	0	0	0	2	.	.	.	.	.	0	0	0.031	0	0.969	4
1	0	1	1	1	1	2	62.77	1	3	2	2	0	0.67	0.074	0.256	0	1
0	0	0	0	0	1	2	64.2	2	1	1	1	0	0	0.031	0	0.969	4
1	0	0	0	0	0	2	57.26	2	3	3	1	0	0	0.173	0	0.827	4
0	1	1	0	1	0	1	73.45	2	2	2	2	0	0.419	0.494	0.087	0	2
0	0	1	1	0	0	4	80.88	2	2	2	2	0	0.01	0.875	0	0.115	2
1	0	0	0	0	1	2	55.7	2	2	2	2	0	0	0.173	0	0.827	4
1	1	1	1	1	0	3	74.6	3	3	3	3	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	2	66.79	1	2	2	1	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	79.27	2	2	2	3	0	0.982	0.008	0.01	0	1
0	0	1	0	0	1	2	54.5	1	1	1	1	1	0	0.534	0	0.466	2
1	1	1	1	1	1	3	72.22	3	3	3	3	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	2	61.12	2	2	3	3	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	2	62.46	1	1	1	1	1	0	0.031	0	0.969	4
0	1	0	0	0	0	2	58.31	2	2	2	2	.	0	0.644	0	0.356	2
1	1	1	0	1	1	4	65.61	2	3	2	2	1	0.801	0.157	0.042	0	1
1	1	1	1	1	1	2	73.92	2	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	1	56.54	2	2	2	2	1	0.982	0.008	0.01	0	1
0	0	0	0	0	1	2	54.42	2	2	2	2	0	0	0.031	0	0.969	4
1	1	1	0	1	1	3	43.54	2	3	2	2	0	0.801	0.157	0.042	0	1
1	1	1	1	1	0	5	34.41	2	2	2	2	1	0.982	0.008	0.01	0	1
1	1	1	0	1	0	2	.	1	1	1	2	1	0.801	0.157	0.042	0	1
1	0	0	0	0	1	5	.	2	2	2	2	1	0	0.173	0	0.827	4
0	0	1	0	0	1	2	62.82	1	1	1	1	0	0	0.534	0	0.466	2
1	1	1	1	1	0	2	47.89	1	2	3	2	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	1	76.6	2	2	2	2	.	0	0.031	0	0.969	4
1	1	1	1	1	0	4	80.75	2	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	2	76.3	2	2	2	2	0	0.982	0.008	0.01	0	1
0	1	1	1	0	0	4	73.87	2	1	1	2	0	0.132	0.866	0	0.002	2
0	0	0	0	0	0	2	49.96	1	1	1	1	0	0	0.031	0	0.969	4
0	0	.	.	.	1	2	61.63	2	2	3	2	0	0.005	0.141	0.047	0.807	4
1	1	0	0	0	1	2	49.17	2	2	2	1	1	0.002	0.92	0	0.078	2
1	1	1	1	1	1	2	55.28	2	2	2	2	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	1	.	1	1	2	2	1	0	0.031	0	0.969	4
0	1	0	0	0	0	1	.	1	2	2	2	0	0	0.644	0	0.356	2
1	1	1	1	1	0	3	42.94	2	2	1	1	0	0.982	0.008	0.01	0	1
0	0	1	0	1	1	2	.	2	2	2	2	0	0.04	0.647	0.313	0	2
0	1	1	1	0	1	2	64.34	2	2	2	2	0	0.132	0.866	0	0.002	2
1	1	1	0	1	1	2	.	2	2	2	2	0	0.801	0.157	0.042	0	1
1	1	1	1	1	0	2	65.13	2	2	3	3	0	0.982	0.008	0.01	0	1
0	0	0	1	0	0	1	.	2	2	3	2	1	0	0.175	0	0.825	4
1	1	1	1	1	1	4	79.12	2	2	2	1	0	0.982	0.008	0.01	0	1
0	0	1	0	0	1	2	58.63	1	1	2	1	0	0	0.534	0	0.466	2
1	1	1	1	1	1	3	44.21	2	2	2	2	0	0.982	0.008	0.01	0	1
0	0	0	0	0	0	2	54.46	2	2	1	1	0	0	0.031	0	0.969	4
0	0	1	0	0	0	2	67.18	1	2	2	1	0	0	0.534	0	0.466	2
0	1	1	1	0	1	2	68.42	2	2	3	2	1	0.132	0.866	0	0.002	2
1	1	1	1	1	0	4	.	2	2	2	2	0	0.982	0.008	0.01	0	1
0	0	0	1	1	0	1	.	1	1	1	2	1	0.004	0.048	0.949	0	3
1	1	1	1	1	0	3	79.05	3	3	3	3	1	0.982	0.008	0.01	0	1
1	0	0	0	0	1	2	59.43	1	2	2	2	0	0	0.173	0	0.827	4
1	1	1	0	0	1	2	67.84	2	2	2	2	0	0.037	0.961	0	0.002	2
0	0	0	0	0	1	4	74.44	2	2	2	3	0	0	0.031	0	0.969	4
0	0	0	.	0	0	1	62.27	2	2	2	2	0	0	0.036	0	0.964	4
0	0	0	0	0	0	1	32.92	2	1	3	1	0	0	0.031	0	0.969	4
0	1	1	0	1	1	2	67.15	1	1	2	2	0	0.419	0.494	0.087	0	2
1	0	0	0	1	0	2	73.96	3	3	3	2	0	0.003	0.136	0.861	0	3
1	0	0	1	0	1	4	66.61	2	2	1	1	0	0.002	0.58	0	0.418	2
1	1	1	0	0	1	4	75.62	3	3	3	3	0	0.037	0.961	0	0.002	2
1	1	1	1	1	0	4	66.06	3	2	2	2	1	0.982	0.008	0.01	0	1
0	0	1	0	0	1	1	61.63	1	1	1	3	1	0	0.534	0	0.466	2
1	1	1	0	1	0	4	77.49	3	3	3	1	0	0.801	0.157	0.042	0	1
0	0	0	0	0	1	2	68.61	1	1	1	1	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	55.86	3	3	3	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	2	62.04	2	2	2	2	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	79.89	3	2	3	1	0	0.982	0.008	0.01	0	1
0	1	0	1	0	0	2	.	2	2	3	2	1	0.007	0.917	0	0.076	2
1	1	0	0	0	1	2	67.26	1	2	2	1	0	0.002	0.92	0	0.078	2
0	0	0	0	0	0	3	.	3	3	3	3	.	0	0.031	0	0.969	4
1	1	1	0	1	0	4	62.5	2	3	3	2	0	0.801	0.157	0.042	0	1
1	0	0	0	0	0	2	30.77	3	3	3	3	0	0	0.173	0	0.827	4
1	0	1	0	1	0	2	.	2	2	2	2	0	0.178	0.476	0.347	0	2
0	0	0	0	0	1	4	59.1	1	1	1	1	0	0	0.031	0	0.969	4
1	1	1	0	0	1	4	66.9	3	3	3	2	1	0.037	0.961	0	0.002	2
0	1	1	0	1	1	2	64.15	1	1	1	1	0	0.419	0.494	0.087	0	2
0	0	1	0	0	1	2	68.88	2	3	3	2	0	0	0.534	0	0.466	2
0	0	0	0	0	0	.	.	1	2	1	2	0	0	0.031	0	0.969	4
0	1	1	1	1	0	2	75.9	2	2	1	1	0	0.918	0.045	0.037	0	1
0	0	0	0	0	0	1	.	2	3	3	3	1	0	0.031	0	0.969	4
1	0	1	0	0	0	.	77.44	2	2	2	2	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0	2	64.73	2	2	2	2	1	0.982	0.008	0.01	0	1
1	0	1	0	0	0	5	86.45	3	3	3	3	0	0.002	0.88	0	0.117	2
0	0	0	0	0	1	2	74.26	1	1	1	1	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	61.29	2	2	2	2	0	0.982	0.008	0.01	0	1
1	0	0	0	0	0	3	80.91	2	2	2	2	0	0	0.173	0	0.827	4
1	1	1	1	1	0	2	70.36	2	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	0	1	2	74.45	2	2	2	2	0	0.478	0.522	0	0	2
0	1	1	0	0	1	4	71.33	2	2	2	1	0	0.006	0.979	0	0.015	2
1	0	1	0	0	0	1	59.42	2	2	3	3	0	0.002	0.88	0	0.117	2
0	0	1	0	0	0	1	54.21	1	1	2	1	1	0	0.534	0	0.466	2
0	0	.	.	0	0	4	58.5	1	1	1	1	1	0	0.129	0	0.871	4
1	0	1	1	1	0	2	79.05	2	2	2	2	0	0.67	0.074	0.256	0	1
1	0	1	0	0	0	2	74.52	1	1	1	1	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0	.	77.72	2	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	2	72.9	2	3	3	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	3	80.96	2	1	1	3	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	4	.	1	1	2	1	.	0	0.031	0	0.969	4
0	1	0	1	0	0	2	64.45	2	2	2	2	0	0.007	0.917	0	0.076	2
0	0	0	0	0	1	2	64.45	2	2	2	2	0	0	0.031	0	0.969	4
1	1	1	0	1	1	2	78.31	2	2	2	2	0	0.801	0.157	0.042	0	1
0	1	1	0	0	0	2	68.56	1	1	1	1	0	0.006	0.979	0	0.015	2
1	0	1	0	0	0	3	45.63	2	1	1	1	1	0.002	0.88	0	0.117	2
0	0	0	0	0	1	2	62.91	1	2	2	1	0	0	0.031	0	0.969	4
1	0	0	0	0	1	2	57.04	1	1	1	2	0	0	0.173	0	0.827	4
1	0	1	0	1	1	1	.	3	2	2	3	0	0.178	0.476	0.347	0	2
1	0	1	0	0	1	2	64.98	2	3	2	2	1	0.002	0.88	0	0.117	2
0	1	0	0	0	1	2	.	3	3	3	3	0	0	0.644	0	0.356	2
0	1	0	0	1	1	2	59.42	1	2	2	2	.	0.017	0.389	0.594	0	3
0	1	1	1	0	1	1	.	2	2	2	2	1	0.132	0.866	0	0.002	2
1	0	1	0	0	0	1	70.54	3	3	3	1	1	0.002	0.88	0	0.117	2
0	0	0	0	0	0	4	69.06	1	2	3	2	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	79.58	2	3	3	1	0	0.982	0.008	0.01	0	1
1	0	0	0	0	0	2	63.16	2	2	2	3	0	0	0.173	0	0.827	4
1	0	1	0	0	1	2	57.16	2	3	3	2	0	0.002	0.88	0	0.117	2
1	1	1	0	1	0	1	57.91	2	1	2	2	0	0.801	0.157	0.042	0	1
0	0	0	0	0	1	2	69.92	2	2	2	2	0	0	0.031	0	0.969	4
1	1	0	1	1	0	3	72.24	2	2	3	2	1	0.346	0.055	0.599	0	3
0	0	0	0	0	1	5	60.55	2	1	1	1	0	0	0.031	0	0.969	4
0	0	0	0	0	0	2	66.91	2	2	2	1	0	0	0.031	0	0.969	4
0	1	0	0	0	0	1	60.08	3	3	3	2	0	0	0.644	0	0.356	2
1	1	1	0	1	0	2	80.36	3	3	3	3	0	0.801	0.157	0.042	0	1
1	1	1	0	0	0	2	.	3	.	2	3	0	0.037	0.961	0	0.002	2
0	0	1	0	1	1	4	49.46	.	.	1	2	1	0.04	0.647	0.313	0	2
0	1	0	0	1	0	2	.	3	1	2	2	0	0.017	0.389	0.594	0	3
1	1	1	1	1	0	5	70.18	3	3	3	3	1	0.982	0.008	0.01	0	1
1	1	1	0	0	1	2	44.16	1	2	1	1	0	0.037	0.961	0	0.002	2
1	1	1	1	1	1	2	.	2	2	2	2	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	1	51.44	1	1	1	1	0	0	0.031	0	0.969	4
0	1	1	1	1	1	2	.	2	2	2	2	0	0.918	0.045	0.037	0	1
1	1	1	1	1	0	2	68.97	2	2	2	2	1	0.982	0.008	0.01	0	1
1	1	1	1	1	1	4	74.38	1	3	3	2	0	0.982	0.008	0.01	0	1
0	1	0	1	1	1	2	.	2	2	2	2	1	0.113	0.108	0.779	0	3
1	1	1	1	1	1	4	68.83	1	1	1	1	1	0.982	0.008	0.01	0	1
0	0	0	0	0	0	1	.	1	1	2	2	.	0	0.031	0	0.969	4
1	0	0	.	.	1	4	71.35	3	3	3	2	1	0.002	0.165	0.261	0.572	4
0	0	1	0	0	1	2	60.12	1	1	1	1	0	0	0.534	0	0.466	2
0	0	1	0	0	1	4	66.21	1	1	2	1	0	0	0.534	0	0.466	2
1	1	1	1	1	0	2	.	2	3	3	3	0	0.982	0.008	0.01	0	1
0	1	1	0	1	0	2	63.18	2	2	1	1	0	0.419	0.494	0.087	0	2
0	0	0	0	0	1	4	77.69	1	1	1	2	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	79.08	2	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	2	83.42	3	3	3	3	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	2	68.54	3	3	3	2	.	0.982	0.008	0.01	0	1
0	0	0	0	0	1	2	61.23	2	1	1	1	0	0	0.031	0	0.969	4
1	1	1	1	1	1	2	66.08	3	3	3	2	0	0.982	0.008	0.01	0	1
1	1	1	0	1	1	4	65.06	2	2	2	2	0	0.801	0.157	0.042	0	1
1	0	0	0	0	1	2	49.17	1	1	2	1	0	0	0.173	0	0.827	4
0	0	0	0	0	1	2	57.07	1	2	2	1	0	0	0.031	0	0.969	4
0	0	1	0	0	0	2	48.14	.	1	1	1	0	0	0.534	0	0.466	2
0	0	0	0	0	1	2	.	2	2	2	2	0	0	0.031	0	0.969	4
0	0	0	0	0	1	1	66.58	1	1	1	1	0	0	0.031	0	0.969	4
0	1	1	1	0	1	2	54.83	1	1	1	1	0	0.132	0.866	0	0.002	2
0	0	0	0	0	0	2	64.58	2	2	2	1	0	0	0.031	0	0.969	4
1	1	1	0	0	1	2	70.74	2	2	2	3	0	0.037	0.961	0	0.002	2
1	0	1	0	0	0	4	74.53	2	3	3	2	0	0.002	0.88	0	0.117	2
1	1	1	1	1	0	2	83.89	3	3	3	2	0	0.982	0.008	0.01	0	1
0	0	0	0	0	1	2	66.59	3	3	2	2	1	0	0.031	0	0.969	4
0	0	0	0	0	0	2	.	1	1	3	2	0	0	0.031	0	0.969	4
1	1	1	1	1	0	2	37.53	1	1	1	1	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	1	63.43	2	2	3	2	1	0.982	0.008	0.01	0	1
0	1	1	0	1	0	2	.	2	2	2	2	0	0.419	0.494	0.087	0	2
0	0	0	0	0	1	1	51.87	1	2	1	1	1	0	0.031	0	0.969	4
1	0	1	1	0	1	2	49.72	.	.	.	.	0	0.062	0.92	0	0.018	2
0	0	0	0	0	1	2	48.09	1	1	1	1	0	0	0.031	0	0.969	4
0	1	1	0	0	1	2	66.75	2	2	2	2	0	0.006	0.979	0	0.015	2
1	0	0	0	0	1	2	63.78	2	2	2	2	0	0	0.173	0	0.827	4
0	0	0	0	0	0	2	41.82	1	1	1	1	1	0	0.031	0	0.969	4
1	1	1	1	1	0	4	82.96	3	3	3	1	.	0.982	0.008	0.01	0	1
0	0	0	0	0	0	1	59.83	2	2	2	2	0	0	0.031	0	0.969	4
1	1	1	0	1	0	2	.	2	2	2	2	0	0.801	0.157	0.042	0	1
0	0	0	0	0	1	2	50.3	2	1	1	1	0	0	0.031	0	0.969	4
1	1	1	1	1	0	1	63.64	2	2	2	2	1	0.982	0.008	0.01	0	1
0	0	0	0	0	1	1	34.6	3	1	2	3	1	0	0.031	0	0.969	4
1	1	1	0	0	0	2	85.76	3	3	3	2	0	0.037	0.961	0	0.002	2
1	1	1	1	1	1	2	59.15	2	2	1	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	2	48.99	1	2	2	3	1	0.982	0.008	0.01	0	1
0	1	0	0	0	1	1	45.8	1	2	2	2	0	0	0.644	0	0.356	2
1	1	1	0	0	0	4	82.38	1	1	1	3	0	0.037	0.961	0	0.002	2
1	1	1	0	0	1	2	63.81	3	2	2	1	0	0.037	0.961	0	0.002	2
0	0	0	0	0	1	1	47.66	1	2	1	2	0	0	0.031	0	0.969	4
1	1	1	1	1	0	4	83.15	3	3	3	2	0	0.982	0.008	0.01	0	1
0	0	0	1	1	0	1	54.18	1	1	1	1	1	0.004	0.048	0.949	0	3
1	0	0	0	1	0	2	76.48	2	2	3	2	0	0.003	0.136	0.861	0	3
1	1	1	0	0	0	2	60.69	2	2	2	2	0	0.037	0.961	0	0.002	2
1	1	1	1	1	1	5	69.34	2	3	3	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	2	69.77	3	3	3	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	0	4	83.45	2	2	3	1	0	0.982	0.008	0.01	0	1
1	1	0	0	1	0	2	55.74	3	3	3	2	0	0.073	0.281	0.646	0	3
1	1	1	1	1	1	3	53.06	1	1	2	2	1	0.982	0.008	0.01	0	1
0	0	1	0	1	0	2	.	2	3	1	1	0	0.04	0.647	0.313	0	2
1	0	0	0	0	1	4	72.94	1	2	2	1	0	0	0.173	0	0.827	4
0	0	1	0	0	1	5	61.64	1	1	2	1	1	0	0.534	0	0.466	2
1	1	1	1	1	0	2	63.67	1	2	2	2	0	0.982	0.008	0.01	0	1
1	1	1	1	1	1	1	67.45	1	3	3	2	1	0.982	0.008	0.01	0	1
1	0	0	0	0	0	2	49.94	1	2	1	1	1	0	0.173	0	0.827	4
