3774	2	144	1	3	2	68.31	1	1	1	1	1	2	2	3	2	2	2	2	2	2	2	2	1	0
3775	2	308	2	2	4	52.98	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	1
3776	2	105	2	3	3	80.55	1	1	1	1	1	2	2	1	3	2	1	3	1	2	2	3	0	0
3777	2	134	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3778	1	210	2	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3779	2	133	1	.	2	72.31	1	0	1	0	0	1	2	1	3	1	3	3	2	1	1	2	1	.
3780	1	216	1	3	2	48.58	0	0	0	0	0	2	2	2	2	2	2	2	3	2	2	.	1	0
3781	2	302	2	3	2	73.06	0	0	0	0	0	2	3	2	3	1	2	3	2	2	3	3	0	0
3782	2	102	2	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3783	1	309	2	3	2	.	.	.	.	.	.	2	2	2	2	2	2	2	2	2	2	.	0	0
3784	2	121	1	1	5	.	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
3785	2	110	2	3	2	.	1	1	1	1	1	2	3	2	3	3	3	3	2	3	3	3	0	0
3786	1	214	1	3	4	45.16	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	.	1	0
3787	1	245	1	2	2	68.72	0	1	1	1	0	3	2	3	2	2	3	2	2	2	2	.	1	1
3788	1	240	2	.	4	72.19	0	0	0	0	0	1	1	1	2	2	1	2	1	1	1	.	0	.
3789	2	146	2	2	2	29.61	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3790	1	244	1	.	1	.	1	1	1	1	1	1	2	1	1	1	1	2	3	3	1	.	1	.
3791	1	233	1	3	2	61.43	1	0	1	0	1	2	2	2	1	2	3	1	2	.	1	.	1	0
3792	2	109	1	2	2	66.21	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3793	2	301	2	3	2	80.04	1	1	1	1	1	1	2	1	3	2	1	3	1	2	1	2	0	0
3794	2	120	1	3	2	72.29	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3795	1	214	2	4	5	77.83	1	1	1	1	1	3	3	1	3	2	3	3	2	3	2	.	0	0
3796	2	135	2	3	2	.	0	0	0	0	0	2	1	1	2	2	2	2	2	1	1	2	0	0
3797	1	235	1	3	3	77.12	1	0	0	0	0	2	1	2	2	2	2	1	2	1	1	.	1	0
3798	1	245	2	3	5	76.02	1	1	1	1	1	2	2	2	3	2	1	3	1	2	2	.	0	0
3799	1	237	2	3	2	56.55	0	0	0	0	0	2	2	2	2	1	1	3	2	2	1	.	0	0
3800	2	124	1	3	1	43.66	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3801	2	134	1	3	2	75.17	1	1	1	1	1	3	3	2	3	3	3	3	3	2	3	3	1	0
3802	2	115	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3803	2	101	1	3	2	57.8	1	0	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	0
3804	2	307	2	1	.	50.88	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3805	2	126	2	3	2	68.01	1	1	1	1	0	1	2	1	2	2	1	2	2	2	2	3	0	0
3806	2	146	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3807	1	238	1	3	2	68.55	0	1	1	0	0	1	2	1	2	1	1	2	1	2	2	.	1	0
3808	1	215	2	3	3	54.31	0	0	0	0	0	1	1	1	1	1	1	1	1	3	2	.	0	0
3809	1	228	1	3	4	.	1	1	0	0	0	2	1	1	2	2	2	2	3	2	2	.	1	0
3810	2	132	1	5	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3811	1	208	1	2	2	45.82	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3812	2	307	2	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3813	2	133	2	3	2	60.75	0	0	0	0	1	2	2	2	2	3	1	2	1	2	2	2	0	0
3814	2	126	1	3	2	55.32	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0
3815	2	135	1	1	4	.	0	0	0	0	0	1	1	1	1	2	3	1	3	1	1	2	1	1
3816	2	121	2	3	1	57.77	0	0	0	0	0	2	1	1	2	3	2	2	1	2	2	2	0	0
3817	1	233	2	3	2	47.16	1	1	1	1	1	2	1	3	1	.	2	1	2	1	3	.	0	0
3818	1	222	2	2	3	55.33	1	0	1	0	0	2	1	2	2	2	3	2	2	3	2	.	0	1
3819	2	101	2	3	2	74.15	1	0	0	0	0	2	2	3	2	2	3	2	3	2	3	2	0	0
3820	2	309	2	3	2	.	1	0	1	0	0	3	3	1	3	3	1	3	1	3	3	3	0	0
3821	2	119	1	3	5	59.85	1	0	1	0	0	2	1	1	1	3	2	1	3	2	2	3	1	0
3822	2	111	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3823	2	102	2	2	1	58.3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3824	1	308	1	2	2	56.44	1	1	1	0	1	2	2	3	3	3	3	3	3	2	2	.	1	1
3825	2	147	1	2	5	51.07	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3826	1	242	2	.	2	73.64	1	1	1	1	1	1	3	1	3	1	1	2	1	1	1	.	0	.
3827	2	111	2	3	3	.	1	0	0	0	0	1	2	1	1	1	2	2	1	1	1	1	0	0
3828	1	309	1	3	2	79.54	1	1	1	1	1	2	2	2	2	2	3	2	3	2	2	.	1	0
3829	2	110	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3830	2	102	2	2	2	44.68	.	.	.	.	.	1	2	2	.	2	1	3	2	3	3	2	0	1
3831	2	111	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3832	2	135	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3833	1	235	1	.	2	.	0	1	1	1	1	2	2	2	2	2	1	1	3	2	1	.	1	.
3834	2	118	1	.	2	73.1	1	1	1	0	1	2	2	2	2	2	3	2	3	3	3	3	1	.
3835	1	303	1	3	2	57.92	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	.	1	0
3836	2	136	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3837	2	307	2	5	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3838	1	214	1	3	2	60.9	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3839	2	108	1	1	2	.	0	0	0	0	0	1	2	1	2	2	1	2	2	2	1	3	1	1
3840	1	231	2	3	5	81.3	1	1	1	0	1	3	3	2	3	2	2	3	2	3	3	.	0	0
3841	1	309	1	3	2	62.52	0	0	1	0	0	2	2	1	1	1	2	1	1	2	1	.	1	0
3842	1	212	2	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3843	2	106	2	3	2	.	0	0	0	0	0	2	1	3	1	2	1	1	1	2	1	3	0	0
3844	2	105	1	3	5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3845	1	214	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3846	1	201	2	3	2	72.97	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3847	2	127	2	3	4	61.8	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0
3848	1	224	1	3	2	58.63	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	1	0
3849	2	146	1	3	2	77.5	1	0	1	1	0	1	2	2	3	2	2	3	1	1	2	2	1	0
3850	2	122	1	5	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3851	1	309	2	3	2	77.42	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3852	2	133	2	3	3	66.84	0	1	1	1	1	2	3	2	3	3	2	3	1	2	2	2	0	0
3853	2	133	2	.	4	.	0	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	.
3854	1	247	2	3	2	59.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.	0	0
3855	2	118	2	3	2	.	1	0	0	0	0	1	2	1	1	1	1	2	1	1	2	3	0	0
3856	1	215	1	3	2	74.53	1	0	0	0	0	1	1	1	1	1	1	1	3	1	1	.	1	0
3857	1	214	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3858	1	222	2	2	2	60.78	1	0	0	1	1	2	2	2	2	2	3	2	3	2	2	.	0	1
3859	1	246	1	2	4	50.46	1	1	1	1	1	2	2	2	3	2	3	2	3	2	2	.	1	1
3860	2	136	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3861	1	227	1	1	2	69.22	0	0	1	0	0	2	1	1	2	3	3	1	3	1	1	.	1	1
3862	2	122	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3863	1	205	2	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3864	1	222	2	2	3	53.87	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	.	0	1
3865	1	217	2	3	2	60.2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3866	1	208	2	3	2	.	1	1	1	1	1	3	2	2	3	3	3	3	2	3	3	.	0	0
3867	1	243	2	.	2	.	0	1	1	1	1	2	3	3	3	2	2	3	3	3	3	.	0	.
3868	1	308	1	1	2	54.54	1	0	1	0	1	2	2	1	2	2	3	2	3	2	1	.	1	1
3869	2	121	2	3	2	.	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	2	0	0
3870	1	243	1	3	1	62.56	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3871	2	141	1	3	1	.	0	0	1	0	0	1	1	1	1	2	3	2	3	1	1	2	1	0
3872	1	236	1	3	1	54.4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3873	1	206	1	4	4	72.86	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3874	2	118	1	3	2	60.17	1	1	1	1	1	2	2	1	2	2	2	2	3	3	2	2	1	0
3875	1	234	1	3	2	59.17	1	1	1	1	0	3	3	2	3	2	3	2	3	3	2	.	1	0
3876	2	112	1	3	4	83.98	1	1	1	1	1	3	2	1	3	2	2	3	3	2	3	3	1	0
3877	1	240	1	3	3	56.43	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	.	1	0
3878	1	205	2	3	1	.	1	0	1	0	1	2	2	2	2	2	2	2	2	2	2	.	0	0
3879	1	226	2	3	2	.	0	0	0	1	0	2	2	2	2	2	2	2	2	2	2	.	0	0
3880	2	135	1	3	2	76.66	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	0
3881	1	226	2	3	4	.	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	.	0	0
3882	2	102	1	2	2	71.53	1	1	1	0	1	2	1	2	2	3	3	2	3	3	2	2	1	1
3883	1	236	1	3	2	45.81	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3884	1	238	2	3	2	73.48	0	1	1	0	1	2	2	2	2	3	2	2	2	2	2	.	0	0
3885	2	105	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3886	1	212	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3887	2	134	1	3	3	60.52	1	1	1	0	0	2	2	1	1	3	3	2	3	2	2	3	1	0
3888	2	134	2	3	1	63.21	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3889	2	307	1	3	1	69.31	1	1	1	0	0	3	2	1	3	3	2	3	3	3	2	3	1	0
3890	2	140	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
3891	2	142	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3892	2	124	2	.	4	.	0	0	0	0	0	2	3	2	3	2	2	3	2	3	3	2	0	.
3893	1	309	1	3	1	70.76	1	0	1	1	1	1	1	2	2	2	3	1	2	2	2	.	1	0
3894	1	229	1	3	2	80.97	0	1	1	0	1	1	1	2	1	2	3	1	3	2	1	.	1	0
3895	1	238	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3896	1	309	2	3	2	58.2	0	0	0	0	1	1	2	1	1	2	1	2	1	3	1	.	0	0
3897	2	134	2	3	2	.	1	1	1	0	1	2	3	2	3	2	1	3	2	2	2	3	0	0
3898	2	124	1	5	1	44.76	0	0	0	0	0	1	1	1	1	1	3	1	3	3	1	3	1	1
3899	2	145	1	3	2	68.34	0	0	0	1	1	2	2	2	2	2	3	2	3	2	2	3	1	0
3900	2	145	2	2	1	41.3	0	0	1	0	1	1	2	3	2	3	1	2	3	2	3	2	0	1
3901	2	139	1	3	2	58.72	0	0	0	0	0	1	1	2	1	2	2	2	2	2	2	1	1	0
3902	1	205	1	2	2	61.44	1	1	1	1	1	3	1	1	3	3	3	2	3	2	2	.	1	1
3903	1	231	2	3	2	50.85	0	0	0	1	1	1	1	1	1	1	1	2	1	2	1	.	0	0
3904	1	227	2	3	3	74.25	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3905	1	241	2	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3906	2	147	2	5	1	46.23	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3907	2	106	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3908	2	147	2	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3909	2	303	2	3	2	71.21	.	.	.	.	.	2	2	2	2	2	2	2	1	2	2	2	0	0
3910	1	227	2	1	2	78.08	1	1	1	1	1	2	2	2	2	2	1	2	1	2	2	.	0	1
3911	2	303	1	3	2	.	0	0	0	0	0	2	2	1	2	2	2	2	2	1	1	1	1	0
3912	2	309	2	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3913	1	305	1	3	3	52.77	0	0	1	0	0	1	1	1	1	1	1	1	2	1	1	.	1	0
3914	2	134	2	2	2	44.24	0	0	.	0	0	1	1	2	2	3	3	3	3	2	2	2	0	1
3915	1	240	1	3	2	65.1	1	1	1	0	1	3	3	3	3	3	2	3	3	3	3	.	1	0
3916	1	204	2	3	2	66.98	1	0	1	0	0	2	1	2	2	2	2	2	2	2	2	.	0	0
3917	2	121	2	3	2	70.37	0	1	1	0	0	3	1	1	1	2	2	2	1	2	1	2	0	0
3918	1	229	2	3	4	77.44	0	0	0	0	0	2	3	2	3	3	1	2	2	2	2	.	0	0
3919	1	219	1	1	2	68.37	1	1	1	1	1	1	2	1	3	1	2	3	2	1	2	.	1	1
3920	2	124	2	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3921	2	126	1	3	2	70.76	0	1	1	0	0	3	1	1	1	2	2	2	2	3	1	2	1	0
3922	1	229	2	1	3	79.32	1	0	1	1	1	3	2	2	2	.	3	2	2	3	2	.	0	1
3923	2	147	2	3	5	.	0	0	0	0	0	2	2	2	3	2	2	3	2	2	2	3	0	0
3924	1	208	1	.	3	63.66	1	0	0	0	0	2	3	1	3	2	2	2	3	2	2	.	1	.
3925	2	115	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3926	2	143	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3927	2	141	1	3	1	47.7	1	1	1	1	1	1	1	1	2	2	2	1	3	2	2	2	1	0
3928	1	224	2	3	2	64.52	0	0	0	1	0	2	2	2	2	2	1	2	1	2	2	.	0	0
3929	2	124	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3930	1	307	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3931	2	141	1	3	2	63.49	1	1	1	1	0	1	2	2	2	2	2	2	2	2	2	2	1	0
3932	1	245	1	3	.	72.08	0	0	0	0	0	2	1	1	2	2	1	2	2	2	2	.	1	0
3933	2	146	1	3	2	54.94	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	0
3934	2	133	2	3	3	68.82	0	0	0	0	0	2	2	2	2	2	2	2	3	3	3	3	0	0
3935	2	137	2	3	3	65.44	0	0	1	0	0	1	1	1	2	3	1	2	1	2	2	2	0	0
3936	2	302	2	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3937	2	137	2	3	.	.	.	.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	0	0
3938	1	217	2	3	2	82.33	1	0	1	1	1	1	2	1	3	1	1	3	1	3	1	.	0	0
3939	1	308	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3940	2	301	1	3	3	67.79	1	1	1	1	1	2	1	2	2	3	3	2	3	2	1	3	1	0
3941	1	223	2	3	.	71.96	1	0	1	0	0	1	2	1	1	1	2	2	1	1	2	.	0	0
3942	1	205	2	3	2	.	1	1	1	0	1	2	3	2	3	2	2	3	2	2	2	.	0	0
3943	2	307	2	2	2	49.69	.	.	.	.	.	1	1	2	2	2	2	2	2	2	1	2	0	1
3944	2	136	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3945	1	308	1	2	2	43.53	1	0	0	0	0	1	1	3	2	3	3	2	3	3	1	.	1	1
3946	2	142	2	3	2	69.92	0	0	0	0	0	2	3	2	2	2	2	2	2	3	2	2	0	0
3947	2	115	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3948	2	308	2	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3949	2	142	1	3	2	.	1	1	1	1	1	2	3	2	3	1	1	3	1	2	1	3	1	0
3950	2	108	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3951	2	121	1	3	2	58.7	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3952	1	231	2	4	2	83.31	1	0	0	0	1	2	2	1	2	2	3	2	2	2	2	.	0	0
3953	2	307	2	3	2	68.24	0	0	0	1	0	2	2	2	2	2	1	2	1	2	2	2	0	0
3954	2	111	2	1	2	61.08	0	0	1	0	0	3	2	2	1	3	3	2	3	2	2	3	0	1
3955	2	146	1	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3956	2	302	1	3	2	65.74	.	.	.	.	.	2	1	2	2	3	3	2	3	3	3	3	1	0
3957	2	138	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3958	2	139	2	2	2	75.67	1	1	1	1	1	1	2	1	3	2	3	3	2	2	2	2	0	1
3959	1	235	2	3	1	60.63	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3960	2	145	2	3	3	.	0	0	0	0	0	2	2	2	2	2	1	2	2	2	2	2	0	0
3961	1	201	1	3	2	53.07	0	0	0	0	0	2	2	2	2	2	2	3	3	2	1	.	1	0
3962	2	309	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3963	1	203	1	2	1	.	1	1	0	1	1	.	1	1	2	2	3	3	2	2	3	.	1	1
3964	1	302	2	3	.	.	0	0	0	0	0	1	1	1	2	2	1	2	1	2	2	.	0	0
3965	2	116	2	3	2	62.46	0	0	0	0	0	2	2	2	2	3	2	2	2	2	2	2	0	0
3966	2	301	1	3	2	66.18	0	0	1	0	0	1	2	2	3	1	2	3	3	2	1	2	1	0
3967	2	117	1	3	2	81.66	1	1	0	1	1	2	2	2	2	2	2	2	2	2	2	2	1	0
3968	1	237	1	3	4	81.73	1	0	0	0	0	2	1	2	3	2	3	3	1	1	1	.	1	0
3969	2	143	1	3	3	77.97	1	0	0	0	0	2	.	1	1	2	3	2	2	1	1	2	1	0
3970	2	302	1	3	1	62.81	.	.	.	.	.	1	1	1	1	1	1	1	1	1	1	1	1	0
3971	2	129	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
3972	1	309	1	3	2	56.95	0	0	0	0	0	1	1	1	1	2	2	2	2	2	1	.	1	0
3973	2	304	1	3	3	68.65	0	0	0	0	0	1	1	1	1	3	2	1	3	2	2	3	1	0
3974	1	233	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3975	1	231	2	1	1	58.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3976	2	147	1	3	1	.	0	0	0	0	0	2	2	2	2	2	2	2	2	1	2	2	1	0
3977	1	227	2	3	4	35.68	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3978	1	301	1	3	2	69.01	1	0	1	0	0	1	2	1	2	1	2	1	1	2	1	.	1	0
3979	1	224	1	2	2	56.28	0	0	1	1	1	3	2	2	3	3	3	3	3	3	3	.	1	1
3980	1	239	1	2	2	53.6	0	0	0	0	0	2	1	1	2	2	2	3	3	1	1	.	1	1
3981	1	219	1	3	2	57.19	1	0	1	0	0	2	2	1	2	1	2	2	2	1	1	.	1	0
3982	2	140	1	3	2	71.54	0	0	1	1	0	2	3	1	2	2	2	2	3	2	2	3	1	0
3983	1	236	2	1	2	55.45	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3984	2	128	2	3	2	75.82	0	0	0	0	0	1	1	1	2	1	1	2	1	2	2	2	0	0
3985	2	104	2	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3986	1	205	1	3	2	.	1	0	1	0	0	2	2	1	2	2	2	2	2	2	2	.	1	0
3987	2	115	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3988	2	104	1	3	2	.	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	3	1	0
3989	1	245	1	2	1	58.98	0	1	1	0	0	2	2	2	2	3	3	2	3	2	2	.	1	1
3990	1	243	2	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3991	1	233	1	1	2	66.05	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	.	1	1
3992	2	103	2	1	2	45.42	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
3993	1	309	1	3	2	56.59	0	0	0	0	0	2	2	3	1	1	2	2	2	1	1	.	1	0
3994	1	308	1	2	1	.	1	1	1	1	1	2	2	2	3	3	3	3	3	2	3	.	1	1
3995	2	109	2	.	4	81.2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
3996	2	101	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3997	2	143	2	3	2	51.3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3998	2	142	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
3999	2	110	2	1	2	.	1	0	0	0	0	1	1	1	1	1	2	1	2	1	1	1	0	1
4000	2	129	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4001	1	246	2	1	2	47.45	1	0	0	0	0	2	2	1	3	2	2	2	2	2	2	.	0	1
4002	1	239	1	3	3	77.33	1	0	0	0	1	2	3	2	2	2	2	3	2	3	2	.	1	0
4003	1	247	1	3	2	61.85	1	1	1	0	1	2	2	2	3	2	1	3	1	2	2	.	1	0
4004	2	127	1	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
4005	1	206	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4006	1	210	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4007	2	137	1	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4008	2	303	1	3	2	55.71	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	1	0
4009	2	133	2	3	4	85.8	1	1	1	1	1	2	3	2	3	3	2	3	2	2	3	2	0	0
4010	1	217	2	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4011	2	134	2	3	2	.	0	0	0	0	0	3	.	.	.	3	2	3	2	3	2	2	0	0
4012	2	133	1	3	4	59.09	1	0	0	0	1	2	1	1	2	2	1	2	1	2	2	2	1	0
4013	1	223	2	3	.	.	1	1	1	1	0	2	2	2	2	2	2	1	1	1	2	.	0	0
4014	2	147	2	3	4	63.7	0	1	0	0	1	2	2	2	3	2	2	1	1	3	2	1	0	0
4015	2	301	1	3	2	73.28	1	.	0	0	0	2	1	2	2	2	2	2	3	2	2	2	1	0
4016	2	108	2	3	2	.	0	0	1	1	0	1	2	3	2	1	2	2	2	1	2	3	0	0
4017	1	219	1	3	5	63.96	1	0	0	0	0	1	2	1	2	2	1	2	2	1	2	.	1	0
4018	2	111	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
4019	1	237	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4020	2	126	2	3	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4021	1	223	2	3	2	63.09	0	0	1	1	0	1	2	1	1	3	1	2	1	2	1	.	0	0
4022	2	138	2	3	2	48.22	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4023	2	143	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4024	2	132	2	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
4025	2	122	2	1	2	75.5	1	1	1	0	0	1	2	1	2	1	2	2	2	1	1	3	0	1
4026	1	308	1	2	1	54.53	1	1	1	1	1	1	1	2	2	2	3	2	2	3	2	.	1	1
4027	2	108	2	3	2	.	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	0	0
4028	2	115	2	1	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	1
4029	2	129	2	3	2	81.96	1	1	1	1	1	2	2	2	2	2	1	2	.	2	1	1	0	0
4030	2	105	1	3	2	.	1	1	1	0	0	2	1	2	2	2	2	3	3	1	2	3	1	0
4031	2	136	2	3	1	.	1	1	1	1	1	3	3	1	3	3	3	3	3	3	3	2	0	0
4032	1	232	1	2	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
4033	1	241	1	2	2	67.39	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	1
4034	2	137	1	3	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4035	2	119	1	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4036	1	224	1	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	0
4037	1	212	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
4038	2	119	1	3	2	82.6	1	1	1	1	1	3	2	2	3	3	3	3	3	2	3	3	1	0
4039	2	101	2	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0
4040	1	307	2	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	.
4041	1	247	1	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.
